"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Glasgow City","40","[c]","26260","24610"
"Leaver CS","2023","Counter Fraud","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester South West","60","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Hackney and Newham","75","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Leeds","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Liverpool","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Lanarkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Nottingham","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Redbridge and Waltham Forest","30","[c]","28040","25610"
"Leaver CS","2023","Counter Fraud","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Sefton","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South and West Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Southend-on-Sea","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Suffolk CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Sunderland","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tyneside","25","[c]","30740","28120"
"Leaver CS","2023","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Westminster","60","[c]","45730","41740"
"Leaver CS","2023","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Barnsley, Doncaster and Rotherham","35","[c]","22300","21690"
"Leaver CS","2023","Debt","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Birmingham","120","[c]","22140","21690"
"Leaver CS","2023","Debt","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Bradford","55","[c]","23800","21690"
"Leaver CS","2023","Debt","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Cardiff and Vale of Glamorgan","45","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Central Valleys","25","[c]","22840","21690"
"Leaver CS","2023","Debt","City of Edinburgh","65","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Croydon","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Dudley","25","[c]","21590","21690"
"Leaver CS","2023","Debt","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Glasgow City","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester South West","20","[c]","23160","21690"
"Leaver CS","2023","Debt","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hackney and Newham","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Liverpool","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Na h-Eileanan Siar","15","[c]","21690","21690"
"Leaver CS","2023","Debt","North Northamptonshire","15","[c]","22480","21690"
"Leaver CS","2023","Debt","Nottingham","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Somerset CC","15","[c]","22090","21690"
"Leaver CS","2023","Debt","South Lanarkshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Sunderland","50","[c]","21940","21690"
"Leaver CS","2023","Debt","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tyneside","60","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","15","[c]","24310","25110"
"Leaver CS","2023","Debt","Warwickshire CC","40","[c]","21910","21590"
"Leaver CS","2023","Debt","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barnet","10","[c]","38560","36090"
"Leaver CS","2023","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","43210","38790"
"Leaver CS","2023","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Berkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Birmingham","30","[c]","54440","55870"
"Leaver CS","2023","Digital, Data & Technology","Blackpool","60","[c]","47120","42640"
"Leaver CS","2023","Digital, Data & Technology","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bristol, City of","50","[c]","39830","37340"
"Leaver CS","2023","Digital, Data & Technology","Buckinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cardiff and Vale of Glamorgan","40","[c]","38390","37090"
"Leaver CS","2023","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Central Hampshire","20","[c]","34250","31270"
"Leaver CS","2023","Digital, Data & Technology","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","City of Edinburgh","25","[c]","38480","39590"
"Leaver CS","2023","Digital, Data & Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Coventry","30","[c]","45360","48060"
"Leaver CS","2023","Digital, Data & Technology","Croydon","100","[c]","46730","42710"
"Leaver CS","2023","Digital, Data & Technology","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Devon CC","90","[c]","35190","35230"
"Leaver CS","2023","Digital, Data & Technology","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Durham","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Glasgow City","25","[c]","38320","37300"
"Leaver CS","2023","Digital, Data & Technology","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Greater Manchester South West","45","[c]","42970","39000"
"Leaver CS","2023","Digital, Data & Technology","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Hackney and Newham","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Herefordshire, County of","20","[c]","26140","26350"
"Leaver CS","2023","Digital, Data & Technology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Hounslow and Richmond upon Thames","20","[c]","37030","32710"
"Leaver CS","2023","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Lambeth","10","[c]","57860","58660"
"Leaver CS","2023","Digital, Data & Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Leeds","70","[c]","46950","39470"
"Leaver CS","2023","Digital, Data & Technology","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Lincolnshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Liverpool","15","[c]","39060","36380"
"Leaver CS","2023","Digital, Data & Technology","Manchester","115","[c]","46180","40590"
"Leaver CS","2023","Digital, Data & Technology","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Milton Keynes","10","[c]","42190","42150"
"Leaver CS","2023","Digital, Data & Technology","Monmouthshire and Newport","80","[c]","41840","37690"
"Leaver CS","2023","Digital, Data & Technology","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Norwich and East Norfolk","10","[c]","42530","39770"
"Leaver CS","2023","Digital, Data & Technology","Nottingham","20","[c]","41870","38710"
"Leaver CS","2023","Digital, Data & Technology","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Plymouth","60","[c]","40400","39460"
"Leaver CS","2023","Digital, Data & Technology","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Sefton","15","[c]","41740","40920"
"Leaver CS","2023","Digital, Data & Technology","Sheffield","50","[c]","47070","50160"
"Leaver CS","2023","Digital, Data & Technology","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Somerset CC","30","[c]","38700","42600"
"Leaver CS","2023","Digital, Data & Technology","South Hampshire","25","[c]","35370","35050"
"Leaver CS","2023","Digital, Data & Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Southampton","15","[c]","38390","36060"
"Leaver CS","2023","Digital, Data & Technology","Southend-on-Sea","45","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Suffolk CC","10","[c]","27990","25190"
"Leaver CS","2023","Digital, Data & Technology","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Swansea","40","[c]","39390","39040"
"Leaver CS","2023","Digital, Data & Technology","Telford and Wrekin","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Tower Hamlets","220","[c]","52690","54700"
"Leaver CS","2023","Digital, Data & Technology","Tyneside","145","[c]","44550","40670"
"Leaver CS","2023","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Warrington","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","West Sussex (South West)","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Westminster","265","[c]","49570","44800"
"Leaver CS","2023","Digital, Data & Technology","Wiltshire","45","[c]","37110","34300"
"Leaver CS","2023","Digital, Data & Technology","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","York","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","65","[c]","40530","38240"
"Leaver CS","2023","Finance","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Birmingham","15","[c]","39960","37490"
"Leaver CS","2023","Finance","Blackpool","10","[c]","42510","38470"
"Leaver CS","2023","Finance","Bradford","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Bristol, City of","15","[c]","45640","41140"
"Leaver CS","2023","Finance","Buckinghamshire","20","[c]","42090","37780"
"Leaver CS","2023","Finance","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Central Hampshire","20","[c]","45760","40290"
"Leaver CS","2023","Finance","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","City of Edinburgh","10","[c]","41520","34300"
"Leaver CS","2023","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Glasgow City","45","[c]","39490","35650"
"Leaver CS","2023","Finance","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Hackney and Newham","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Leeds","40","[c]","38440","34170"
"Leaver CS","2023","Finance","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Manchester","30","[c]","40170","38030"
"Leaver CS","2023","Finance","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Nottingham","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Sheffield","15","[c]","36140","31990"
"Leaver CS","2023","Finance","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South Lanarkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Southend-on-Sea","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Swansea","15","[c]","29810","27400"
"Leaver CS","2023","Finance","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tower Hamlets","30","[c]","44430","39000"
"Leaver CS","2023","Finance","Tyneside","35","[c]","42860","38080"
"Leaver CS","2023","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Sussex (South West)","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Westminster","160","[c]","48270","43760"
"Leaver CS","2023","Finance","Wiltshire","20","[c]","40900","35550"
"Leaver CS","2023","Finance","Wirral","[c]","[c]","[c]","[c]"
