"Status","Year","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Hackney and Newham","95","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","60","[c]","29720","29890"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","85","[c]","36630","33480"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","120","[c]","28130","25480"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","30","[c]","31360","27710"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent Thames Gateway","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","105","[c]","46370","41910"
"Leaver CS","2023","Unknown","Lancaster and Wyre","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leeds","415","[c]","38350","31660"
"Leaver CS","2023","Unknown","Leicester","45","[c]","23150","21780"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","60","[c]","24100","21780"
"Leaver CS","2023","Unknown","Lewisham and Southwark","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","245","[c]","25640","22400"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Luton","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Manchester","160","[c]","33550","28120"
"Leaver CS","2023","Unknown","Medway","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Kent","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","70","[c]","24000","21780"
"Leaver CS","2023","Unknown","Milton Keynes","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","170","[c]","34920","30640"
"Leaver CS","2023","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Lanarkshire","50","[c]","27030","22920"
"Leaver CS","2023","Unknown","North Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","40","[c]","29390","26780"
"Leaver CS","2023","Unknown","North and North East Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","180","[c]","31710","25900"
"Leaver CS","2023","Unknown","Overseas","105","[c]","49480","48610"
"Leaver CS","2023","Unknown","Oxfordshire CC","80","[c]","31560","27270"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","65","[c]","31120","28490"
"Leaver CS","2023","Unknown","Peterborough","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","80","[c]","31340","27500"
"Leaver CS","2023","Unknown","Portsmouth","95","[c]","36540","31320"
"Leaver CS","2023","Unknown","Powys","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sandwell","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sefton","130","[c]","25660","25750"
"Leaver CS","2023","Unknown","Sheffield","135","[c]","32610","26380"
"Leaver CS","2023","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Solihull","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","60","[c]","29420","26740"
"Leaver CS","2023","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Hampshire","215","[c]","25920","21200"
"Leaver CS","2023","Unknown","South Lanarkshire","140","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","85","[c]","29190","26520"
"Leaver CS","2023","Unknown","Stoke-on-Trent","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","75","[c]","31430","25120"
"Leaver CS","2023","Unknown","Sunderland","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","160","[c]","24280","21840"
"Leaver CS","2023","Unknown","Swindon","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Thurrock","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tower Hamlets","195","[c]","47340","41330"
"Leaver CS","2023","Unknown","Tyneside","295","[c]","31940","25880"
"Leaver CS","2023","Unknown","Unknown","335","[c]","36560","32700"
"Leaver CS","2023","Unknown","Wakefield","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","85","[c]","36540","36230"
"Leaver CS","2023","Unknown","Warwickshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Cumbria","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","40","[c]","36910","35330"
"Leaver CS","2023","Unknown","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Northamptonshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","65","[c]","29520","25340"
"Leaver CS","2023","Unknown","West Sussex (North East)","40","[c]","27940","26880"
"Leaver CS","2023","Unknown","West Sussex (South West)","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Westminster","2080","[c]","44270","39840"
"Leaver CS","2023","Unknown","Wiltshire","310","[c]","36970","33000"
"Leaver CS","2023","Unknown","Wirral","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Angus and Dundee City","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bristol, City of","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Camden and City of London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","City of Edinburgh","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Coventry","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Croydon","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Darlington","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Devon CC","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Durham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Falkirk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Glasgow City","40","[c]","26570","25120"
"Leaver Dept.","2023","Declared disabled","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester South West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Kent Thames Gateway","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Lambeth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Leeds","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Leicester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Lincolnshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Liverpool","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Manchester","40","[c]","35670","30710"
"Leaver Dept.","2023","Declared disabled","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Monmouthshire and Newport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Nottingham","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Plymouth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Sheffield","30","[c]","35340","32080"
"Leaver Dept.","2023","Declared disabled","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South Hampshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Stoke-on-Trent","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Suffolk CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Sunderland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Swansea","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tower Hamlets","35","[c]","43050","37300"
"Leaver Dept.","2023","Declared disabled","Tyneside","45","[c]","29050","26900"
"Leaver Dept.","2023","Declared disabled","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Westminster","410","[c]","44430","39900"
"Leaver Dept.","2023","Declared disabled","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wirral","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wolverhampton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","York","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Angus and Dundee City","85","[c]","24340","21690"
"Leaver Dept.","2023","Declared non-disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Barnet","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Barnsley, Doncaster and Rotherham","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","95","[c]","39480","40000"
"Leaver Dept.","2023","Declared non-disabled","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Belfast","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Berkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bexley and Greenwich","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Birmingham","260","[c]","32430","28120"
"Leaver Dept.","2023","Declared non-disabled","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Blackpool","50","[c]","33200","34170"
"Leaver Dept.","2023","Declared non-disabled","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bradford","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Brent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Brighton and Hove","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bristol, City of","190","[c]","38320","34060"
"Leaver Dept.","2023","Declared non-disabled","Bromley","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Buckinghamshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Calderdale and Kirklees","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cambridgeshire CC","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Camden and City of London","40","[c]","35380","31060"
"Leaver Dept.","2023","Declared non-disabled","Cardiff and Vale of Glamorgan","200","[c]","37120","31990"
"Leaver Dept.","2023","Declared non-disabled","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Central Hampshire","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Central Valleys","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cheshire East","40","[c]","27360","22220"
"Leaver Dept.","2023","Declared non-disabled","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","City of Edinburgh","140","[c]","39230","36330"
"Leaver Dept.","2023","Declared non-disabled","Clackmannanshire and Fife","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Conwy and Denbighshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Coventry","55","[c]","41870","37140"
"Leaver Dept.","2023","Declared non-disabled","Croydon","155","[c]","44350","37030"
"Leaver Dept.","2023","Declared non-disabled","Darlington","35","[c]","41160","37590"
"Leaver Dept.","2023","Declared non-disabled","Derby","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Devon CC","60","[c]","28690","25920"
