"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Finance","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","HM Revenue and Customs","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Ministry of Defence","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Ministry of Defence","Female","75","[c]","24230","22220"
"Leaver CS","2023","65+","Human Resources","Ministry of Defence","Male","90","[c]","33310","33300"
"Leaver CS","2023","65+","Human Resources","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Attorney General's Departments","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Education","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Levelling Up, Housing and Communities","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department for Transport","Female","70","[c]","25120","22500"
"Leaver CS","2023","65+","No function","Department for Transport","Male","115","[c]","30630","27450"
"Leaver CS","2023","65+","No function","Department for Work and Pensions","Female","625","[c]","25400","25610"
"Leaver CS","2023","65+","No function","Department for Work and Pensions","Male","305","[c]","26550","25610"
"Leaver CS","2023","65+","No function","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Department of Health and Social Care","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","HM Land Registry","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","HM Land Registry","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","HM Revenue and Customs","Female","215","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","HM Revenue and Customs","Male","135","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Home Office","Female","130","[c]","28990","26400"
"Leaver CS","2023","65+","No function","Home Office","Male","95","[c]","29620","26770"
"Leaver CS","2023","65+","No function","Ministry of Defence","Female","55","[c]","30620","27070"
"Leaver CS","2023","65+","No function","Ministry of Defence","Male","195","[c]","31160","26670"
"Leaver CS","2023","65+","No function","Ministry of Justice","Female","390","[c]","24610","21780"
"Leaver CS","2023","65+","No function","Ministry of Justice","Male","415","[c]","25520","21780"
"Leaver CS","2023","65+","No function","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Scottish Government","Female","35","[c]","27340","25060"
"Leaver CS","2023","65+","No function","Scottish Government","Male","45","[c]","35280","37060"
"Leaver CS","2023","65+","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","UK Statistics Authority","Female","35","[c]","23490","21200"
"Leaver CS","2023","65+","No function","UK Statistics Authority","Male","45","[c]","24180","21200"
"Leaver CS","2023","65+","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","HM Revenue and Customs","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Ministry of Defence","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","HM Revenue and Customs","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","HM Revenue and Customs","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Ministry of Defence","Male","40","[c]","29980","25140"
"Leaver CS","2023","65+","Property","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Foreign, Commonwealth and Development Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Ministry of Defence","Male","90","[c]","27730","22930"
"Leaver CS","2023","65+","Security","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Department of Health and Social Care","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Foreign, Commonwealth and Development Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Government","Female","35","[c]","38240","30520"
"Leaver CS","2023","65+","Unknown","Scottish Government","Male","55","[c]","39410","32730"
"Leaver CS","2023","65+","Unknown","Welsh Government","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Welsh Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Department for Environment, Food and Rural Affairs","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Department for Environment, Food and Rural Affairs","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Legal","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Legal","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Cabinet Office","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Home Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Home Office","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Ministry of Justice","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","UK Statistics Authority","Female","20","[c]","[c]","[c]"
