"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Human Resources","G7","Heterosexual / straight","70","[c]","55760","55080"
"Leaver CS","2023","Declared non-disabled","Human Resources","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","HEO","Heterosexual / straight","140","[c]","34750","34300"
"Leaver CS","2023","Declared non-disabled","Human Resources","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO","Heterosexual / straight","85","[c]","42310","41800"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AO","Heterosexual / straight","85","[c]","22700","22870"
"Leaver CS","2023","Declared non-disabled","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","EO","Heterosexual / straight","75","[c]","28130","27760"
"Leaver CS","2023","Declared non-disabled","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G6","Heterosexual / straight","55","[c]","71000","70880"
"Leaver CS","2023","Declared non-disabled","Legal","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G7","Heterosexual / straight","145","[c]","55890","54900"
"Leaver CS","2023","Declared non-disabled","Legal","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SEO","Heterosexual / straight","30","[c]","41320","40800"
"Leaver CS","2023","Declared non-disabled","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","AA","Heterosexual / straight","805","[c]","20020","19770"
"Leaver CS","2023","Declared non-disabled","No function","AA","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","AA","Undeclared","60","[c]","19730","19640"
"Leaver CS","2023","Declared non-disabled","No function","AA","Unknown","100","[c]","21210","21650"
"Leaver CS","2023","Declared non-disabled","No function","AO","Heterosexual / straight","4570","[c]","22250","21690"
"Leaver CS","2023","Declared non-disabled","No function","AO","LGBO","325","[c]","22130","21690"
"Leaver CS","2023","Declared non-disabled","No function","AO","Undeclared","420","[c]","22330","21690"
"Leaver CS","2023","Declared non-disabled","No function","AO","Unknown","1235","[c]","22100","21690"
"Leaver CS","2023","Declared non-disabled","No function","EO","Heterosexual / straight","3610","[c]","28410","28120"
"Leaver CS","2023","Declared non-disabled","No function","EO","LGBO","230","[c]","28170","27570"
"Leaver CS","2023","Declared non-disabled","No function","EO","Undeclared","340","[c]","28470","28120"
"Leaver CS","2023","Declared non-disabled","No function","EO","Unknown","625","[c]","28200","28120"
"Leaver CS","2023","Declared non-disabled","No function","G6","Heterosexual / straight","270","[c]","70680","67000"
"Leaver CS","2023","Declared non-disabled","No function","G6","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","G6","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","G7","Heterosexual / straight","690","[c]","57360","54670"
"Leaver CS","2023","Declared non-disabled","No function","G7","LGBO","60","[c]","55150","53600"
"Leaver CS","2023","Declared non-disabled","No function","G7","Undeclared","50","[c]","57070","54650"
"Leaver CS","2023","Declared non-disabled","No function","G7","Unknown","95","[c]","55210","55070"
"Leaver CS","2023","Declared non-disabled","No function","HEO","Heterosexual / straight","1315","[c]","34220","33840"
"Leaver CS","2023","Declared non-disabled","No function","HEO","LGBO","90","[c]","33350","33330"
"Leaver CS","2023","Declared non-disabled","No function","HEO","Undeclared","130","[c]","34850","33930"
"Leaver CS","2023","Declared non-disabled","No function","HEO","Unknown","270","[c]","34730","34310"
"Leaver CS","2023","Declared non-disabled","No function","SCS level","Heterosexual / straight","160","[c]","97720","90520"
"Leaver CS","2023","Declared non-disabled","No function","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","SEO","Heterosexual / straight","955","[c]","42850","41660"
"Leaver CS","2023","Declared non-disabled","No function","SEO","LGBO","60","[c]","41320","41160"
"Leaver CS","2023","Declared non-disabled","No function","SEO","Undeclared","110","[c]","42350","41480"
"Leaver CS","2023","Declared non-disabled","No function","SEO","Unknown","120","[c]","41320","41430"
"Leaver CS","2023","Declared non-disabled","No function","Unknown","Heterosexual / straight","885","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Unknown","LGBO","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Unknown","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","EO","Heterosexual / straight","50","[c]","27290","26960"
"Leaver CS","2023","Declared non-disabled","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","G6","Heterosexual / straight","65","[c]","70250","69450"
"Leaver CS","2023","Declared non-disabled","Project Delivery","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","G7","Heterosexual / straight","95","[c]","55020","55110"
"Leaver CS","2023","Declared non-disabled","Project Delivery","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","HEO","Heterosexual / straight","130","[c]","33450","33000"
"Leaver CS","2023","Declared non-disabled","Project Delivery","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","SEO","Heterosexual / straight","160","[c]","42030","41200"
"Leaver CS","2023","Declared non-disabled","Project Delivery","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","SEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Unknown","Heterosexual / straight","85","[c]","41930","35020"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","AO","Heterosexual / straight","45","[c]","22750","22520"
"Leaver CS","2023","Declared non-disabled","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","EO","Heterosexual / straight","65","[c]","27250","27000"
"Leaver CS","2023","Declared non-disabled","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","G7","Heterosexual / straight","35","[c]","57550","56940"
"Leaver CS","2023","Declared non-disabled","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","HEO","Heterosexual / straight","75","[c]","34360","34000"
"Leaver CS","2023","Declared non-disabled","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","SEO","Heterosexual / straight","85","[c]","44050","43840"
"Leaver CS","2023","Declared non-disabled","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","AA","Heterosexual / straight","120","[c]","22970","21500"
"Leaver CS","2023","Declared non-disabled","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","AO","Heterosexual / straight","140","[c]","31400","28560"
"Leaver CS","2023","Declared non-disabled","Security","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","EO","Heterosexual / straight","50","[c]","34670","29610"
"Leaver CS","2023","Declared non-disabled","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","HEO","Heterosexual / straight","60","[c]","39550","34320"
"Leaver CS","2023","Declared non-disabled","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Heterosexual / straight","40","[c]","23710","23340"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Heterosexual / straight","95","[c]","24630","24630"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Unknown","30","[c]","27570","27740"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","140","[c]","28710","29430"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Heterosexual / straight","65","[c]","73830","75480"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Heterosexual / straight","110","[c]","58190","58610"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Heterosexual / straight","115","[c]","36370","37380"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Unknown","30","[c]","38460","38730"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Heterosexual / straight","110","[c]","45270","47470"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
