"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AO","Unknown","145","[c]","22520","22400"
"Leaver Dept.","2023","30-39","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","Unknown","115","[c]","27740","27570"
"Leaver Dept.","2023","30-39","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6","Unknown","60","[c]","66650","65930"
"Leaver Dept.","2023","30-39","Unknown","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G7","Unknown","140","[c]","55190","55140"
"Leaver Dept.","2023","30-39","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","HEO","Unknown","235","[c]","33350","32960"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO","Unknown","140","[c]","41540","41510"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","AO","Heterosexual / straight","270","[c]","22280","21720"
"Leaver Dept.","2023","30-39","White","AO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","AO","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","EO","Heterosexual / straight","440","[c]","27800","27850"
"Leaver Dept.","2023","30-39","White","EO","LGBO","65","[c]","27690","27570"
"Leaver Dept.","2023","30-39","White","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","EO","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","G6","Heterosexual / straight","135","[c]","67230","66140"
"Leaver Dept.","2023","30-39","White","G6","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","G7","Heterosexual / straight","400","[c]","54470","54630"
"Leaver Dept.","2023","30-39","White","G7","LGBO","55","[c]","54370","54700"
"Leaver Dept.","2023","30-39","White","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","G7","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","HEO","Heterosexual / straight","385","[c]","33850","33550"
"Leaver Dept.","2023","30-39","White","HEO","LGBO","50","[c]","33590","32540"
"Leaver Dept.","2023","30-39","White","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SCS level","Heterosexual / straight","45","[c]","77060","75130"
"Leaver Dept.","2023","30-39","White","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SEO","Heterosexual / straight","365","[c]","41050","40660"
"Leaver Dept.","2023","30-39","White","SEO","LGBO","55","[c]","41080","40660"
"Leaver Dept.","2023","30-39","White","SEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SEO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","EO","Heterosexual / straight","65","[c]","28380","28120"
"Leaver Dept.","2023","40-49","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G7","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","HEO","Heterosexual / straight","45","[c]","34430","34330"
"Leaver Dept.","2023","40-49","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","EO","Heterosexual / straight","40","[c]","29290","28120"
"Leaver Dept.","2023","40-49","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
