"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","London","10","10","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","West Midlands (England)","30","30","43530","40810"
"In post","2023","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","Wales","70","70","42950","39690"
"In post","2023","Asian","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","East of England","25","25","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","London","500","480","41580","33620"
"In post","2023","Black","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South East (England)","25","20","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South West (England)","5","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2023","Black","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","London","270","265","44530","36680"
"In post","2023","Black","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","North West (England)","25","25","[c]","[c]"
"In post","2023","Black","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Scotland","5","5","[c]","[c]"
"In post","2023","Black","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Black","Cabinet Office","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","London","15","15","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Charity Commission","North West (England)","5","5","[c]","[c]"
"In post","2023","Black","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","London","40","40","43260","40160"
"In post","2023","Black","Competition and Markets Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","355","355","43250","41060"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","North West (England)","30","30","35750","32110"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South West (England)","5","5","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Wales","20","20","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","45","45","32900","31350"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","London","85","85","39310","35620"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","North West (England)","5","5","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Black","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","London","170","170","43510","41440"
"In post","2023","Black","Department for Education","North East (England)","5","5","[c]","[c]"
"In post","2023","Black","Department for Education","North West (England)","35","35","41200","37740"
"In post","2023","Black","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South West (England)","5","5","[c]","[c]"
"In post","2023","Black","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","West Midlands (England)","50","50","36610","31880"
"In post","2023","Black","Department for Education","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","East of England","5","5","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","175","175","37900","33830"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North East (England)","5","5","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North West (England)","10","10","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South East (England)","40","40","35190","33830"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South West (England)","20","20","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","Black","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","London","145","145","42760","41550"
"In post","2023","Black","Department for International Trade","North East (England)","5","5","[c]","[c]"
"In post","2023","Black","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2023","Black","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","140","140","43710","40800"
