"Status","Year","Age","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","HM Revenue and Customs","Essex","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Greater Manchester","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Greater Manchester","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Hampshire and Isle of Wight","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Inner London - East","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Inner London - East","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Lancashire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Merseyside","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Merseyside","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Northumberland, and Tyne and Wear","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Northumberland, and Tyne and Wear","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Outer London - South","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Outer London - South","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Southern Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Tees Valley and Durham","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Tees Valley and Durham","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","West Central Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","West Midlands","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","West Yorkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","West Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","East Anglia","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Inner London - West","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Kent","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Merseyside","Female","35","[c]","25180","24080"
"Leaver CS","2023","50-59","Home Office","Merseyside","Male","35","[c]","29820","25950"
"Leaver CS","2023","50-59","Home Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Northumberland, and Tyne and Wear","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Outer London - South","Female","30","[c]","36840","31190"
"Leaver CS","2023","50-59","Home Office","Outer London - South","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Outer London - West and North West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Outer London - West and North West","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","South Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","South Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Tees Valley and Durham","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","West Central Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Cornwall and Isles of Scilly","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Devon","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Devon","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Dorset and Somerset","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Dorset and Somerset","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","East Anglia","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","East Anglia","Male","30","[c]","44010","36460"
"Leaver CS","2023","50-59","Ministry of Defence","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","East Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Eastern Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Female","90","[c]","42560","41200"
"Leaver CS","2023","50-59","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Male","165","[c]","48600","43330"
"Leaver CS","2023","50-59","Ministry of Defence","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Hampshire and Isle of Wight","Female","45","[c]","34390","33710"
"Leaver CS","2023","50-59","Ministry of Defence","Hampshire and Isle of Wight","Male","50","[c]","37850","34300"
"Leaver CS","2023","50-59","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Inner London - West","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Kent","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Lincolnshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","North Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Shropshire and Staffordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Shropshire and Staffordshire","Male","30","[c]","29900","29350"
"Leaver CS","2023","50-59","Ministry of Defence","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","Unknown","Male","30","[c]","40400","39320"
"Leaver CS","2023","50-59","Ministry of Defence","West Central Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","West Central Scotland","Male","45","[c]","34860","30740"
"Leaver CS","2023","50-59","Ministry of Defence","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Bedfordshire and Hertfordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Cheshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Cheshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Derbyshire and Nottinghamshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Derbyshire and Nottinghamshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Devon","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Devon","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Dorset and Somerset","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Dorset and Somerset","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","East Anglia","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","East Anglia","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","East Wales","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","East Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Essex","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Greater Manchester","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Greater Manchester","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Hampshire and Isle of Wight","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Hampshire and Isle of Wight","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Inner London - East","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Inner London - East","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Inner London - West","Female","50","[c]","41620","32570"
"Leaver CS","2023","50-59","Ministry of Justice","Inner London - West","Male","55","[c]","46370","43650"
"Leaver CS","2023","50-59","Ministry of Justice","Kent","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Kent","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Lancashire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Lancashire","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Merseyside","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Merseyside","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","North Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Northumberland, and Tyne and Wear","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Outer London - East and North East","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Outer London - South","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Outer London - South","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Shropshire and Staffordshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice","Shropshire and Staffordshire","Male","30","[c]","[c]","[c]"
