"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Central Civil Service Fast Stream","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Companies House","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Companies House","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","Male","30","[c]","55400","55130"
"Leaver CS","2023","30-39","Criminal Injuries Compensation Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Criminal Injuries Compensation Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Commercial Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Office and Procurator Fiscal Service","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Office and Procurator Fiscal Service","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Crown Prosecution Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Electronics and Components Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Electronics and Components Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","South West (England)","Female","55","[c]","37180","35320"
"Leaver CS","2023","30-39","Defence Equipment and Support","South West (England)","Male","100","[c]","40630","39500"
"Leaver CS","2023","30-39","Defence Equipment and Support","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Equipment and Support","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Science and Technology Laboratory","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Science and Technology Laboratory","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Science and Technology Laboratory","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Defence Science and Technology Laboratory","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","85","[c]","48550","53380"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","85","[c]","51520","53380"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","35","[c]","46190","51730"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","35","[c]","52880","53030"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","London","Male","35","[c]","48940","51970"
"Leaver CS","2023","30-39","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","London","Female","30","[c]","51220","51710"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","London","Male","35","[c]","53900","54760"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","40","[c]","26020","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","East of England","Female","55","[c]","27900","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","East of England","Male","35","[c]","28250","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","London","Female","140","[c]","32960","31060"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","London","Male","115","[c]","34470","31060"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","North East (England)","Female","45","[c]","26800","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","North East (England)","Male","60","[c]","35970","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","North West (England)","Female","100","[c]","28450","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","North West (England)","Male","75","[c]","29860","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","Scotland","Female","65","[c]","25340","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","Scotland","Male","35","[c]","24420","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","South East (England)","Female","55","[c]","27370","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","South East (England)","Male","40","[c]","28230","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","South West (England)","Female","45","[c]","25850","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","South West (England)","Male","45","[c]","26260","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","Wales","Female","45","[c]","23740","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","55","[c]","25260","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","45","[c]","26360","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","55","[c]","29080","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","55","[c]","33180","28120"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","London","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Disclosure Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Disclosure Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Licensing Agency","Wales","Female","80","[c]","22820","21840"
"Leaver CS","2023","30-39","Driver and Vehicle Licensing Agency","Wales","Male","45","[c]","27400","22500"
"Leaver CS","2023","30-39","Driver and Vehicle Licensing Agency","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Licensing Agency","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Education and Skills Funding Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
