"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Project Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","Heterosexual / straight","750","[c]","36020","33710"
"Leaver CS","2023","No function","Science and Engineering","LGBO","45","[c]","37310","32080"
"Leaver CS","2023","No function","Science and Engineering","Undeclared","115","[c]","38180","35560"
"Leaver CS","2023","No function","Science and Engineering","Unknown","135","[c]","35870","32500"
"Leaver CS","2023","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Unknown","840","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Heterosexual / straight","675","[c]","48430","43610"
"Leaver CS","2023","No function","Unknown","LGBO","55","[c]","43510","37880"
"Leaver CS","2023","No function","Unknown","Undeclared","95","[c]","44810","38750"
"Leaver CS","2023","No function","Unknown","Unknown","215","[c]","43430","39820"
"Leaver CS","2023","No function","Veterinarian","Heterosexual / straight","30","[c]","45020","43290"
"Leaver CS","2023","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Heterosexual / straight","45","[c]","48260","41200"
"Leaver CS","2023","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","Heterosexual / straight","660","[c]","43730","40370"
"Leaver CS","2023","Project Delivery","Project Delivery","LGBO","45","[c]","41830","38790"
"Leaver CS","2023","Project Delivery","Project Delivery","Undeclared","80","[c]","43930","41800"
"Leaver CS","2023","Project Delivery","Project Delivery","Unknown","280","[c]","40250","38790"
"Leaver CS","2023","Project Delivery","Science and Engineering","Heterosexual / straight","60","[c]","40930","36370"
"Leaver CS","2023","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Heterosexual / straight","50","[c]","32030","22520"
"Leaver CS","2023","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Unknown","35","[c]","24270","22520"
"Leaver CS","2023","Property","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Heterosexual / straight","335","[c]","36660","34000"
"Leaver CS","2023","Property","Property","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Undeclared","45","[c]","37040","33460"
"Leaver CS","2023","Property","Property","Unknown","120","[c]","35010","30130"
"Leaver CS","2023","Property","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Heterosexual / straight","535","[c]","32370","27500"
"Leaver CS","2023","Security","Security","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Undeclared","60","[c]","36840","39820"
"Leaver CS","2023","Security","Security","Unknown","190","[c]","30530","27500"
"Leaver CS","2023","Security","Unknown","Heterosexual / straight","65","[c]","33870","33000"
"Leaver CS","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Heterosexual / straight","80","[c]","36610","29430"
"Leaver CS","2023","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Heterosexual / straight","75","[c]","42690","38160"
"Leaver CS","2023","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Unknown","260","[c]","38950","35500"
"Leaver CS","2023","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Heterosexual / straight","125","[c]","41420","37380"
"Leaver CS","2023","Unknown","Policy","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Unknown","40","[c]","45450","43760"
"Leaver CS","2023","Unknown","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Unknown","45","[c]","40650","39890"
"Leaver CS","2023","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","915","[c]","41720","34730"
"Leaver CS","2023","Unknown","Unknown","LGBO","120","[c]","37570","33520"
"Leaver CS","2023","Unknown","Unknown","Undeclared","300","[c]","42480","36170"
"Leaver CS","2023","Unknown","Unknown","Unknown","700","[c]","35210","30130"
"Leaver CS","2023","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Heterosexual / straight","80","[c]","47820","38850"
"Leaver Dept.","2023","Analysis","Economics","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","Unknown","30","[c]","42200","39890"
"Leaver Dept.","2023","Analysis","Social Research","Heterosexual / straight","60","[c]","43040","42010"
"Leaver Dept.","2023","Analysis","Social Research","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","Heterosexual / straight","80","[c]","41090","36800"
"Leaver Dept.","2023","Analysis","Statistics","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","Unknown","80","[c]","33820","32970"
"Leaver Dept.","2023","Analysis","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","Heterosexual / straight","155","[c]","38380","39040"
"Leaver Dept.","2023","Commercial","Commercial","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","Unknown","50","[c]","35030","32800"
"Leaver Dept.","2023","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","Heterosexual / straight","120","[c]","40530","36020"
"Leaver Dept.","2023","Communications","Communications","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","Unknown","75","[c]","37710","33250"
"Leaver Dept.","2023","Communications","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Heterosexual / straight","40","[c]","42930","40600"
"Leaver Dept.","2023","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Heterosexual / straight","125","[c]","31090","28120"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tax","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Operational Delivery","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","Heterosexual / straight","40","[c]","22950","21690"
"Leaver Dept.","2023","Debt","Other","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","Undeclared","[c]","[c]","[c]","[c]"
