"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Justice","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Female","Heterosexual / straight","40","[c]","47900","41910"
"Leaver CS","2023","National Crime Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Male","Heterosexual / straight","45","[c]","50770","46370"
"Leaver CS","2023","National Crime Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","Female","Heterosexual / straight","75","[c]","36040","36040"
"Leaver CS","2023","National Crime Agency","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","Male","Heterosexual / straight","90","[c]","41340","38640"
"Leaver CS","2023","National Crime Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","Heterosexual / straight","105","[c]","58670","52750"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","Heterosexual / straight","55","[c]","59460","74310"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Female","Heterosexual / straight","40","[c]","46960","38900"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Male","Heterosexual / straight","50","[c]","43220","35550"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Female","Heterosexual / straight","30","[c]","36490","36000"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Male","Heterosexual / straight","35","[c]","37830","33940"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","Female","Heterosexual / straight","360","[c]","38990","33120"
"Leaver CS","2023","Scottish Government","Outside London","Female","LGBO","40","[c]","36390","29450"
"Leaver CS","2023","Scottish Government","Outside London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","Female","Unknown","420","[c]","31970","28490"
"Leaver CS","2023","Scottish Government","Outside London","Male","Heterosexual / straight","325","[c]","41520","37060"
"Leaver CS","2023","Scottish Government","Outside London","Male","LGBO","30","[c]","34000","33520"
"Leaver CS","2023","Scottish Government","Outside London","Male","Undeclared","30","[c]","41710","37060"
"Leaver CS","2023","Scottish Government","Outside London","Male","Unknown","475","[c]","33920","31290"
"Leaver CS","2023","Scottish Government","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Male","Heterosexual / straight","35","[c]","61210","48870"
"Leaver CS","2023","UK Export Finance","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Female","Heterosexual / straight","215","[c]","27470","21200"
"Leaver CS","2023","UK Statistics Authority","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Female","Unknown","75","[c]","28680","24320"
"Leaver CS","2023","UK Statistics Authority","Outside London","Male","Heterosexual / straight","220","[c]","30240","21200"
"Leaver CS","2023","UK Statistics Authority","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Male","Unknown","90","[c]","31780","25510"
"Leaver CS","2023","UK Statistics Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
