"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cheshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Derbyshire and Nottinghamshire","EO","10","[c]","26940","27820"
"Leaver CS","2023","Human Resources","Derbyshire and Nottinghamshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Devon","AA/AO","15","[c]","21760","22220"
"Leaver CS","2023","Human Resources","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Devon","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Dorset and Somerset","AA/AO","15","[c]","21320","21380"
"Leaver CS","2023","Human Resources","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Dorset and Somerset","SEO/HEO","10","[c]","38930","40300"
"Leaver CS","2023","Human Resources","East Anglia","AA/AO","25","[c]","21810","21830"
"Leaver CS","2023","Human Resources","East Anglia","EO","15","[c]","29150","29570"
"Leaver CS","2023","Human Resources","East Anglia","SEO/HEO","15","[c]","38260","35000"
"Leaver CS","2023","Human Resources","East Wales","AA/AO","10","[c]","21590","22030"
"Leaver CS","2023","Human Resources","East Wales","EO","20","[c]","27010","27370"
"Leaver CS","2023","Human Resources","East Wales","G6/G7","10","[c]","54220","51210"
"Leaver CS","2023","Human Resources","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Wales","SEO/HEO","20","[c]","35010","33430"
"Leaver CS","2023","Human Resources","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Yorkshire and Northern Lincolnshire","EO","20","[c]","27310","27470"
"Leaver CS","2023","Human Resources","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","SEO/HEO","10","[c]","42270","42590"
"Leaver CS","2023","Human Resources","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","[c]","21550","21380"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","[c]","27360","27140"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","[c]","60990","56180"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","45","[c]","36240","36300"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","SEO/HEO","25","[c]","36650","37300"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","AA/AO","40","[c]","21760","21830"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","EO","45","[c]","29490","27470"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","G6/G7","15","[c]","56830","55110"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","SEO/HEO","35","[c]","37840","35690"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Highlands and Islands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","G6/G7","15","[c]","60930","57720"
"Leaver CS","2023","Human Resources","Inner London - East","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","SEO/HEO","25","[c]","39960","41170"
"Leaver CS","2023","Human Resources","Inner London - West","AA/AO","15","[c]","24860","25540"
"Leaver CS","2023","Human Resources","Inner London - West","EO","40","[c]","27620","28310"
"Leaver CS","2023","Human Resources","Inner London - West","G6/G7","55","[c]","62130","59290"
"Leaver CS","2023","Human Resources","Inner London - West","SCS level","20","[c]","94030","84670"
"Leaver CS","2023","Human Resources","Inner London - West","SEO/HEO","60","[c]","39840","38540"
"Leaver CS","2023","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","AA/AO","10","[c]","22180","22280"
"Leaver CS","2023","Human Resources","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","AA/AO","15","[c]","21680","21380"
"Leaver CS","2023","Human Resources","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","SEO/HEO","15","[c]","34810","34110"
"Leaver CS","2023","Human Resources","North Yorkshire","AA/AO","15","[c]","21760","22220"
"Leaver CS","2023","Human Resources","North Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","AA/AO","25","[c]","21320","21380"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","EO","10","[c]","25840","25580"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SEO/HEO","45","[c]","46460","46130"
"Leaver CS","2023","Human Resources","Shropshire and Staffordshire","AA/AO","15","[c]","21940","22220"
"Leaver CS","2023","Human Resources","Shropshire and Staffordshire","EO","30","[c]","30090","30010"
"Leaver CS","2023","Human Resources","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Shropshire and Staffordshire","SEO/HEO","10","[c]","38460","35480"
"Leaver CS","2023","Human Resources","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Surrey, East and West Sussex","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Central Scotland","AA/AO","25","[c]","21760","21830"
"Leaver CS","2023","Human Resources","West Central Scotland","EO","10","[c]","28120","27570"
"Leaver CS","2023","Human Resources","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands","SEO/HEO","15","[c]","35330","34110"
"Leaver CS","2023","Human Resources","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Wales and The Valleys","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Inner London - West","SEO/HEO","10","[c]","43460","44050"
"Leaver CS","2023","Internal Audit","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Northumberland, and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Derbyshire and Nottinghamshire","G6/G7","10","[c]","55940","56450"
"Leaver CS","2023","Legal","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","55590","49260"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","G6/G7","15","[c]","56950","56450"
"Leaver CS","2023","Legal","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","G6/G7","35","[c]","66350","69440"
"Leaver CS","2023","Legal","Inner London - East","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - West","AA/AO","40","[c]","23480","24480"
"Leaver CS","2023","Legal","Inner London - West","EO","70","[c]","28660","28200"
"Leaver CS","2023","Legal","Inner London - West","G6/G7","200","[c]","60500","57590"
"Leaver CS","2023","Legal","Inner London - West","SCS level","20","[c]","88070","84400"
"Leaver CS","2023","Legal","Inner London - West","SEO/HEO","30","[c]","40340","40800"
"Leaver CS","2023","Legal","Kent","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","G6/G7","10","[c]","57670","56450"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland, and Tyne and Wear","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
