"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","Male","40","[c]","44550","41020"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","East Midlands (England)","Female","95","[c]","28640","28120"
"Leaver Dept.","2023","Declared non-disabled","White","East Midlands (England)","Male","60","[c]","32150","27570"
"Leaver Dept.","2023","Declared non-disabled","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","East of England","Female","70","[c]","31920","28120"
"Leaver Dept.","2023","Declared non-disabled","White","East of England","Male","75","[c]","34610","31280"
"Leaver Dept.","2023","Declared non-disabled","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","London","Female","1245","[c]","47160","42170"
"Leaver Dept.","2023","Declared non-disabled","White","London","Male","1025","[c]","48790","43210"
"Leaver Dept.","2023","Declared non-disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","Female","295","[c]","31510","28120"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","Male","190","[c]","31890","28120"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","Female","485","[c]","31420","28120"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","Male","325","[c]","32330","28120"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","Female","390","[c]","29550","27570"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","Male","260","[c]","30730","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","Female","170","[c]","33060","28120"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","Male","165","[c]","33710","31280"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","Female","255","[c]","35270","31990"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","Male","170","[c]","38600","33990"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","Female","305","[c]","32900","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","Male","220","[c]","36120","31060"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","Female","210","[c]","31310","28120"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","Male","125","[c]","37340","31990"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","Female","250","[c]","35140","30750"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","Male","200","[c]","35910","32440"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
