"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","East Lancashire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Female","Unknown","135","[c]","31680","27140"
"Leaver CS","2023","Unknown","Glasgow City","Male","Heterosexual / straight","40","[c]","41280","37060"
"Leaver CS","2023","Unknown","Glasgow City","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Male","Unknown","155","[c]","31630","25750"
"Leaver CS","2023","Unknown","Glasgow City","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Female","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Male","Unknown","110","[c]","30070","25880"
"Leaver CS","2023","Unknown","Greater Manchester South West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
