"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","Female","50","[c]","38110","33690"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","Male","120","[c]","43430","39980"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","AA/AO","Female","170","[c]","21350","20880"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","AA/AO","Male","65","[c]","21450","20880"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","EO","Female","210","[c]","25980","26010"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","EO","Male","75","[c]","26200","26880"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","G6/G7","Female","210","[c]","58120","54690"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","G6/G7","Male","180","[c]","56840","54450"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","SCS level","Female","55","[c]","96430","91130"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","SCS level","Male","55","[c]","103740","102000"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","Female","615","[c]","36170","36330"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","Male","280","[c]","35310","33790"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","AA/AO","Female","180","[c]","20520","20250"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","AA/AO","Male","185","[c]","20870","21200"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","EO","Female","35","[c]","25160","24840"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","G6/G7","Female","30","[c]","54230","52050"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","G6/G7","Male","50","[c]","57360","57110"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","SEO/HEO","Female","100","[c]","34670","33610"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","SEO/HEO","Male","80","[c]","34740","33710"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","AA/AO","Female","45","[c]","22560","22520"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","AA/AO","Male","35","[c]","22650","22520"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","EO","Male","35","[c]","27770","27000"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","Female","35","[c]","42360","43690"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","Male","65","[c]","43270","45750"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","AA/AO","Female","35","[c]","23520","24630"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","SEO/HEO","Female","40","[c]","40920","39690"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","SEO/HEO","Male","35","[c]","42690","47470"
"Leaver CS","2023","Welsh Revenue Authority","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","EO","Female","110","[c]","26830","27500"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","EO","Male","65","[c]","27030","27500"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","G6/G7","Female","210","[c]","58940","56430"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","G6/G7","Male","165","[c]","58320","56430"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","Female","35","[c]","79790","76250"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","Male","40","[c]","86840","82510"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","SEO/HEO","Female","230","[c]","37140","35650"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","SEO/HEO","Male","200","[c]","37000","35650"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","SEO/HEO","Female","300","[c]","31640","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","SEO/HEO","Male","220","[c]","32000","32000"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
