"Status","Year","Age","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Female","60","[c]","26840","27570"
"Leaver CS","2023","65+","Counter Fraud","Male","45","[c]","30100","28120"
"Leaver CS","2023","65+","Digital, Data and Technology","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data and Technology","Male","70","[c]","38040","34300"
"Leaver CS","2023","65+","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Male","50","[c]","40080","35420"
"Leaver CS","2023","65+","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Female","95","[c]","27270","22330"
"Leaver CS","2023","65+","Human Resources","Male","105","[c]","34410","33300"
"Leaver CS","2023","65+","Inspector of Education and Training","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inspector of Education and Training","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medicine","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medicine","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Operational Delivery","Female","1615","[c]","25690","24250"
"Leaver CS","2023","65+","Operational Delivery","Male","1220","[c]","28710","26780"
"Leaver CS","2023","65+","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other","Female","80","[c]","30230","22350"
"Leaver CS","2023","65+","Other","Male","120","[c]","28590","22220"
"Leaver CS","2023","65+","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectors","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Policy","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Policy","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Male","50","[c]","47380","43930"
"Leaver CS","2023","65+","Property","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Male","70","[c]","36220","34150"
"Leaver CS","2023","65+","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Science and Engineering","Male","110","[c]","37850","35810"
"Leaver CS","2023","65+","Security","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Male","105","[c]","28370","24180"
"Leaver CS","2023","65+","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tax","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tax","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Female","125","[c]","36610","30340"
"Leaver CS","2023","65+","Unknown","Male","160","[c]","44710","36890"
"Leaver CS","2023","65+","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Veterinarian","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Female","70","[c]","32070","31800"
"Leaver Dept.","2023","20-29","Communications","Male","35","[c]","36490","33910"
"Leaver Dept.","2023","20-29","Counter Fraud","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","Female","70","[c]","34940","32850"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","Male","85","[c]","34040","32930"
"Leaver Dept.","2023","20-29","Economics","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Economics","Male","65","[c]","38460","36600"
"Leaver Dept.","2023","20-29","Finance","Female","45","[c]","33870","32590"
"Leaver Dept.","2023","20-29","Finance","Male","70","[c]","34090","33050"
"Leaver Dept.","2023","20-29","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Female","100","[c]","31320","30650"
"Leaver Dept.","2023","20-29","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","International Trade","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","International Trade","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Operational Delivery","Female","1050","[c]","27510","27570"
"Leaver Dept.","2023","20-29","Operational Delivery","Male","695","[c]","27190","27200"
"Leaver Dept.","2023","20-29","Operational Research","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other","Female","75","[c]","32730","30530"
"Leaver Dept.","2023","20-29","Other","Male","45","[c]","32260","30870"
"Leaver Dept.","2023","20-29","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Policy","Female","530","[c]","37710","34730"
"Leaver Dept.","2023","20-29","Policy","Male","380","[c]","38450","35620"
"Leaver Dept.","2023","20-29","Project Delivery","Female","105","[c]","33820","33250"
"Leaver Dept.","2023","20-29","Project Delivery","Male","75","[c]","33900","33250"
"Leaver Dept.","2023","20-29","Property","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Social Research","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Social Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Statistics","Female","65","[c]","34570","33050"
"Leaver Dept.","2023","20-29","Statistics","Male","55","[c]","35470","33250"
"Leaver Dept.","2023","20-29","Tax","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tax","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","590","[c]","34540","32000"
"Leaver Dept.","2023","20-29","Unknown","Male","395","[c]","35070","33250"
"Leaver Dept.","2023","30-39","Commercial","Female","35","[c]","38560","39260"
"Leaver Dept.","2023","30-39","Commercial","Male","35","[c]","37420","39090"
"Leaver Dept.","2023","30-39","Communications","Female","60","[c]","43690","42530"
"Leaver Dept.","2023","30-39","Communications","Male","35","[c]","42800","40050"
"Leaver Dept.","2023","30-39","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Female","100","[c]","40380","37880"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Male","105","[c]","39700","37590"
"Leaver Dept.","2023","30-39","Economics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Female","65","[c]","41230","40250"
"Leaver Dept.","2023","30-39","Finance","Male","60","[c]","43000","42700"
"Leaver Dept.","2023","30-39","Human Resources","Female","145","[c]","38340","35110"
"Leaver Dept.","2023","30-39","Human Resources","Male","50","[c]","37400","38020"
"Leaver Dept.","2023","30-39","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Female","55","[c]","53290","51980"
"Leaver Dept.","2023","30-39","Legal","Male","45","[c]","51090","52020"
"Leaver Dept.","2023","30-39","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Female","890","[c]","29830","28120"
"Leaver Dept.","2023","30-39","Operational Delivery","Male","730","[c]","30860","28120"
"Leaver Dept.","2023","30-39","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Female","60","[c]","36210","28120"
"Leaver Dept.","2023","30-39","Other","Male","50","[c]","33970","31800"
"Leaver Dept.","2023","30-39","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Female","455","[c]","47790","46880"
"Leaver Dept.","2023","30-39","Policy","Male","360","[c]","47790","48310"
"Leaver Dept.","2023","30-39","Project Delivery","Female","80","[c]","40630","38070"
"Leaver Dept.","2023","30-39","Project Delivery","Male","95","[c]","43020","41200"
"Leaver Dept.","2023","30-39","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","440","[c]","46330","42470"
"Leaver Dept.","2023","30-39","Unknown","Male","375","[c]","45170","41680"
"Leaver Dept.","2023","30-39","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Female","40","[c]","39650","39040"
"Leaver Dept.","2023","40-49","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Female","65","[c]","48760","46420"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Male","120","[c]","47840","43760"
"Leaver Dept.","2023","40-49","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Female","60","[c]","46110","38470"
"Leaver Dept.","2023","40-49","Finance","Male","45","[c]","49330","38470"
"Leaver Dept.","2023","40-49","Human Resources","Female","90","[c]","42020","34610"
"Leaver Dept.","2023","40-49","Human Resources","Male","35","[c]","39930","38470"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Female","50","[c]","55550","52880"
"Leaver Dept.","2023","40-49","Legal","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","Female","760","[c]","30520","28120"
"Leaver Dept.","2023","40-49","Operational Delivery","Male","495","[c]","33080","28120"
"Leaver Dept.","2023","40-49","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Female","180","[c]","53440","51360"
"Leaver Dept.","2023","40-49","Policy","Male","140","[c]","54740","54120"
"Leaver Dept.","2023","40-49","Project Delivery","Female","90","[c]","46780","41320"
"Leaver Dept.","2023","40-49","Project Delivery","Male","40","[c]","40420","38810"
"Leaver Dept.","2023","40-49","Property","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","240","[c]","49220","44120"
"Leaver Dept.","2023","40-49","Unknown","Male","180","[c]","58100","55300"
"Leaver Dept.","2023","40-49","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Female","45","[c]","43870","38940"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Male","50","[c]","48730","38470"
"Leaver Dept.","2023","50-59","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Female","45","[c]","50190","39590"
"Leaver Dept.","2023","50-59","Finance","Male","30","[c]","59220","51030"
"Leaver Dept.","2023","50-59","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Female","60","[c]","39330","37930"
"Leaver Dept.","2023","50-59","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Female","575","[c]","29780","27570"
"Leaver Dept.","2023","50-59","Operational Delivery","Male","375","[c]","34810","28120"
"Leaver Dept.","2023","50-59","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","Female","80","[c]","49210","47470"
"Leaver Dept.","2023","50-59","Policy","Male","65","[c]","57210","54630"
"Leaver Dept.","2023","50-59","Project Delivery","Female","40","[c]","47230","41800"
"Leaver Dept.","2023","50-59","Project Delivery","Male","35","[c]","47420","42510"
"Leaver Dept.","2023","50-59","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Female","125","[c]","48400","47780"
"Leaver Dept.","2023","50-59","Unknown","Male","115","[c]","56700","51290"
"Leaver Dept.","2023","50-59","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","Female","70","[c]","28390","25920"
"Leaver Dept.","2023","60-64","Operational Delivery","Male","65","[c]","32030","27570"
"Leaver Dept.","2023","60-64","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tax","Female","[c]","[c]","[c]","[c]"
