"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Royal Fleet Auxiliary","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Courts and Tribunals Service","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Government (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Prison Service","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Prison Service","Male","30","[c]","37130","37060"
"Leaver CS","2023","65+","Unknown","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Health Security Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Central Civil Service Fast Stream","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Female","50","[c]","28970","28120"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Male","35","[c]","26930","28120"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","Female","5","[c]","[c]","[c]"
