"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Medicine","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","East Midlands (England)","Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","East of England","Bedfordshire and Hertfordshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","East of England","East Anglia","60","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","East of England","Essex","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","London","Inner London - East","70","[c]","38210","32650"
"Leaver CS","2023","Undeclared","Operational Delivery","London","Inner London - West","80","[c]","39660","31060"
"Leaver CS","2023","Undeclared","Operational Delivery","London","Outer London - East and North East","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","London","Outer London - South","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","London","Outer London - West and North West","40","[c]","34330","31060"
"Leaver CS","2023","Undeclared","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","North East (England)","Tees Valley and Durham","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","North West (England)","Cheshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","North West (England)","Greater Manchester","65","[c]","27500","21780"
"Leaver CS","2023","Undeclared","Operational Delivery","North West (England)","Lancashire","55","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","North West (England)","Merseyside","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Scotland","Eastern Scotland","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Scotland","West Central Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","South East (England)","Hampshire and Isle of Wight","55","[c]","29100","24260"
"Leaver CS","2023","Undeclared","Operational Delivery","South East (England)","Kent","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","South East (England)","Surrey, East and West Sussex","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","South West (England)","Devon","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","South West (England)","Dorset and Somerset","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","30180","25920"
"Leaver CS","2023","Undeclared","Operational Delivery","Wales","East Wales","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Wales","West Wales and The Valleys","65","[c]","24070","22500"
"Leaver CS","2023","Undeclared","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","West Midlands (England)","West Midlands","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Yorkshire and The Humber","South Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Yorkshire and The Humber","West Yorkshire","60","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Research","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Research","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Research","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning Inspectors","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning Inspectors","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","London","Inner London - West","75","[c]","43240","45200"
"Leaver CS","2023","Undeclared","Policy","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Social Research","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East Midlands (England)","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Inner London - West","35","[c]","49510","43630"
"Leaver CS","2023","Undeclared","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Veterinarian","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Veterinarian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
