"Status","Year","Organisation","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","East Wales","Female","65","[c]","39060","31210"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","East Wales","Male","55","[c]","46230","38160"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","Female","55","[c]","38590","38160"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","Male","35","[c]","45810","47470"
"Leaver CS","2023","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","Female","65","[c]","46090","40600"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","Male","55","[c]","48660","43900"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","Female","400","[c]","47110","41870"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","Male","325","[c]","49550","42110"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","Female","30","[c]","27900","24860"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","East Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","Female","30","[c]","31450","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","Female","185","[c]","31750","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","Male","140","[c]","32080","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Northumberland, and Tyne and Wear","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Merseyside","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Merseyside","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","Merseyside","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","Merseyside","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","Female","[c]","[c]","[c]","[c]"
