"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","AA/AO","Heterosexual / straight","40","[c]","20850","20980"
"New entrant CS","2023","16-19","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","AA/AO","Heterosexual / straight","35","[c]","21400","22500"
"New entrant CS","2023","16-19","Department for Transport","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","AA/AO","Heterosexual / straight","35","[c]","21880","21690"
"New entrant CS","2023","16-19","Department for Work and Pensions","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","AA/AO","Heterosexual / straight","60","[c]","22670","22520"
"New entrant CS","2023","16-19","HM Revenue and Customs","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","AA/AO","Unknown","55","[c]","22880","22520"
"New entrant CS","2023","16-19","HM Revenue and Customs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","AA/AO","Unknown","95","[c]","23000","22400"
"New entrant CS","2023","16-19","Home Office","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Home Office","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","AA/AO","Heterosexual / straight","50","[c]","20790","19770"
"New entrant CS","2023","16-19","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","AA/AO","Unknown","75","[c]","20000","19460"
"New entrant CS","2023","16-19","Ministry of Defence","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Defence","Unknown","Unknown","30","[c]","17500","16910"
"New entrant CS","2023","16-19","Ministry of Justice","AA/AO","Heterosexual / straight","155","[c]","26230","28880"
"New entrant CS","2023","16-19","Ministry of Justice","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","AA/AO","Unknown","125","[c]","25930","24070"
"New entrant CS","2023","16-19","Ministry of Justice","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Office of the Secretary of State for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Government","AA/AO","Unknown","45","[c]","22450","22180"
"New entrant CS","2023","16-19","The National Archives","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Welsh Government","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Welsh Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","AA/AO","Heterosexual / straight","255","[c]","22060","21890"
"New entrant CS","2023","20-29","Attorney General's Departments","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","EO","Heterosexual / straight","150","[c]","27760","27760"
"New entrant CS","2023","20-29","Attorney General's Departments","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","SEO/HEO","Heterosexual / straight","65","[c]","37870","38760"
"New entrant CS","2023","20-29","Attorney General's Departments","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","AA/AO","Heterosexual / straight","65","[c]","21390","21720"
"New entrant CS","2023","20-29","Cabinet Office","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","SEO/HEO","Heterosexual / straight","65","[c]","35380","35240"
"New entrant CS","2023","20-29","Cabinet Office","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office","SEO/HEO","Unknown","480","[c]","29160","28840"
"New entrant CS","2023","20-29","Chancellor's other departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Chancellor's other departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","35","[c]","35270","34110"
"New entrant CS","2023","20-29","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","95","[c]","21370","21380"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","60","[c]","27130","26130"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","Unknown","40","[c]","27290","25610"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","130","[c]","35280","34410"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","60","[c]","35320","34410"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
