"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","No function","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","Female","90","[c]","27130","27510"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
