"Status","Year","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Food Standards Scotland","SEO/HEO","15","[c]","38080","34730"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","135","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","35","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","95","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","AA/AO","65","[c]","26580","26220"
"Leaver CS","2023","Forestry and Land Scotland","EO","20","[c]","33770","33260"
"Leaver CS","2023","Forestry and Land Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","SEO/HEO","25","[c]","43860","41500"
"Leaver CS","2023","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","G6/G7","15","[c]","86850","82800"
"Leaver CS","2023","Government Actuary's Department","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","SEO/HEO","15","[c]","39510","38430"
"Leaver CS","2023","Government Commercial Organisation","G6/G7","125","[c]","68290","67500"
"Leaver CS","2023","Government Commercial Organisation","SCS level","20","[c]","142980","127030"
"Leaver CS","2023","Government Commercial Organisation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","G6/G7","15","[c]","57410","54130"
"Leaver CS","2023","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","SEO/HEO","25","[c]","41090","40990"
"Leaver CS","2023","Government Legal Department","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","EO","50","[c]","28050","27760"
"Leaver CS","2023","Government Legal Department","G6/G7","155","[c]","60240","56550"
"Leaver CS","2023","Government Legal Department","SCS level","20","[c]","88490","85660"
"Leaver CS","2023","Government Legal Department","SEO/HEO","30","[c]","39540","42130"
"Leaver CS","2023","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","SEO/HEO","15","[c]","36510","36440"
"Leaver CS","2023","HM Courts and Tribunals Service","AA/AO","1510","[c]","21960","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","EO","220","[c]","27220","25830"
"Leaver CS","2023","HM Courts and Tribunals Service","G6/G7","55","[c]","59940","59940"
"Leaver CS","2023","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","SEO/HEO","225","[c]","38330","37680"
"Leaver CS","2023","HM Land Registry","AA/AO","130","[c]","23500","23390"
"Leaver CS","2023","HM Land Registry","EO","145","[c]","28970","28080"
"Leaver CS","2023","HM Land Registry","G6/G7","35","[c]","63000","61730"
"Leaver CS","2023","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","SEO/HEO","180","[c]","39460","39460"
"Leaver CS","2023","HM Prison and Probation Service","AA/AO","4340","[c]","27860","28880"
"Leaver CS","2023","HM Prison and Probation Service","EO","520","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","SEO/HEO","415","[c]","47350","45620"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","1955","[c]","36030","29050"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","AA/AO","2135","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","EO","840","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","G6/G7","370","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","SCS level","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","SEO/HEO","940","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","AA/AO","45","[c]","22180","22750"
"Leaver CS","2023","HM Treasury (excl. agencies)","EO","35","[c]","26870","27090"
"Leaver CS","2023","HM Treasury (excl. agencies)","G6/G7","95","[c]","56970","54130"
"Leaver CS","2023","HM Treasury (excl. agencies)","SCS level","15","[c]","102470","88690"
"Leaver CS","2023","HM Treasury (excl. agencies)","SEO/HEO","95","[c]","35180","33630"
"Leaver CS","2023","Health and Safety Executive","AA/AO","25","[c]","22180","22410"
"Leaver CS","2023","Health and Safety Executive","EO","35","[c]","28070","27350"
"Leaver CS","2023","Health and Safety Executive","G6/G7","35","[c]","62440","59760"
"Leaver CS","2023","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","SEO/HEO","120","[c]","44310","42470"
"Leaver CS","2023","Home Office","AA/AO","775","[c]","22850","22400"
"Leaver CS","2023","Home Office","EO","920","[c]","27520","26750"
"Leaver CS","2023","Home Office","G6/G7","255","[c]","62300","59290"
"Leaver CS","2023","Home Office","SCS level","30","[c]","95220","85230"
"Leaver CS","2023","Home Office","SEO/HEO","530","[c]","38370","37620"
"Leaver CS","2023","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","AA/AO","10","[c]","21400","21810"
"Leaver CS","2023","Intellectual Property Office","EO","35","[c]","26840","25040"
"Leaver CS","2023","Intellectual Property Office","G6/G7","10","[c]","63480","62250"
"Leaver CS","2023","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","SEO/HEO","30","[c]","41420","41650"
"Leaver CS","2023","Legal Aid Agency","AA/AO","35","[c]","21420","21780"
"Leaver CS","2023","Legal Aid Agency","EO","15","[c]","26880","26900"
"Leaver CS","2023","Legal Aid Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","SEO/HEO","15","[c]","41240","41510"
"Leaver CS","2023","Maritime and Coastguard Agency","AA/AO","55","[c]","22270","22500"
"Leaver CS","2023","Maritime and Coastguard Agency","EO","40","[c]","26750","26960"
"Leaver CS","2023","Maritime and Coastguard Agency","G6/G7","30","[c]","56720","54000"
"Leaver CS","2023","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","SEO/HEO","65","[c]","36860","32950"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","EO","35","[c]","28410","27840"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","G6/G7","60","[c]","62500","62390"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","SCS level","30","[c]","89790","89000"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","75","[c]","37990","40450"
"Leaver CS","2023","Met Office","AA/AO","30","[c]","19580","19080"
"Leaver CS","2023","Met Office","EO","15","[c]","25720","26640"
"Leaver CS","2023","Met Office","G6/G7","40","[c]","50270","47960"
"Leaver CS","2023","Met Office","SEO/HEO","80","[c]","36730","35230"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","AA/AO","1490","[c]","24580","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","EO","600","[c]","30040","27740"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","G6/G7","240","[c]","65040","61440"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","SCS level","40","[c]","97280","97380"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","SEO/HEO","1040","[c]","39890","40000"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","15","[c]","22940","18300"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","AA/AO","40","[c]","22970","21780"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","EO","95","[c]","28480","29660"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","G6/G7","170","[c]","60850","59590"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","SCS level","10","[c]","97880","87960"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","SEO/HEO","230","[c]","38900","38690"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","AA/AO","40","[c]","26180","24730"
"Leaver CS","2023","National Crime Agency","EO","150","[c]","35810","36090"
"Leaver CS","2023","National Crime Agency","G6/G7","35","[c]","67500","67840"
"Leaver CS","2023","National Crime Agency","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","SEO/HEO","135","[c]","45390","45610"
"Leaver CS","2023","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","AA/AO","15","[c]","25060","24890"
"Leaver CS","2023","National Records of Scotland","EO","10","[c]","29900","29100"
"Leaver CS","2023","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","SEO/HEO","15","[c]","38070","38330"
"Leaver CS","2023","National Savings and Investments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","SEO/HEO","15","[c]","40050","42140"
"Leaver CS","2023","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","30","[c]","19950","22260"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","EO","15","[c]","27560","27140"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","95","[c]","77210","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","90","[c]","45560","47750"
"Leaver CS","2023","Office of Gas and Electricity Markets","AA/AO","15","[c]","19820","19750"
"Leaver CS","2023","Office of Gas and Electricity Markets","EO","55","[c]","27110","26400"
"Leaver CS","2023","Office of Gas and Electricity Markets","G6/G7","95","[c]","61440","61070"
"Leaver CS","2023","Office of Gas and Electricity Markets","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","SEO/HEO","85","[c]","36980","36880"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","G6/G7","20","[c]","64780","65250"
"Leaver CS","2023","Office of Rail and Road","SEO/HEO","10","[c]","41220","42670"
"Leaver CS","2023","Office of the Public Guardian","AA/AO","80","[c]","21490","21780"
"Leaver CS","2023","Office of the Public Guardian","EO","15","[c]","25610","25830"
"Leaver CS","2023","Office of the Public Guardian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Scottish Charity Regulator","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","AA/AO","15","[c]","20940","21960"
"Leaver CS","2023","Planning Inspectorate","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","G6/G7","25","[c]","59710","60050"
"Leaver CS","2023","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","SEO/HEO","15","[c]","38690","40720"
"Leaver CS","2023","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","AA/AO","10","[c]","25840","26410"
"Leaver CS","2023","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","SEO/HEO","25","[c]","40650","39590"
"Leaver CS","2023","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Rural Payments Agency","AA/AO","130","[c]","21680","21300"
"Leaver CS","2023","Rural Payments Agency","EO","55","[c]","25290","25920"
"Leaver CS","2023","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","SEO/HEO","25","[c]","34020","32140"
"Leaver CS","2023","Scottish Courts and Tribunals Service","AA/AO","110","[c]","23410","23190"
"Leaver CS","2023","Scottish Courts and Tribunals Service","EO","25","[c]","30980","31970"
"Leaver CS","2023","Scottish Courts and Tribunals Service","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","SEO/HEO","20","[c]","42470","40650"
"Leaver CS","2023","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","AA/AO","90","[c]","25590","24890"
"Leaver CS","2023","Scottish Government (excl. agencies)","EO","85","[c]","30590","29450"
"Leaver CS","2023","Scottish Government (excl. agencies)","G6/G7","100","[c]","68760","65280"
"Leaver CS","2023","Scottish Government (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","SEO/HEO","210","[c]","41690","41640"
"Leaver CS","2023","Scottish Prison Service","AA/AO","175","[c]","25650","24710"
"Leaver CS","2023","Scottish Prison Service","EO","170","[c]","36230","37060"
"Leaver CS","2023","Scottish Prison Service","G6/G7","10","[c]","59350","57260"
"Leaver CS","2023","Scottish Prison Service","SEO/HEO","50","[c]","44400","42590"
"Leaver CS","2023","Scottish Public Pensions Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","G6/G7","25","[c]","62160","60970"
"Leaver CS","2023","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","SEO/HEO","30","[c]","38890","40000"
"Leaver CS","2023","Social Security Scotland","AA/AO","90","[c]","23040","23340"
"Leaver CS","2023","Social Security Scotland","EO","35","[c]","29260","29100"
"Leaver CS","2023","Social Security Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","SEO/HEO","30","[c]","39760","38330"
"Leaver CS","2023","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","AA/AO","25","[c]","23100","22180"
"Leaver CS","2023","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Unknown","170","[c]","41920","38790"
"Leaver CS","2023","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","AA/AO","45","[c]","21890","22180"
"Leaver CS","2023","The Insolvency Service","EO","10","[c]","25750","26290"
"Leaver CS","2023","The Insolvency Service","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","SEO/HEO","30","[c]","38020","39740"
"Leaver CS","2023","The National Archives","AA/AO","25","[c]","23260","23460"
"Leaver CS","2023","The National Archives","EO","10","[c]","25200","24990"
"Leaver CS","2023","The National Archives","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","45","[c]","35730","33410"
"Leaver CS","2023","Transport Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","G6/G7","15","[c]","67340","65280"
"Leaver CS","2023","Transport Scotland","SEO/HEO","15","[c]","40900","38330"
"Leaver CS","2023","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","G6/G7","10","[c]","62050","56000"
"Leaver CS","2023","UK Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","10","[c]","31790","32300"
"Leaver CS","2023","UK Export Finance","G6/G7","20","[c]","64190","60000"
"Leaver CS","2023","UK Export Finance","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","35","[c]","40560","42000"
"Leaver CS","2023","UK Health Security Agency","AA/AO","235","[c]","21380","20880"
"Leaver CS","2023","UK Health Security Agency","EO","280","[c]","26040","26470"
"Leaver CS","2023","UK Health Security Agency","G6/G7","395","[c]","57530","54620"
"Leaver CS","2023","UK Health Security Agency","SCS level","110","[c]","100020","95070"
"Leaver CS","2023","UK Health Security Agency","SEO/HEO","895","[c]","35900","36330"
"Leaver CS","2023","UK Hydrographic Office","AA/AO","25","[c]","21450","21690"
"Leaver CS","2023","UK Hydrographic Office","EO","20","[c]","28200","27610"
"Leaver CS","2023","UK Hydrographic Office","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","SEO/HEO","35","[c]","39070","38420"
"Leaver CS","2023","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","G6/G7","15","[c]","55130","55120"
"Leaver CS","2023","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","SEO/HEO","10","[c]","39040","41360"
"Leaver CS","2023","UK Statistics Authority","AA/AO","365","[c]","20700","20350"
"Leaver CS","2023","UK Statistics Authority","EO","60","[c]","25290","24840"
"Leaver CS","2023","UK Statistics Authority","G6/G7","80","[c]","56200","53760"
"Leaver CS","2023","UK Statistics Authority","SCS level","10","[c]","82780","77250"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","180","[c]","34700","33710"
"Leaver CS","2023","UK Supreme Court","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","10","[c]","36280","37230"
"Leaver CS","2023","Valuation Office Agency","AA/AO","80","[c]","22600","22520"
"Leaver CS","2023","Valuation Office Agency","EO","60","[c]","27610","27000"
"Leaver CS","2023","Valuation Office Agency","G6/G7","25","[c]","61520","58990"
"Leaver CS","2023","Valuation Office Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","100","[c]","42970","44710"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","25","[c]","47680","46370"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","45","[c]","23380","24630"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","40","[c]","28240","29430"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","35","[c]","64970","61440"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","10","[c]","99490","92110"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","75","[c]","41730","41980"
"Leaver CS","2023","Welsh Revenue Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","20","[c]","24810","24970"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","25","[c]","22090","22150"
"Leaver Dept.","2023","Animal and Plant Health Agency","EO","15","[c]","26530","25920"
"Leaver Dept.","2023","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","SEO/HEO","15","[c]","34450","33830"
"Leaver Dept.","2023","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","SEO/HEO","15","[c]","35020","34790"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","AA/AO","50","[c]","22300","21720"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","EO","175","[c]","26900","27500"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","G6/G7","375","[c]","58670","56430"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SCS level","75","[c]","83650","77390"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","SEO/HEO","430","[c]","37080","35650"
"Leaver Dept.","2023","Central Civil Service Fast Stream","SEO/HEO","520","[c]","31790","32000"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
