"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","White","North Yorkshire","SEO/HEO","155","150","35420","34320"
"In post","2023","Declared disabled","White","North Yorkshire","Unknown","50","45","31580","29050"
"In post","2023","Declared disabled","White","Northern Ireland","AA/AO","120","110","22360","22520"
"In post","2023","Declared disabled","White","Northern Ireland","EO","95","90","27980","28130"
"In post","2023","Declared disabled","White","Northern Ireland","G6/G7","30","30","58970","57970"
"In post","2023","Declared disabled","White","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Northern Ireland","SEO/HEO","110","105","36620","35000"
"In post","2023","Declared disabled","White","Northumberland, and Tyne and Wear","AA/AO","1055","880","21990","21720"
"In post","2023","Declared disabled","White","Northumberland, and Tyne and Wear","EO","700","620","27940","28120"
"In post","2023","Declared disabled","White","Northumberland, and Tyne and Wear","G6/G7","185","180","57360","56110"
"In post","2023","Declared disabled","White","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Northumberland, and Tyne and Wear","SEO/HEO","575","535","36410","35000"
"In post","2023","Declared disabled","White","Northumberland, and Tyne and Wear","Unknown","120","110","30290","29050"
"In post","2023","Declared disabled","White","Outer London - East and North East","AA/AO","105","100","27800","25610"
"In post","2023","Declared disabled","White","Outer London - East and North East","EO","115","100","32960","32520"
"In post","2023","Declared disabled","White","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Outer London - East and North East","SEO/HEO","30","30","40110","39150"
"In post","2023","Declared disabled","White","Outer London - East and North East","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","White","Outer London - South","AA/AO","90","85","25770","26400"
"In post","2023","Declared disabled","White","Outer London - South","EO","180","165","31410","31310"
"In post","2023","Declared disabled","White","Outer London - South","G6/G7","125","120","67520","65410"
"In post","2023","Declared disabled","White","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","Outer London - South","SEO/HEO","230","220","41730","42060"
"In post","2023","Declared disabled","White","Outer London - South","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","White","Outer London - West and North West","AA/AO","90","80","27100","26150"
"In post","2023","Declared disabled","White","Outer London - West and North West","EO","155","140","31680","31540"
"In post","2023","Declared disabled","White","Outer London - West and North West","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","White","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Outer London - West and North West","SEO/HEO","105","105","39570","39150"
"In post","2023","Declared disabled","White","Outer London - West and North West","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Overseas","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","Overseas","G6/G7","45","45","60300","57990"
"In post","2023","Declared disabled","White","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","White","Overseas","SEO/HEO","75","75","40160","35810"
"In post","2023","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Shropshire and Staffordshire","AA/AO","350","315","24340","22220"
"In post","2023","Declared disabled","White","Shropshire and Staffordshire","EO","335","305","28570","28120"
"In post","2023","Declared disabled","White","Shropshire and Staffordshire","G6/G7","65","65","60960","57970"
"In post","2023","Declared disabled","White","Shropshire and Staffordshire","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","Shropshire and Staffordshire","SEO/HEO","250","240","38540","37300"
"In post","2023","Declared disabled","White","Shropshire and Staffordshire","Unknown","105","95","32010","29050"
"In post","2023","Declared disabled","White","South Yorkshire","AA/AO","345","290","23070","21690"
"In post","2023","Declared disabled","White","South Yorkshire","EO","345","300","27760","28120"
"In post","2023","Declared disabled","White","South Yorkshire","G6/G7","145","140","56880","54260"
"In post","2023","Declared disabled","White","South Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","South Yorkshire","SEO/HEO","360","330","36820","37090"
"In post","2023","Declared disabled","White","South Yorkshire","Unknown","90","85","30510","29050"
"In post","2023","Declared disabled","White","Southern Scotland","AA/AO","170","145","22960","22520"
"In post","2023","Declared disabled","White","Southern Scotland","EO","165","145","28640","28120"
"In post","2023","Declared disabled","White","Southern Scotland","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared disabled","White","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Southern Scotland","SEO/HEO","85","80","36870","35000"
"In post","2023","Declared disabled","White","Surrey, East and West Sussex","AA/AO","325","285","24670","22220"
"In post","2023","Declared disabled","White","Surrey, East and West Sussex","EO","340","305","28980","28120"
"In post","2023","Declared disabled","White","Surrey, East and West Sussex","G6/G7","55","50","59160","57970"
"In post","2023","Declared disabled","White","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Surrey, East and West Sussex","SEO/HEO","180","165","37720","35760"
"In post","2023","Declared disabled","White","Surrey, East and West Sussex","Unknown","85","75","30450","29050"
"In post","2023","Declared disabled","White","Tees Valley and Durham","AA/AO","500","430","23890","22400"
"In post","2023","Declared disabled","White","Tees Valley and Durham","EO","395","345","28240","28120"
"In post","2023","Declared disabled","White","Tees Valley and Durham","G6/G7","75","70","58310","54470"
"In post","2023","Declared disabled","White","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Tees Valley and Durham","SEO/HEO","220","210","36510","34850"
"In post","2023","Declared disabled","White","Tees Valley and Durham","Unknown","125","120","31190","29050"
"In post","2023","Declared disabled","White","Unknown","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","White","Unknown","EO","35","35","28230","28120"
"In post","2023","Declared disabled","White","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","Unknown","SEO/HEO","30","25","[c]","[c]"
"In post","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","White","West Central Scotland","AA/AO","765","665","22730","21780"
"In post","2023","Declared disabled","White","West Central Scotland","EO","625","560","28700","28120"
"In post","2023","Declared disabled","White","West Central Scotland","G6/G7","140","135","60620","57970"
"In post","2023","Declared disabled","White","West Central Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","West Central Scotland","SEO/HEO","475","450","38490","36330"
"In post","2023","Declared disabled","White","West Central Scotland","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","White","West Midlands","AA/AO","410","360","22380","21690"
"In post","2023","Declared disabled","White","West Midlands","EO","540","475","27830","28120"
"In post","2023","Declared disabled","White","West Midlands","G6/G7","170","165","57640","56240"
"In post","2023","Declared disabled","White","West Midlands","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","White","West Midlands","SEO/HEO","410","395","36260","35000"
"In post","2023","Declared disabled","White","West Midlands","Unknown","135","125","30250","29050"
"In post","2023","Declared disabled","White","West Wales and The Valleys","AA/AO","840","705","21850","21780"
"In post","2023","Declared disabled","White","West Wales and The Valleys","EO","685","620","27950","28120"
"In post","2023","Declared disabled","White","West Wales and The Valleys","G6/G7","60","55","61410","59340"
"In post","2023","Declared disabled","White","West Wales and The Valleys","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","White","West Wales and The Valleys","SEO/HEO","305","285","37520","35510"
"In post","2023","Declared disabled","White","West Wales and The Valleys","Unknown","170","160","28810","26840"
"In post","2023","Declared disabled","White","West Yorkshire","AA/AO","430","380","23340","22150"
"In post","2023","Declared disabled","White","West Yorkshire","EO","490","435","28220","28120"
"In post","2023","Declared disabled","White","West Yorkshire","G6/G7","220","215","58330","56870"
"In post","2023","Declared disabled","White","West Yorkshire","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","White","West Yorkshire","SEO/HEO","495","470","36830","35000"
"In post","2023","Declared disabled","White","West Yorkshire","Unknown","170","155","31190","29050"
"In post","2023","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","AA/AO","160","135","25550","25610"
"In post","2023","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","EO","180","160","29640","30490"
"In post","2023","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","G6/G7","30","30","62450","60220"
"In post","2023","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","SEO/HEO","90","85","39600","38680"
"In post","2023","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","Unknown","35","35","28610","27240"
"In post","2023","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","150","130","25510","23350"
"In post","2023","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","165","155","29670","29140"
"In post","2023","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","30","30","60480","57830"
"In post","2023","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","95","90","38440","37700"
"In post","2023","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cheshire","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cheshire","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cheshire","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cumbria","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","AA/AO","230","205","22930","22520"
"In post","2023","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","EO","230","215","27930","28120"
"In post","2023","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","G6/G7","55","55","59100","57970"
"In post","2023","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","SEO/HEO","255","245","37010","35000"
"In post","2023","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","Unknown","30","25","29890","26840"
"In post","2023","Declared non-disabled","Asian","Devon","AA/AO","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Devon","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Devon","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Devon","SEO/HEO","25","25","[c]","[c]"
