"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Security","Property","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2023","Security","Science and Engineering","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","East Midlands (England)","Derby","50","50","37810","40880"
"In post","2023","Security","Security","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","East Midlands (England)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Security","Security","East Midlands (England)","Lincolnshire CC","45","45","24590","21690"
"In post","2023","Security","Security","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","East Midlands (England)","North Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Security","Security","East Midlands (England)","Nottingham","5","5","[c]","[c]"
"In post","2023","Security","Security","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","East Midlands (England)","West Northamptonshire","15","15","39470","40880"
"In post","2023","Security","Security","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","East of England","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2023","Security","Security","East of England","Cambridgeshire CC","230","225","43270","40880"
"In post","2023","Security","Security","East of England","Central Bedfordshire","55","55","29640","27140"
"In post","2023","Security","Security","East of England","Essex Haven Gateway","40","40","31610","27500"
"In post","2023","Security","Security","East of England","Hertfordshire CC","50","50","30730","26560"
"In post","2023","Security","Security","East of England","North and West Norfolk","80","80","35390","40880"
"In post","2023","Security","Security","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","East of England","Peterborough","10","10","24300","23080"
"In post","2023","Security","Security","East of England","Suffolk CC","65","65","27560","22220"
"In post","2023","Security","Security","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","London","Bexley and Greenwich","45","45","35190","34800"
"In post","2023","Security","Security","London","Camden and City of London","30","30","45670","46710"
"In post","2023","Security","Security","London","Croydon","135","130","33770","29890"
"In post","2023","Security","Security","London","Hackney and Newham","35","30","47670","45560"
"In post","2023","Security","Security","London","Harrow and Hillingdon","30","30","32030","24630"
"In post","2023","Security","Security","London","Hounslow and Richmond upon Thames","35","35","25700","23500"
"In post","2023","Security","Security","London","Lambeth","55","50","45000","42240"
"In post","2023","Security","Security","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","London","Tower Hamlets","25","20","42380","43650"
"In post","2023","Security","Security","London","Wandsworth","5","5","[c]","[c]"
"In post","2023","Security","Security","London","Westminster","970","955","46200","43000"
"In post","2023","Security","Security","North East (England)","Darlington","10","5","[c]","[c]"
"In post","2023","Security","Security","North East (England)","Durham","5","5","[c]","[c]"
"In post","2023","Security","Security","North East (England)","Northumberland","15","15","22560","21380"
"In post","2023","Security","Security","North East (England)","Sunderland","15","15","30510","28120"
"In post","2023","Security","Security","North East (England)","Tyneside","35","35","39840","34610"
"In post","2023","Security","Security","North West (England)","Blackpool","10","5","[c]","[c]"
"In post","2023","Security","Security","North West (England)","Cheshire East","10","10","25040","21380"
"In post","2023","Security","Security","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","North West (England)","East Cumbria","50","45","27030","21380"
"In post","2023","Security","Security","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","North West (England)","Greater Manchester North East","5","5","[c]","[c]"
"In post","2023","Security","Security","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","North West (England)","Greater Manchester South West","60","60","39510","35200"
"In post","2023","Security","Security","North West (England)","Lancaster and Wyre","20","20","30530","27500"
"In post","2023","Security","Security","North West (England)","Liverpool","45","45","27140","21380"
"In post","2023","Security","Security","North West (England)","Manchester","20","20","39380","34320"
"In post","2023","Security","Security","North West (England)","Mid Lancashire","30","25","26510","25330"
"In post","2023","Security","Security","North West (England)","Sefton","10","10","26490","21380"
"In post","2023","Security","Security","North West (England)","Warrington","15","15","37910","38640"
"In post","2023","Security","Security","North West (England)","West Cumbria","60","60","35300","34320"
"In post","2023","Security","Security","Northern Ireland","Antrim and Newtownabbey","70","70","22530","22130"
"In post","2023","Security","Security","Northern Ireland","Ards and North Down","85","85","22340","22130"
"In post","2023","Security","Security","Northern Ireland","Belfast","25","25","27400","22130"
"In post","2023","Security","Security","Northern Ireland","Causeway Coast and Glens","60","60","22270","22130"
"In post","2023","Security","Security","Northern Ireland","Fermanagh and Omagh","15","15","22580","22130"
"In post","2023","Security","Security","Northern Ireland","Lisburn and Castlereagh","65","65","24380","22130"
"In post","2023","Security","Security","Northern Ireland","Newry, Mourne and Down","55","55","22430","22130"
"In post","2023","Security","Security","Overseas","Overseas","130","130","41700","38850"
"In post","2023","Security","Security","Scotland","Aberdeen City and Aberdeenshire","85","85","44960","45880"
"In post","2023","Security","Security","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Scotland","Caithness and Sutherland, and Ross and Cromarty","20","20","33830","32700"
"In post","2023","Security","Security","Scotland","City of Edinburgh","40","40","32430","27500"
"In post","2023","Security","Security","Scotland","Clackmannanshire and Fife","65","60","28060","22220"
"In post","2023","Security","Security","Scotland","Dumfries and Galloway","10","10","21460","21380"
"In post","2023","Security","Security","Scotland","East Ayrshire and North Ayrshire mainland","35","30","30750","24430"
"In post","2023","Security","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","1055","1025","32720","28560"
"In post","2023","Security","Security","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Scotland","Glasgow City","70","65","27600","24330"
"In post","2023","Security","Security","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","26220","27500"
"In post","2023","Security","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","21410","21380"
"In post","2023","Security","Security","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Scotland","South Ayrshire","10","10","23940","21380"
"In post","2023","Security","Security","Scotland","South Lanarkshire","10","10","[c]","[c]"
"In post","2023","Security","Security","South East (England)","Berkshire","545","540","39000","42880"
"In post","2023","Security","Security","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","South East (England)","Central Hampshire","145","140","34190","33990"
"In post","2023","Security","Security","South East (England)","East Kent","40","40","24970","23920"
"In post","2023","Security","Security","South East (England)","East Sussex CC","10","10","[c]","[c]"
"In post","2023","Security","Security","South East (England)","Medway","10","10","23930","21380"
"In post","2023","Security","Security","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","South East (England)","Milton Keynes","250","240","37240","35250"
"In post","2023","Security","Security","South East (England)","North Hampshire","65","60","26690","21550"
"In post","2023","Security","Security","South East (England)","Oxfordshire CC","110","110","27840","22220"
"In post","2023","Security","Security","South East (England)","Portsmouth","420","410","32320","27500"
"In post","2023","Security","Security","South East (England)","South Hampshire","150","145","28930","27110"
"In post","2023","Security","Security","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","South East (England)","West Kent","15","15","45240","45380"
"In post","2023","Security","Security","South East (England)","West Surrey","25","25","23080","21380"
"In post","2023","Security","Security","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","220","215","34920","33640"
"In post","2023","Security","Security","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","South West (England)","Bristol, City of","25","25","36540","35000"
"In post","2023","Security","Security","South West (England)","Cornwall and Isles of Scilly","55","50","23790","21380"
"In post","2023","Security","Security","South West (England)","Devon CC","120","115","29870","27500"
"In post","2023","Security","Security","South West (England)","Dorset","75","75","25330","21800"
"In post","2023","Security","Security","South West (England)","Gloucestershire CC","65","60","33480","31270"
"In post","2023","Security","Security","South West (England)","Plymouth","340","330","31560","27500"
"In post","2023","Security","Security","South West (England)","Somerset CC","80","80","27210","27140"
"In post","2023","Security","Security","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2023","Security","Security","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","South West (England)","Wiltshire","405","400","32940","28560"
"In post","2023","Security","Security","Unknown","Unknown","20","20","34440","35570"
"In post","2023","Security","Security","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Wales","Cardiff and Vale of Glamorgan","45","45","26730","21380"
"In post","2023","Security","Security","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Security","Security","Wales","Flintshire and Wrexham","35","35","29700","28000"
"In post","2023","Security","Security","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Wales","Gwynedd","5","5","[c]","[c]"
"In post","2023","Security","Security","Wales","Isle of Anglesey","10","10","22980","22220"
"In post","2023","Security","Security","Wales","Monmouthshire and Newport","40","40","40750","39800"
"In post","2023","Security","Security","Wales","Powys","35","35","23550","21380"
"In post","2023","Security","Security","Wales","South West Wales","20","20","22780","21380"
"In post","2023","Security","Security","Wales","Swansea","120","120","28570","25650"
"In post","2023","Security","Security","West Midlands (England)","Birmingham","40","40","35250","27500"
"In post","2023","Security","Security","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","West Midlands (England)","Herefordshire, County of","75","75","36780","40880"
"In post","2023","Security","Security","West Midlands (England)","Shropshire","10","10","25070","21800"
"In post","2023","Security","Security","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","West Midlands (England)","Staffordshire CC","40","40","26690","22220"
"In post","2023","Security","Security","West Midlands (England)","Telford and Wrekin","125","120","34350","29730"
"In post","2023","Security","Security","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","West Midlands (England)","Warwickshire CC","45","45","24640","21380"
"In post","2023","Security","Security","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2023","Security","Security","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Yorkshire and The Humber","East Riding of Yorkshire","60","60","37010","40880"
"In post","2023","Security","Security","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Yorkshire and The Humber","Leeds","60","60","38790","34990"
"In post","2023","Security","Security","Yorkshire and The Humber","North Yorkshire CC","260","250","32450","28030"
"In post","2023","Security","Security","Yorkshire and The Humber","Sheffield","40","35","30410","28120"
"In post","2023","Security","Security","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Yorkshire and The Humber","York","145","140","34730","34320"
"In post","2023","Security","Unknown","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","London","Westminster","115","115","44830","41870"
"In post","2023","Security","Unknown","North West (England)","East Lancashire","10","10","40270","33990"
"In post","2023","Security","Unknown","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","North West (England)","Liverpool","10","10","22870","21830"
"In post","2023","Security","Unknown","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2023","Security","Unknown","Scotland","Glasgow City","155","150","30440","27100"
"In post","2023","Security","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","South East (England)","Milton Keynes","35","35","30690","21830"
"In post","2023","Security","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Security","Unknown","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","Unknown","45","45","27310","24610"
"In post","2023","Security","Unknown","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Yorkshire and The Humber","Leeds","15","15","38630","34980"
"In post","2023","Security","Unknown","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Yorkshire and The Humber","York","275","260","28850","25970"
"In post","2023","Unknown","Commercial","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Wales","Cardiff and Vale of Glamorgan","120","115","43190","39690"
"In post","2023","Unknown","Communications","Wales","Central Valleys","10","10","36460","30610"
"In post","2023","Unknown","Communications","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Wales","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Wales","South West Wales","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Wales","Cardiff and Vale of Glamorgan","160","155","40550","39690"
"In post","2023","Unknown","Digital, Data and Technology","Wales","Central Valleys","10","10","42970","41320"
"In post","2023","Unknown","Digital, Data and Technology","Wales","Conwy and Denbighshire","10","10","37350","38140"
"In post","2023","Unknown","Digital, Data and Technology","Wales","Gwent Valleys","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Wales","South West Wales","15","10","39830","39690"
"In post","2023","Unknown","Digital, Data and Technology","Wales","Swansea","15","15","46700","49370"
"In post","2023","Unknown","Economics","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Wales","Cardiff and Vale of Glamorgan","35","35","51590","43660"
"In post","2023","Unknown","Economics","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2023","Unknown","Economics","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Unknown","Economics","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Wales","Cardiff and Vale of Glamorgan","205","190","47710","43550"
"In post","2023","Unknown","Finance","Wales","Central Valleys","60","60","43640","39690"
"In post","2023","Unknown","Finance","Wales","Conwy and Denbighshire","10","10","48020","49370"
"In post","2023","Unknown","Finance","Wales","Gwent Valleys","20","15","33980","30610"
"In post","2023","Unknown","Finance","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Wales","South West Wales","10","10","35620","38140"
"In post","2023","Unknown","Finance","Wales","Swansea","10","10","43570","44530"
"In post","2023","Unknown","Human Resources","Wales","Cardiff and Vale of Glamorgan","190","180","33700","27890"
"In post","2023","Unknown","Human Resources","Wales","Central Valleys","10","10","37980","36080"
"In post","2023","Unknown","Human Resources","Wales","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Wales","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Unknown","Human Resources","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Wales","South West Wales","15","15","25890","22150"
"In post","2023","Unknown","Human Resources","Wales","Swansea","10","10","34240","36080"
"In post","2023","Unknown","Inspector of Education and Training","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Wales","Central Valleys","15","15","36770","34520"
"In post","2023","Unknown","Inspector of Education and Training","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Wales","South West Wales","5","5","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Wales","Cardiff and Vale of Glamorgan","15","15","46270","39690"
"In post","2023","Unknown","Internal Audit","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","South East (England)","South Hampshire","15","10","33650","30650"
"In post","2023","Unknown","Knowledge and Information Management","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Wales","Cardiff and Vale of Glamorgan","75","75","37290","32460"
"In post","2023","Unknown","Knowledge and Information Management","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Wales","Gwent Valleys","10","10","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Wales","South West Wales","20","20","32370","29250"
"In post","2023","Unknown","Knowledge and Information Management","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Wales","Cardiff and Vale of Glamorgan","165","155","60910","63900"
"In post","2023","Unknown","Legal","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","London","Tower Hamlets","40","35","59910","55220"
"In post","2023","Unknown","Medicine","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Wales","Cardiff and Vale of Glamorgan","155","145","51310","49370"
"In post","2023","Unknown","Medicine","Wales","Central Valleys","15","15","46810","49370"
"In post","2023","Unknown","Medicine","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Unknown","Medicine","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Wales","South West Wales","10","10","[c]","[c]"
"In post","2023","Unknown","Medicine","Wales","Swansea","10","10","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","London","Westminster","90","90","53210","55290"
"In post","2023","Unknown","Operational Delivery","North East (England)","Darlington","30","30","42380","37710"
"In post","2023","Unknown","Operational Delivery","North West (England)","Manchester","15","15","46530","51460"
"In post","2023","Unknown","Operational Delivery","Northern Ireland","Belfast","25","25","34770","37680"
"In post","2023","Unknown","Operational Delivery","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","535","505","45180","39690"
"In post","2023","Unknown","Operational Delivery","Wales","Central Valleys","230","215","40480","39690"
"In post","2023","Unknown","Operational Delivery","Wales","Conwy and Denbighshire","170","155","39310","39690"
"In post","2023","Unknown","Operational Delivery","Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Wales","Gwent Valleys","85","80","35990","30610"
"In post","2023","Unknown","Operational Delivery","Wales","Gwynedd","75","70","30950","27400"
"In post","2023","Unknown","Operational Delivery","Wales","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Wales","Monmouthshire and Newport","35","30","27660","25620"
"In post","2023","Unknown","Operational Delivery","Wales","Powys","120","105","34410","30610"
"In post","2023","Unknown","Operational Delivery","Wales","South West Wales","270","255","34840","30610"
"In post","2023","Unknown","Operational Delivery","Wales","Swansea","75","70","41820","39690"
"In post","2023","Unknown","Operational Delivery","West Midlands (England)","Coventry","65","60","46640","51460"
"In post","2023","Unknown","Operational Delivery","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","London","Tower Hamlets","30","30","39390","28500"
"In post","2023","Unknown","Other","London","Westminster","25","25","57950","43650"
"In post","2023","Unknown","Other","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Unknown","Other","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2023","Unknown","Other","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","South East (England)","Central Hampshire","165","155","46630","49260"
"In post","2023","Unknown","Other","South East (England)","Milton Keynes","15","15","41870","28540"
"In post","2023","Unknown","Other","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","South West (England)","Devon CC","10","10","27770","25140"
"In post","2023","Unknown","Other","South West (England)","Wiltshire","260","255","51510","49260"
"In post","2023","Unknown","Other","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","Other","Wales","Cardiff and Vale of Glamorgan","110","105","45640","45970"
"In post","2023","Unknown","Other","Wales","Central Valleys","190","175","44600","39690"
"In post","2023","Unknown","Other","Wales","Conwy and Denbighshire","75","70","44170","39690"
"In post","2023","Unknown","Other","Wales","Flintshire and Wrexham","15","15","46520","49370"
"In post","2023","Unknown","Other","Wales","Gwent Valleys","15","15","50530","49370"
"In post","2023","Unknown","Other","Wales","Gwynedd","10","10","42020","39690"
"In post","2023","Unknown","Other","Wales","Monmouthshire and Newport","30","30","48600","49370"
"In post","2023","Unknown","Other","Wales","Powys","10","10","41530","39690"
"In post","2023","Unknown","Other","Wales","South West Wales","90","85","43720","39690"
"In post","2023","Unknown","Other","Wales","Swansea","60","55","47430","49370"
"In post","2023","Unknown","Other","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Wales","Cardiff and Vale of Glamorgan","45","40","42430","39690"
"In post","2023","Unknown","Planning","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Unknown","Planning","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Wales","South West Wales","5","5","[c]","[c]"
"In post","2023","Unknown","Planning","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
