"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Security","155","[c]","30310","27500"
"Leaver CS","2023","Unknown","Security","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Other","215","[c]","36510","33690"
"Leaver CS","2023","Unknown","Unknown","Policy","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","870","[c]","32630","29250"
"Leaver CS","2023","White","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Economics","110","[c]","37910","32750"
"Leaver CS","2023","White","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Delivery","30","[c]","31470","30760"
"Leaver CS","2023","White","Analysis","Operational Research","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Other","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Science and Engineering","155","[c]","36610","38070"
"Leaver CS","2023","White","Analysis","Social Research","50","[c]","37850","35350"
"Leaver CS","2023","White","Analysis","Statistics","100","[c]","37220","36170"
"Leaver CS","2023","White","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Commercial","280","[c]","40630","38140"
"Leaver CS","2023","White","Commercial","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","30","[c]","68850","59210"
"Leaver CS","2023","White","Communications","Communications","235","[c]","43930","40990"
"Leaver CS","2023","White","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","35","[c]","45090","41360"
"Leaver CS","2023","White","Counter Fraud","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Counter Fraud","330","[c]","29130","28120"
"Leaver CS","2023","White","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Legal","95","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Operational Delivery","90","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Other","50","[c]","26140","25610"
"Leaver CS","2023","White","Counter Fraud","Tax","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Operational Delivery","215","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Other","230","[c]","22800","21690"
"Leaver CS","2023","White","Debt","Tax","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","1050","[c]","43990","40270"
"Leaver CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","35","[c]","29630","27470"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Delivery","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Other","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Science and Engineering","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","100","[c]","53650","56430"
"Leaver CS","2023","White","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Finance","465","[c]","42300","36820"
"Leaver CS","2023","White","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Operational Delivery","60","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Operational Delivery","75","[c]","24810","22150"
"Leaver CS","2023","White","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Human Resources","950","[c]","33980","29570"
"Leaver CS","2023","White","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Operational Delivery","45","[c]","33230","28120"
"Leaver CS","2023","White","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Policy","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","70","[c]","47270","37810"
"Leaver CS","2023","White","Internal Audit","Internal Audit","45","[c]","46770","40490"
"Leaver CS","2023","White","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Legal","380","[c]","57530","56200"
"Leaver CS","2023","White","Legal","Operational Delivery","170","[c]","25860","24480"
"Leaver CS","2023","White","Legal","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Tax","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","35","[c]","48900","43770"
"Leaver CS","2023","White","No function","Economics","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Inspector of Education and Training","115","[c]","69430","77470"
"Leaver CS","2023","White","No function","Intelligence Analysis","120","[c]","32750","30490"
"Leaver CS","2023","White","No function","International Trade","55","[c]","48100","45350"
"Leaver CS","2023","White","No function","Knowledge and Information Management","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","80","[c]","44250","44040"
"Leaver CS","2023","White","No function","Medicine","230","[c]","53270","40590"
"Leaver CS","2023","White","No function","Operational Delivery","15110","[c]","28240","26780"
"Leaver CS","2023","White","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Other","380","[c]","30980","23430"
"Leaver CS","2023","White","No function","Planning","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning Inspectors","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Policy","1040","[c]","49170","48200"
"Leaver CS","2023","White","No function","Project Delivery","55","[c]","52870","54260"
"Leaver CS","2023","White","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","85","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Science and Engineering","745","[c]","37020","33990"
"Leaver CS","2023","White","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Tax","485","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","695","[c]","50100","44160"
"Leaver CS","2023","White","No function","Veterinarian","30","[c]","45220","41210"
"Leaver CS","2023","White","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Operational Delivery","50","[c]","45880","36670"
"Leaver CS","2023","White","Project Delivery","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Policy","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Project Delivery","760","[c]","44180","40790"
"Leaver CS","2023","White","Project Delivery","Science and Engineering","55","[c]","41390","39650"
"Leaver CS","2023","White","Project Delivery","Tax","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Operational Delivery","50","[c]","31800","22520"
"Leaver CS","2023","White","Property","Other","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Property","350","[c]","36370","34000"
"Leaver CS","2023","White","Property","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Security","605","[c]","32870","28410"
"Leaver CS","2023","White","Security","Unknown","70","[c]","33370","33020"
"Leaver CS","2023","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Medicine","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Operational Delivery","80","[c]","37670","30730"
"Leaver CS","2023","White","Unknown","Other","105","[c]","48660","45610"
"Leaver CS","2023","White","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Policy","130","[c]","44650","38470"
"Leaver CS","2023","White","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Science and Engineering","55","[c]","47460","41480"
"Leaver CS","2023","White","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","965","[c]","41930","36330"
"Leaver CS","2023","White","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Economics","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Statistics","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Counter Fraud","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Digital, Data and Technology","60","[c]","43420","38470"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Finance","40","[c]","42730","37590"
"Leaver Dept.","2023","Asian","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Operational Delivery","545","[c]","29510","28120"
"Leaver Dept.","2023","Asian","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Policy","185","[c]","42530","38030"
"Leaver Dept.","2023","Asian","No function","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Tax","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Unknown","80","[c]","45820","40170"
"Leaver Dept.","2023","Asian","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Project Delivery","35","[c]","36330","34570"
"Leaver Dept.","2023","Asian","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
