"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Department for Work and Pensions","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","AO","Unknown","55","[c]","21690","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions","EO","Heterosexual / straight","135","[c]","28320","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","G7","Heterosexual / straight","45","[c]","56100","56000"
"New entrant CS","2023","40-49","Department for Work and Pensions","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","HEO","Heterosexual / straight","60","[c]","35110","34170"
"New entrant CS","2023","40-49","Department for Work and Pensions","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","SEO","Heterosexual / straight","65","[c]","42900","40480"
"New entrant CS","2023","40-49","Department for Work and Pensions","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","G7","Unknown","35","[c]","53320","53400"
"New entrant CS","2023","40-49","Department of Health and Social Care","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","AO","Heterosexual / straight","195","[c]","22730","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","AO","Unknown","250","[c]","22710","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","EO","Heterosexual / straight","45","[c]","28300","27650"
"New entrant CS","2023","40-49","HM Revenue and Customs","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","EO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","G7","Heterosexual / straight","35","[c]","54230","52600"
"New entrant CS","2023","40-49","HM Revenue and Customs","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","HEO","Heterosexual / straight","65","[c]","35220","34400"
"New entrant CS","2023","40-49","HM Revenue and Customs","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","HEO","Unknown","45","[c]","35130","34400"
"New entrant CS","2023","40-49","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","SEO","Heterosexual / straight","50","[c]","42880","41780"
"New entrant CS","2023","40-49","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","AO","Heterosexual / straight","125","[c]","23210","22400"
"New entrant CS","2023","40-49","Home Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","AO","Unknown","440","[c]","23310","22400"
"New entrant CS","2023","40-49","Home Office","EO","Heterosexual / straight","125","[c]","26440","25750"
"New entrant CS","2023","40-49","Home Office","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","EO","Unknown","390","[c]","26830","25750"
"New entrant CS","2023","40-49","Home Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","HEO","Unknown","35","[c]","33510","32000"
"New entrant CS","2023","40-49","Home Office","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","AA","Heterosexual / straight","55","[c]","23410","22130"
"New entrant CS","2023","40-49","Ministry of Defence","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","AA","Unknown","45","[c]","23650","24430"
"New entrant CS","2023","40-49","Ministry of Defence","AO","Heterosexual / straight","100","[c]","22860","22220"
"New entrant CS","2023","40-49","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","AO","Unknown","95","[c]","26800","22220"
"New entrant CS","2023","40-49","Ministry of Defence","EO","Heterosexual / straight","90","[c]","27900","27080"
"New entrant CS","2023","40-49","Ministry of Defence","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","EO","Unknown","55","[c]","27940","27080"
"New entrant CS","2023","40-49","Ministry of Defence","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","G7","Heterosexual / straight","60","[c]","53640","53120"
"New entrant CS","2023","40-49","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","HEO","Heterosexual / straight","170","[c]","33790","33830"
"New entrant CS","2023","40-49","Ministry of Defence","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","HEO","Unknown","90","[c]","35530","33830"
"New entrant CS","2023","40-49","Ministry of Defence","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","SEO","Heterosexual / straight","130","[c]","42220","41000"
"New entrant CS","2023","40-49","Ministry of Defence","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","SEO","Unknown","60","[c]","42360","41000"
"New entrant CS","2023","40-49","Ministry of Defence","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","AA","Heterosexual / straight","185","[c]","22910","23230"
"New entrant CS","2023","40-49","Ministry of Justice","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","AA","Unknown","120","[c]","23120","23230"
"New entrant CS","2023","40-49","Ministry of Justice","AO","Heterosexual / straight","575","[c]","27500","28880"
"New entrant CS","2023","40-49","Ministry of Justice","AO","LGBO","35","[c]","28800","28880"
"New entrant CS","2023","40-49","Ministry of Justice","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","AO","Unknown","275","[c]","27390","28880"
"New entrant CS","2023","40-49","Ministry of Justice","EO","Heterosexual / straight","45","[c]","27980","28480"
"New entrant CS","2023","40-49","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","G7","Heterosexual / straight","35","[c]","55320","55720"
"New entrant CS","2023","40-49","Ministry of Justice","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","HEO","Heterosexual / straight","55","[c]","33010","33200"
"New entrant CS","2023","40-49","Ministry of Justice","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","SEO","Heterosexual / straight","40","[c]","41710","41510"
"New entrant CS","2023","40-49","Ministry of Justice","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","Heterosexual / straight","390","[c]","23920","23640"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","Unknown","150","[c]","23960","23640"
"New entrant CS","2023","40-49","National Crime Agency","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","EO","Heterosexual / straight","30","[c]","33270","34340"
"New entrant CS","2023","40-49","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G7","Heterosexual / straight","60","[c]","75190","77470"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO","Heterosexual / straight","50","[c]","49960","50250"
