"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Psychology","London","Outer London - South","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Tees Valley and Durham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","West Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","30","[c]","33040","32660"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","20","[c]","41540","41660"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Lincolnshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Lincolnshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","SEO","10","[c]","42770","41480"
"Leaver CS","2023","Science and Engineering","East of England","East Anglia","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","East Anglia","EO","10","[c]","27620","27690"
"Leaver CS","2023","Science and Engineering","East of England","East Anglia","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","East Anglia","HEO","20","[c]","32740","31460"
"Leaver CS","2023","Science and Engineering","East of England","East Anglia","SEO","15","[c]","40190","39370"
"Leaver CS","2023","Science and Engineering","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Essex","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - East","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - East","HEO","10","[c]","33080","33330"
"Leaver CS","2023","Science and Engineering","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - East","SEO","20","[c]","41920","41380"
"Leaver CS","2023","Science and Engineering","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - West","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - West","HEO","10","[c]","33260","32980"
"Leaver CS","2023","Science and Engineering","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Inner London - West","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - South","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","EO","10","[c]","28500","27960"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","G7","10","[c]","56540","55050"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","HEO","25","[c]","33740","33330"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Outer London - West and North West","SEO","15","[c]","41370","41080"
"Leaver CS","2023","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Cumbria","Unknown","15","[c]","41730","35020"
"Leaver CS","2023","Science and Engineering","North West (England)","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Greater Manchester","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Greater Manchester","HEO","15","[c]","31630","29590"
"Leaver CS","2023","Science and Engineering","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Lancashire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Merseyside","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Merseyside","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Merseyside","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","West Central Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","West Central Scotland","HEO","10","[c]","37020","33580"
"Leaver CS","2023","Science and Engineering","Scotland","West Central Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","[c]","42100","41660"
"Leaver CS","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","G7","25","[c]","49800","49260"
"Leaver CS","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","HEO","30","[c]","32480","30650"
"Leaver CS","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","SEO","25","[c]","40840","39890"
"Leaver CS","2023","Science and Engineering","South East (England)","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Kent","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Kent","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Kent","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","AO","15","[c]","24590","25340"
"Leaver CS","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","EO","10","[c]","29110","29080"
"Leaver CS","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","SEO","10","[c]","40230","40260"
"Leaver CS","2023","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Devon","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Devon","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Devon","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Devon","HEO","15","[c]","33820","33430"
"Leaver CS","2023","Science and Engineering","South West (England)","Devon","SEO","15","[c]","41190","40780"
"Leaver CS","2023","Science and Engineering","South West (England)","Devon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Dorset and Somerset","HEO","10","[c]","34320","34600"
"Leaver CS","2023","Science and Engineering","South West (England)","Dorset and Somerset","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","25","[c]","19460","19280"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","60","[c]","22150","20750"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","[c]","25340","25540"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","50","[c]","55040","51480"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","140","[c]","32020","31920"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","130","[c]","43240","42620"
"Leaver CS","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","[c]","40300","34180"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","East Wales","EO","20","[c]","29690","30410"
"Leaver CS","2023","Science and Engineering","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","East Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","East Wales","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","West Midlands","HEO","20","[c]","32880","32080"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","West Midlands","SEO","10","[c]","39350","37420"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","North Yorkshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","North Yorkshire","EO","10","[c]","27540","27320"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","North Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","West Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Derbyshire and Nottinghamshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Lincolnshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","East Anglia","AA","10","[c]","25150","25970"
"Leaver CS","2023","Security","East of England","East Anglia","AO","15","[c]","35160","40880"
"Leaver CS","2023","Security","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","East Anglia","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
