"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Education","London","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education","London","EO","Heterosexual / straight","130","130","30350","30560"
"In post","2023","Department for Education","London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Education","London","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Education","London","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Department for Education","London","G6/G7","Heterosexual / straight","785","750","60520","56040"
"In post","2023","Department for Education","London","G6/G7","LGBO","90","85","60390","56650"
"In post","2023","Department for Education","London","G6/G7","Undeclared","95","90","60000","56040"
"In post","2023","Department for Education","London","G6/G7","Unknown","155","145","60530","56430"
"In post","2023","Department for Education","London","SCS level","Heterosexual / straight","140","130","85030","76910"
"In post","2023","Department for Education","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Education","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Education","London","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Education","London","SEO/HEO","Heterosexual / straight","625","605","40290","41440"
"In post","2023","Department for Education","London","SEO/HEO","LGBO","65","60","40130","41440"
"In post","2023","Department for Education","London","SEO/HEO","Undeclared","75","70","40580","41440"
"In post","2023","Department for Education","London","SEO/HEO","Unknown","120","120","39780","41440"
"In post","2023","Department for Education","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Outside London","AA/AO","Heterosexual / straight","50","45","21950","22020"
"In post","2023","Department for Education","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Outside London","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education","Outside London","EO","Heterosexual / straight","455","435","26600","26940"
"In post","2023","Department for Education","Outside London","EO","LGBO","45","45","26460","25900"
"In post","2023","Department for Education","Outside London","EO","Undeclared","35","35","26460","25900"
"In post","2023","Department for Education","Outside London","EO","Unknown","65","60","26830","26940"
"In post","2023","Department for Education","Outside London","G6/G7","Heterosexual / straight","1710","1650","55770","52060"
"In post","2023","Department for Education","Outside London","G6/G7","LGBO","90","90","55230","51640"
"In post","2023","Department for Education","Outside London","G6/G7","Undeclared","170","165","56050","52150"
"In post","2023","Department for Education","Outside London","G6/G7","Unknown","195","190","55800","52150"
"In post","2023","Department for Education","Outside London","SCS level","Heterosexual / straight","100","95","82850","76510"
"In post","2023","Department for Education","Outside London","SCS level","LGBO","10","5","[c]","[c]"
"In post","2023","Department for Education","Outside London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Education","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education","Outside London","SEO/HEO","Heterosexual / straight","2385","2295","35770","37590"
"In post","2023","Department for Education","Outside London","SEO/HEO","LGBO","210","205","35640","37590"
"In post","2023","Department for Education","Outside London","SEO/HEO","Undeclared","230","225","35950","37590"
"In post","2023","Department for Education","Outside London","SEO/HEO","Unknown","300","285","36210","37590"
"In post","2023","Department for Education","Outside London","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Education","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","AA/AO","Heterosexual / straight","40","40","25440","25340"
"In post","2023","Department for Environment, Food and Rural Affairs","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","EO","Heterosexual / straight","185","180","29420","29080"
"In post","2023","Department for Environment, Food and Rural Affairs","London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","EO","Unknown","50","50","28620","29080"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G6/G7","Heterosexual / straight","680","660","57830","54950"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G6/G7","LGBO","80","80","57130","54330"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G6/G7","Undeclared","65","65","56650","54950"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G6/G7","Unknown","145","140","57980","55360"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SCS level","Heterosexual / straight","95","90","84650","78680"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SCS level","LGBO","15","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SEO/HEO","Heterosexual / straight","830","815","37570","40040"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SEO/HEO","LGBO","110","110","37570","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SEO/HEO","Undeclared","100","100","37900","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SEO/HEO","Unknown","175","170","37590","36430"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","Heterosexual / straight","1640","1500","22480","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","LGBO","170","170","22560","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","Undeclared","220","205","22470","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","Unknown","445","410","22340","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","Heterosexual / straight","1385","1315","26520","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","LGBO","120","115","26460","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","Undeclared","180","165","26590","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","Unknown","290","270","26250","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","Heterosexual / straight","1495","1445","53250","49970"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","LGBO","95","95","52340","49400"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","Undeclared","175","170","53670","50670"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","Unknown","255","245","53400","49970"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Heterosexual / straight","85","85","82260","76300"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Unknown","15","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","Heterosexual / straight","2695","2580","34840","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","LGBO","210","205","34580","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","Undeclared","350","330","35290","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","Unknown","560","530","34720","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for International Trade","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","London","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for International Trade","London","EO","Heterosexual / straight","130","130","29920","29280"
"In post","2023","Department for International Trade","London","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Department for International Trade","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for International Trade","London","EO","Unknown","65","65","29980","29280"
"In post","2023","Department for International Trade","London","G6/G7","Heterosexual / straight","655","645","59880","56040"
"In post","2023","Department for International Trade","London","G6/G7","LGBO","80","80","59330","56220"
"In post","2023","Department for International Trade","London","G6/G7","Undeclared","65","65","59420","55500"
"In post","2023","Department for International Trade","London","G6/G7","Unknown","270","265","59740","55500"
"In post","2023","Department for International Trade","London","SCS level","Heterosexual / straight","100","95","89380","78350"
"In post","2023","Department for International Trade","London","SCS level","LGBO","10","5","[c]","[c]"
"In post","2023","Department for International Trade","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for International Trade","London","SCS level","Unknown","30","30","90180","81970"
"In post","2023","Department for International Trade","London","SEO/HEO","Heterosexual / straight","740","735","39380","41550"
"In post","2023","Department for International Trade","London","SEO/HEO","LGBO","105","105","38430","36030"
"In post","2023","Department for International Trade","London","SEO/HEO","Undeclared","55","55","40000","41550"
"In post","2023","Department for International Trade","London","SEO/HEO","Unknown","325","325","39370","41550"
"In post","2023","Department for International Trade","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
