"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Veterinarian","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","East Anglia","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Inner London - West","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Greater Manchester","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Merseyside","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Merseyside","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","West Wales and The Valleys","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","South Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Inner London - East","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Inner London - West","Female","105","[c]","41690","37910"
"Leaver Dept.","2023","Communications","London","Inner London - West","Male","55","[c]","41730","38610"
"Leaver Dept.","2023","Communications","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Greater Manchester","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","East Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Inner London - East","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - East and North East","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - East and North East","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","West Central Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Kent","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","West Midlands","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Inner London - East","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Inner London - East","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Inner London - West","Female","55","[c]","48030","42610"
"Leaver Dept.","2023","Digital, Data and Technology","London","Inner London - West","Male","70","[c]","48550","43650"
"Leaver Dept.","2023","Digital, Data and Technology","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Outer London - South","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Outer London - South","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
