"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Statistics Authority","Social Research","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Inner London - East","Female","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Inner London - West","Female","30","30","42370","40690"
"In post","2023","UK Statistics Authority","Social Research","Inner London - West","Male","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Tees Valley and Durham","Female","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","East Wales","Female","130","125","44260","39300"
"In post","2023","UK Statistics Authority","Statistics","East Wales","Male","175","175","44970","39300"
"In post","2023","UK Statistics Authority","Statistics","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Hampshire and Isle of Wight","Female","80","75","44400","39300"
"In post","2023","UK Statistics Authority","Statistics","Hampshire and Isle of Wight","Male","65","65","44930","39300"
"In post","2023","UK Statistics Authority","Statistics","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Inner London - West","Female","35","35","54760","42370"
"In post","2023","UK Statistics Authority","Statistics","Inner London - West","Male","30","30","53860","45550"
"In post","2023","UK Statistics Authority","Statistics","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Commercial","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Commercial","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Communications","Inner London - West","Female","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Digital, Data and Technology","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Digital, Data and Technology","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Human Resources","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Human Resources","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Knowledge and Information Management","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Knowledge and Information Management","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Legal","Inner London - West","Female","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","Legal","Inner London - West","Male","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","Operational Delivery","Inner London - West","Female","15","15","[c]","[c]"
"In post","2023","UK Supreme Court","Operational Delivery","Inner London - West","Male","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","Policy","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Policy","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Property","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Property","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Commercial","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Commercial","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Communications","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Communications","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Communications","West Midlands","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Communications","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Corporate Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Corporate Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Digital, Data and Technology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Digital, Data and Technology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Digital, Data and Technology","West Midlands","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Digital, Data and Technology","West Midlands","Male","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Economics","Inner London - East","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Economics","Inner London - East","Male","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Economics","West Midlands","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Economics","West Midlands","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Finance","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Finance","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Finance","West Midlands","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Finance","West Midlands","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Human Resources","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Human Resources","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Knowledge and Information Management","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Knowledge and Information Management","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","Inner London - East","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","West Midlands","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Operational Delivery","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Operational Delivery","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Operational Delivery","West Midlands","Female","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Operational Delivery","West Midlands","Male","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Other","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Other","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Policy","Inner London - East","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Policy","Inner London - East","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Policy","West Midlands","Female","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Policy","West Midlands","Male","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","West Midlands","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","West Midlands","Male","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Property","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Property","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","West Midlands","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Security","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Security","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Communications","East Wales","Female","70","65","42160","39690"
"In post","2023","Welsh Government","Communications","East Wales","Male","55","55","43970","39690"
"In post","2023","Welsh Government","Communications","West Wales and The Valleys","Female","20","20","[c]","[c]"
"In post","2023","Welsh Government","Communications","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2023","Welsh Government","Digital, Data and Technology","East Wales","Female","50","50","45220","42680"
"In post","2023","Welsh Government","Digital, Data and Technology","East Wales","Male","110","110","38310","36380"
"In post","2023","Welsh Government","Digital, Data and Technology","West Wales and The Valleys","Female","25","25","[c]","[c]"
"In post","2023","Welsh Government","Digital, Data and Technology","West Wales and The Valleys","Male","50","50","45590","44820"
"In post","2023","Welsh Government","Economics","East Wales","Female","15","15","[c]","[c]"
"In post","2023","Welsh Government","Economics","East Wales","Male","20","20","[c]","[c]"
"In post","2023","Welsh Government","Economics","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","Economics","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Finance","East Wales","Female","115","105","46430","41700"
"In post","2023","Welsh Government","Finance","East Wales","Male","90","85","48970","43660"
"In post","2023","Welsh Government","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Finance","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Finance","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Finance","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Finance","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Finance","West Wales and The Valleys","Female","70","65","40150","39690"
"In post","2023","Welsh Government","Finance","West Wales and The Valleys","Male","55","50","44200","39690"
"In post","2023","Welsh Government","Human Resources","East Wales","Female","135","125","35100","30610"
"In post","2023","Welsh Government","Human Resources","East Wales","Male","65","60","31350","25620"
"In post","2023","Welsh Government","Human Resources","West Wales and The Valleys","Female","35","35","33170","30610"
"In post","2023","Welsh Government","Human Resources","West Wales and The Valleys","Male","15","15","[c]","[c]"
"In post","2023","Welsh Government","Human Resources","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Human Resources","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","West Wales and The Valleys","Female","20","20","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","East Wales","Female","10","5","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","East Wales","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","Knowledge and Information Management","East Wales","Female","45","40","37400","30610"
"In post","2023","Welsh Government","Knowledge and Information Management","East Wales","Male","35","35","37550","39690"
"In post","2023","Welsh Government","Knowledge and Information Management","West Wales and The Valleys","Female","15","15","[c]","[c]"
"In post","2023","Welsh Government","Knowledge and Information Management","West Wales and The Valleys","Male","20","15","[c]","[c]"
"In post","2023","Welsh Government","Legal","East Wales","Female","120","110","61130","63900"
"In post","2023","Welsh Government","Legal","East Wales","Male","55","50","61350","63900"
"In post","2023","Welsh Government","Legal","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Legal","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Legal","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Legal","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Medicine","East Wales","Female","95","85","48550","43660"
"In post","2023","Welsh Government","Medicine","East Wales","Male","60","55","55680","59480"
"In post","2023","Welsh Government","Medicine","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Medicine","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Medicine","West Wales and The Valleys","Female","30","30","44070","43660"
"In post","2023","Welsh Government","Medicine","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2023","Welsh Government","Operational Delivery","East Wales","Female","415","375","40270","30610"
"In post","2023","Welsh Government","Operational Delivery","East Wales","Male","280","270","45460","39690"
"In post","2023","Welsh Government","Operational Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Operational Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Operational Delivery","Overseas","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","Operational Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Operational Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Operational Delivery","West Wales and The Valleys","Female","540","495","36120","30610"
"In post","2023","Welsh Government","Operational Delivery","West Wales and The Valleys","Male","390","375","39050","30610"
"In post","2023","Welsh Government","Other","East Wales","Female","125","115","45540","49370"
"In post","2023","Welsh Government","Other","East Wales","Male","40","40","47230","49370"
"In post","2023","Welsh Government","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Other","West Wales and The Valleys","Female","325","305","43400","39690"
"In post","2023","Welsh Government","Other","West Wales and The Valleys","Male","115","110","49120","49370"
"In post","2023","Welsh Government","Planning","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Planning","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Planning","East Wales","Female","20","20","[c]","[c]"
"In post","2023","Welsh Government","Planning","East Wales","Male","30","25","[c]","[c]"
"In post","2023","Welsh Government","Planning","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","Planning","West Wales and The Valleys","Male","10","5","[c]","[c]"
"In post","2023","Welsh Government","Planning Inspectors","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Planning Inspectors","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","East Wales","Female","630","590","45910","39800"
"In post","2023","Welsh Government","Policy","East Wales","Male","450","435","49360","45970"
"In post","2023","Welsh Government","Policy","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","West Wales and The Valleys","Female","350","330","41730","39690"
"In post","2023","Welsh Government","Policy","West Wales and The Valleys","Male","210","205","44410","39690"
"In post","2023","Welsh Government","Policy","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Project Delivery","East Wales","Female","35","35","46410","49370"
"In post","2023","Welsh Government","Project Delivery","East Wales","Male","20","20","[c]","[c]"
"In post","2023","Welsh Government","Project Delivery","West Wales and The Valleys","Female","50","50","43080","39690"
"In post","2023","Welsh Government","Project Delivery","West Wales and The Valleys","Male","25","25","[c]","[c]"
"In post","2023","Welsh Government","Property","East Wales","Female","15","15","[c]","[c]"
"In post","2023","Welsh Government","Property","East Wales","Male","20","20","[c]","[c]"
"In post","2023","Welsh Government","Property","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","Property","West Wales and The Valleys","Male","15","15","[c]","[c]"
"In post","2023","Welsh Government","Science and Engineering","East Wales","Female","15","10","[c]","[c]"
"In post","2023","Welsh Government","Science and Engineering","East Wales","Male","25","25","[c]","[c]"
"In post","2023","Welsh Government","Science and Engineering","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","Science and Engineering","West Wales and The Valleys","Male","15","15","[c]","[c]"
"In post","2023","Welsh Government","Social Research","East Wales","Female","55","50","46540","49370"
"In post","2023","Welsh Government","Social Research","East Wales","Male","35","30","41920","39690"
"In post","2023","Welsh Government","Social Research","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","Social Research","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","Statistics","East Wales","Female","45","40","44520","43660"
"In post","2023","Welsh Government","Statistics","East Wales","Male","40","40","42690","39690"
"In post","2023","Welsh Government","Statistics","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2023","Welsh Government","Statistics","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","East Wales","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","Unknown","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","Unknown","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
