"Status","Year","Disability","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Other","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Operational Delivery","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Other","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Tax","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Tax","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","Female","135","[c]","42860","38470"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","Male","195","[c]","40790","37590"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Female","35","[c]","43850","40600"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Finance","Female","125","[c]","44210","38470"
"Leaver Dept.","2023","Declared non-disabled","Finance","Finance","Male","100","[c]","47120","40400"
"Leaver Dept.","2023","Declared non-disabled","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Grants Management","Operational Delivery","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Grants Management","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Grants Management","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Grants Management","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Grants Management","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Human Resources","Female","245","[c]","37380","32880"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Human Resources","Male","85","[c]","38430","39040"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Unknown","Female","70","[c]","37070","32480"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","Internal Audit","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Legal","Female","55","[c]","59960","59680"
"Leaver Dept.","2023","Declared non-disabled","Legal","Legal","Male","35","[c]","59300","55000"
"Leaver Dept.","2023","Declared non-disabled","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Operational Delivery","Female","40","[c]","29690","26950"
"Leaver Dept.","2023","Declared non-disabled","Legal","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Intelligence Analysis","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","International Trade","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","International Trade","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Legal","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Legal","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Operational Delivery","Female","1980","[c]","28780","27570"
"Leaver Dept.","2023","Declared non-disabled","No function","Operational Delivery","Male","1335","[c]","30590","28120"
"Leaver Dept.","2023","Declared non-disabled","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Other","Female","45","[c]","41920","36000"
"Leaver Dept.","2023","Declared non-disabled","No function","Other","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Planning","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Policy","Female","665","[c]","45750","41660"
"Leaver Dept.","2023","Declared non-disabled","No function","Policy","Male","535","[c]","46870","41550"
"Leaver Dept.","2023","Declared non-disabled","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Project Delivery","Female","35","[c]","47620","42170"
"Leaver Dept.","2023","Declared non-disabled","No function","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Psychology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Science and Engineering","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Tax","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Tax","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Unknown","Female","340","[c]","46640","41920"
"Leaver Dept.","2023","Declared non-disabled","No function","Unknown","Male","265","[c]","48950","42010"
"Leaver Dept.","2023","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
