"Status","Year","Organisation","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Education Scotland","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","G6","Female","LGBO","[c]","[c]","[c]","[c]"
