"Status","Year","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Education","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Female","Unknown","50","[c]","32110","30520"
"New entrant CS","2023","Department for Education","Male","Heterosexual / straight","110","[c]","40120","37590"
"New entrant CS","2023","Department for Education","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Male","Unknown","30","[c]","33860","30330"
"New entrant CS","2023","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","725","[c]","32050","29080"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Female","LGBO","90","[c]","31400","26030"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Female","Undeclared","80","[c]","33960","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Female","Unknown","235","[c]","29600","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","515","[c]","33520","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Male","LGBO","80","[c]","30380","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Male","Undeclared","65","[c]","32020","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Male","Unknown","200","[c]","30690","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Female","Heterosexual / straight","235","[c]","38800","35010"
"New entrant CS","2023","Department for International Trade","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Female","Unknown","100","[c]","40050","37150"
"New entrant CS","2023","Department for International Trade","Male","Heterosexual / straight","235","[c]","41370","38770"
"New entrant CS","2023","Department for International Trade","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Male","Unknown","130","[c]","37940","35010"
"New entrant CS","2023","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","130","[c]","37000","34310"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Female","Unknown","40","[c]","37130","33540"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","110","[c]","39920","39880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Male","Unknown","45","[c]","31510","28000"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Female","Heterosexual / straight","445","[c]","26240","22500"
"New entrant CS","2023","Department for Transport","Female","LGBO","50","[c]","24740","22500"
"New entrant CS","2023","Department for Transport","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Female","Unknown","240","[c]","26780","22500"
"New entrant CS","2023","Department for Transport","Male","Heterosexual / straight","550","[c]","29570","26780"
"New entrant CS","2023","Department for Transport","Male","LGBO","40","[c]","28250","26870"
"New entrant CS","2023","Department for Transport","Male","Undeclared","50","[c]","29940","26960"
"New entrant CS","2023","Department for Transport","Male","Unknown","410","[c]","29150","26780"
"New entrant CS","2023","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Female","Heterosexual / straight","1445","[c]","27870","25610"
"New entrant CS","2023","Department for Work and Pensions","Female","LGBO","145","[c]","27150","27320"
"New entrant CS","2023","Department for Work and Pensions","Female","Undeclared","90","[c]","27990","25610"
"New entrant CS","2023","Department for Work and Pensions","Female","Unknown","290","[c]","28060","21690"
"New entrant CS","2023","Department for Work and Pensions","Male","Heterosexual / straight","1230","[c]","29570","28120"
"New entrant CS","2023","Department for Work and Pensions","Male","LGBO","140","[c]","28830","28120"
"New entrant CS","2023","Department for Work and Pensions","Male","Undeclared","90","[c]","29730","28120"
"New entrant CS","2023","Department for Work and Pensions","Male","Unknown","265","[c]","29170","25610"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Female","Heterosexual / straight","345","[c]","41780","34850"
"New entrant CS","2023","Department of Health and Social Care","Female","LGBO","45","[c]","36770","32980"
"New entrant CS","2023","Department of Health and Social Care","Female","Undeclared","150","[c]","35990","32000"
"New entrant CS","2023","Department of Health and Social Care","Female","Unknown","375","[c]","38620","32980"
"New entrant CS","2023","Department of Health and Social Care","Male","Heterosexual / straight","205","[c]","43230","37060"
"New entrant CS","2023","Department of Health and Social Care","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Male","Undeclared","70","[c]","35480","34190"
"New entrant CS","2023","Department of Health and Social Care","Male","Unknown","245","[c]","44480","38880"
"New entrant CS","2023","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Female","Heterosexual / straight","55","[c]","33570","31260"
"New entrant CS","2023","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Female","Unknown","35","[c]","31630","30960"
"New entrant CS","2023","Food Standards Agency","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Male","Unknown","40","[c]","30770","30960"
"New entrant CS","2023","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Female","Heterosexual / straight","55","[c]","28960","23390"
"New entrant CS","2023","HM Land Registry","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Female","Unknown","145","[c]","27700","23390"
"New entrant CS","2023","HM Land Registry","Male","Heterosexual / straight","35","[c]","27560","23390"
"New entrant CS","2023","HM Land Registry","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Male","Unknown","110","[c]","29760","23390"
"New entrant CS","2023","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Female","Heterosexual / straight","1230","[c]","27580","22520"
"New entrant CS","2023","HM Revenue and Customs","Female","LGBO","160","[c]","27100","22520"
"New entrant CS","2023","HM Revenue and Customs","Female","Undeclared","75","[c]","28280","22520"
"New entrant CS","2023","HM Revenue and Customs","Female","Unknown","1150","[c]","25590","22520"
"New entrant CS","2023","HM Revenue and Customs","Male","Heterosexual / straight","1230","[c]","30020","22520"
"New entrant CS","2023","HM Revenue and Customs","Male","LGBO","155","[c]","27380","22520"
"New entrant CS","2023","HM Revenue and Customs","Male","Undeclared","85","[c]","31370","26020"
"New entrant CS","2023","HM Revenue and Customs","Male","Unknown","1080","[c]","27690","22520"
"New entrant CS","2023","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Female","Heterosexual / straight","115","[c]","33110","28500"
"New entrant CS","2023","HM Treasury","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Male","Heterosexual / straight","115","[c]","34780","29740"
"New entrant CS","2023","HM Treasury","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Male","Undeclared","35","[c]","36840","31410"
"New entrant CS","2023","HM Treasury","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Female","Heterosexual / straight","680","[c]","26540","25750"
"New entrant CS","2023","Home Office","Female","LGBO","90","[c]","26820","25750"
"New entrant CS","2023","Home Office","Female","Undeclared","30","[c]","25850","25750"
"New entrant CS","2023","Home Office","Female","Unknown","3300","[c]","25790","25750"
"New entrant CS","2023","Home Office","Male","Heterosexual / straight","695","[c]","27220","25750"
"New entrant CS","2023","Home Office","Male","LGBO","80","[c]","27060","25750"
"New entrant CS","2023","Home Office","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Male","Unknown","2885","[c]","26750","25750"
"New entrant CS","2023","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Female","Heterosexual / straight","1250","[c]","30870","27140"
"New entrant CS","2023","Ministry of Defence","Female","LGBO","90","[c]","28440","27080"
"New entrant CS","2023","Ministry of Defence","Female","Undeclared","80","[c]","30470","27240"
"New entrant CS","2023","Ministry of Defence","Female","Unknown","1150","[c]","30200","27080"
"New entrant CS","2023","Ministry of Defence","Male","Heterosexual / straight","1740","[c]","33790","32500"
"New entrant CS","2023","Ministry of Defence","Male","LGBO","80","[c]","30350","27520"
"New entrant CS","2023","Ministry of Defence","Male","Undeclared","105","[c]","34550","33500"
"New entrant CS","2023","Ministry of Defence","Male","Unknown","1545","[c]","30540","27350"
"New entrant CS","2023","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Female","Heterosexual / straight","4895","[c]","25490","23640"
"New entrant CS","2023","Ministry of Justice","Female","LGBO","725","[c]","26320","23740"
"New entrant CS","2023","Ministry of Justice","Female","Undeclared","280","[c]","25850","23640"
"New entrant CS","2023","Ministry of Justice","Female","Unknown","2770","[c]","25720","23640"
"New entrant CS","2023","Ministry of Justice","Male","Heterosexual / straight","3445","[c]","27880","28880"
"New entrant CS","2023","Ministry of Justice","Male","LGBO","285","[c]","26000","23640"
"New entrant CS","2023","Ministry of Justice","Male","Undeclared","160","[c]","27500","27640"
"New entrant CS","2023","Ministry of Justice","Male","Unknown","2045","[c]","27670","28880"
"New entrant CS","2023","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Female","Heterosexual / straight","200","[c]","37050","34670"
"New entrant CS","2023","National Crime Agency","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Male","Heterosexual / straight","205","[c]","38700","36040"
"New entrant CS","2023","National Crime Agency","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","280","[c]","49420","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","110","[c]","55140","52750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Female","Heterosexual / straight","165","[c]","39310","35000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Male","Heterosexual / straight","215","[c]","40570","36000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","45","[c]","35730","32000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Female","Heterosexual / straight","800","[c]","31970","29100"
"New entrant CS","2023","Scottish Government","Female","LGBO","105","[c]","31580","29100"
"New entrant CS","2023","Scottish Government","Female","Undeclared","40","[c]","32790","31940"
"New entrant CS","2023","Scottish Government","Female","Unknown","1470","[c]","30030","25930"
"New entrant CS","2023","Scottish Government","Male","Heterosexual / straight","420","[c]","33200","29100"
"New entrant CS","2023","Scottish Government","Male","LGBO","85","[c]","31870","29100"
"New entrant CS","2023","Scottish Government","Male","Undeclared","30","[c]","33020","29100"
"New entrant CS","2023","Scottish Government","Male","Unknown","1090","[c]","30900","29100"
"New entrant CS","2023","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Female","Heterosexual / straight","35","[c]","30900","29840"
"New entrant CS","2023","The National Archives","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Male","Heterosexual / straight","30","[c]","33810","27400"
"New entrant CS","2023","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Male","Heterosexual / straight","50","[c]","50960","43610"
"New entrant CS","2023","UK Export Finance","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Female","Heterosexual / straight","380","[c]","29140","24840"
"New entrant CS","2023","UK Statistics Authority","Female","LGBO","55","[c]","30670","31060"
"New entrant CS","2023","UK Statistics Authority","Female","Undeclared","35","[c]","32800","31060"
"New entrant CS","2023","UK Statistics Authority","Female","Unknown","70","[c]","25350","21200"
"New entrant CS","2023","UK Statistics Authority","Male","Heterosexual / straight","405","[c]","30370","24840"
"New entrant CS","2023","UK Statistics Authority","Male","LGBO","35","[c]","33860","31560"
"New entrant CS","2023","UK Statistics Authority","Male","Undeclared","30","[c]","33740","31060"
"New entrant CS","2023","UK Statistics Authority","Male","Unknown","85","[c]","27270","24840"
"New entrant CS","2023","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
