"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Scottish Government","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","EO","Female","Heterosexual / straight","65","[c]","31690","31540"
"Leaver CS","2023","Scottish Government","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","EO","Female","Unknown","90","[c]","32050","31740"
"Leaver CS","2023","Scottish Government","EO","Male","Heterosexual / straight","75","[c]","34300","37060"
"Leaver CS","2023","Scottish Government","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","EO","Male","Unknown","130","[c]","34380","37060"
"Leaver CS","2023","Scottish Government","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Female","Heterosexual / straight","35","[c]","76910","79110"
"Leaver CS","2023","Scottish Government","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Male","Heterosexual / straight","30","[c]","61230","65280"
"Leaver CS","2023","Scottish Government","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","HEO","Female","Heterosexual / straight","70","[c]","37210","37940"
"Leaver CS","2023","Scottish Government","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","HEO","Female","Unknown","55","[c]","36570","36330"
"Leaver CS","2023","Scottish Government","HEO","Male","Heterosexual / straight","50","[c]","39250","38330"
"Leaver CS","2023","Scottish Government","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","HEO","Male","Unknown","55","[c]","37440","37710"
"Leaver CS","2023","Scottish Government","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO","Female","Heterosexual / straight","35","[c]","46680","48640"
"Leaver CS","2023","Scottish Government","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO","Female","Unknown","45","[c]","46090","44890"
"Leaver CS","2023","Scottish Government","SEO","Male","Heterosexual / straight","55","[c]","47850","49370"
"Leaver CS","2023","Scottish Government","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO","Male","Unknown","40","[c]","47780","48640"
"Leaver CS","2023","Scottish Government","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Female","Heterosexual / straight","95","[c]","20550","20350"
"Leaver CS","2023","UK Statistics Authority","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Male","Heterosexual / straight","110","[c]","20820","21200"
"Leaver CS","2023","UK Statistics Authority","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Female","Heterosexual / straight","40","[c]","31980","31680"
"Leaver CS","2023","UK Statistics Authority","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Female","Unknown","[c]","[c]","[c]","[c]"
