"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","75","[c]","26790","26590"
"New entrant CS","2023","20-29","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","110","[c]","33300","32500"
"New entrant CS","2023","20-29","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","80","[c]","24740","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Greater Manchester","AA/AO","240","[c]","23720","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Greater Manchester","EO","80","[c]","26810","27550"
"New entrant CS","2023","20-29","Declared non-disabled","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Greater Manchester","SEO/HEO","105","[c]","34620","34290"
"New entrant CS","2023","20-29","Declared non-disabled","Greater Manchester","Unknown","110","[c]","22620","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Hampshire and Isle of Wight","AA/AO","115","[c]","25440","23230"
"New entrant CS","2023","20-29","Declared non-disabled","Hampshire and Isle of Wight","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Hampshire and Isle of Wight","SEO/HEO","40","[c]","32730","31560"
"New entrant CS","2023","20-29","Declared non-disabled","Hampshire and Isle of Wight","Unknown","45","[c]","21580","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","35","[c]","25700","26470"
"New entrant CS","2023","20-29","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Highlands and Islands","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - East","AA/AO","140","[c]","27720","26920"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - East","EO","95","[c]","28800","28860"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - East","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - East","SEO/HEO","110","[c]","37110","35410"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - East","Unknown","50","[c]","26120","27640"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - West","AA/AO","210","[c]","26020","25480"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - West","EO","325","[c]","28530","28510"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - West","G6/G7","60","[c]","55500","54330"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - West","SEO/HEO","605","[c]","36000","35040"
"New entrant CS","2023","20-29","Declared non-disabled","Inner London - West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Kent","AA/AO","120","[c]","27180","28880"
"New entrant CS","2023","20-29","Declared non-disabled","Kent","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Kent","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Kent","Unknown","30","[c]","22460","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Lancashire","AA/AO","145","[c]","24510","22150"
"New entrant CS","2023","20-29","Declared non-disabled","Lancashire","EO","30","[c]","28070","28120"
"New entrant CS","2023","20-29","Declared non-disabled","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Lancashire","Unknown","40","[c]","22770","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","105","[c]","24700","23230"
"New entrant CS","2023","20-29","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","35","[c]","22560","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Lincolnshire","AA/AO","40","[c]","25950","24070"
"New entrant CS","2023","20-29","Declared non-disabled","Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Lincolnshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Merseyside","AA/AO","115","[c]","22640","22320"
"New entrant CS","2023","20-29","Declared non-disabled","Merseyside","EO","50","[c]","26890","27320"
"New entrant CS","2023","20-29","Declared non-disabled","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Merseyside","SEO/HEO","35","[c]","33680","33200"
"New entrant CS","2023","20-29","Declared non-disabled","Merseyside","Unknown","50","[c]","21820","23640"
"New entrant CS","2023","20-29","Declared non-disabled","North Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","North Yorkshire","AA/AO","30","[c]","22670","22150"
"New entrant CS","2023","20-29","Declared non-disabled","North Yorkshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","North Yorkshire","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","North Yorkshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Northern Ireland","AA/AO","30","[c]","22410","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Northern Ireland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","240","[c]","22270","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Northumberland, and Tyne and Wear","EO","90","[c]","27460","28120"
"New entrant CS","2023","20-29","Declared non-disabled","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","50","[c]","35330","34400"
"New entrant CS","2023","20-29","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","40","[c]","22380","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - East and North East","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - East and North East","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - South","AA/AO","40","[c]","26310","26920"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - South","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - South","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - West and North West","AA/AO","40","[c]","28900","26760"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - West and North West","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Shropshire and Staffordshire","AA/AO","110","[c]","26170","28880"
"New entrant CS","2023","20-29","Declared non-disabled","Shropshire and Staffordshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","South Yorkshire","AA/AO","65","[c]","23860","23230"
"New entrant CS","2023","20-29","Declared non-disabled","South Yorkshire","EO","30","[c]","27420","28120"
"New entrant CS","2023","20-29","Declared non-disabled","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","South Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","South Yorkshire","Unknown","35","[c]","22630","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Southern Scotland","AA/AO","85","[c]","22700","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Southern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Surrey, East and West Sussex","AA/AO","130","[c]","27330","25340"
"New entrant CS","2023","20-29","Declared non-disabled","Surrey, East and West Sussex","EO","35","[c]","27760","28340"
"New entrant CS","2023","20-29","Declared non-disabled","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Surrey, East and West Sussex","Unknown","30","[c]","22810","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Tees Valley and Durham","AA/AO","170","[c]","26340","28880"
"New entrant CS","2023","20-29","Declared non-disabled","Tees Valley and Durham","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Tees Valley and Durham","SEO/HEO","55","[c]","31820","31440"
"New entrant CS","2023","20-29","Declared non-disabled","Tees Valley and Durham","Unknown","40","[c]","21590","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","West Central Scotland","AA/AO","190","[c]","22110","22180"
"New entrant CS","2023","20-29","Declared non-disabled","West Central Scotland","EO","95","[c]","26550","26000"
"New entrant CS","2023","20-29","Declared non-disabled","West Central Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","West Central Scotland","SEO/HEO","65","[c]","34420","33520"
"New entrant CS","2023","20-29","Declared non-disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands","AA/AO","330","[c]","22830","21780"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands","EO","60","[c]","26490","26900"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands","SEO/HEO","80","[c]","34040","31780"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands","Unknown","55","[c]","22630","23640"
"New entrant CS","2023","20-29","Declared non-disabled","West Wales and The Valleys","AA/AO","220","[c]","21800","22500"
"New entrant CS","2023","20-29","Declared non-disabled","West Wales and The Valleys","EO","40","[c]","27640","28120"
"New entrant CS","2023","20-29","Declared non-disabled","West Wales and The Valleys","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","West Wales and The Valleys","Unknown","40","[c]","22650","23640"
"New entrant CS","2023","20-29","Declared non-disabled","West Yorkshire","AA/AO","320","[c]","24440","22520"
"New entrant CS","2023","20-29","Declared non-disabled","West Yorkshire","EO","65","[c]","27130","27820"
"New entrant CS","2023","20-29","Declared non-disabled","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","West Yorkshire","SEO/HEO","80","[c]","35010","34170"
"New entrant CS","2023","20-29","Declared non-disabled","West Yorkshire","Unknown","65","[c]","22580","23640"
"New entrant CS","2023","20-29","Undeclared","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Anglia","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Greater Manchester","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - West","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - West","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Inner London - West","SEO/HEO","45","[c]","35040","35040"
"New entrant CS","2023","20-29","Undeclared","Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Merseyside","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Northumberland, and Tyne and Wear","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Surrey, East and West Sussex","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Central Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Midlands","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Wales and The Valleys","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Yorkshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Bedfordshire and Hertfordshire","AA/AO","50","[c]","24910","24070"
"New entrant CS","2023","20-29","Unknown","Bedfordshire and Hertfordshire","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Bedfordshire and Hertfordshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","90","[c]","25380","24400"
"New entrant CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","30","[c]","27900","27140"
"New entrant CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","30","[c]","33580","33830"
"New entrant CS","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Cheshire","AA/AO","40","[c]","25940","28880"
