"Status","Year","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Social Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Heterosexual / straight","55","[c]","35260","30520"
"Leaver CS","2023","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Unknown","50","[c]","27610","23500"
"Leaver CS","2023","Statistics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","Unknown","215","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Heterosexual / straight","790","[c]","51690","54570"
"Leaver CS","2023","Unknown","London","LGBO","125","[c]","46040","41230"
"Leaver CS","2023","Unknown","London","Undeclared","225","[c]","49390","44090"
"Leaver CS","2023","Unknown","London","Unknown","405","[c]","51500","44520"
"Leaver CS","2023","Unknown","North East (England)","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Heterosexual / straight","90","[c]","38840","36770"
"Leaver CS","2023","Unknown","North West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Heterosexual / straight","510","[c]","42060","36330"
"Leaver CS","2023","Unknown","Scotland","LGBO","60","[c]","36190","33520"
"Leaver CS","2023","Unknown","Scotland","Undeclared","45","[c]","42220","36000"
"Leaver CS","2023","Unknown","Scotland","Unknown","530","[c]","35540","30440"
"Leaver CS","2023","Unknown","South East (England)","Heterosexual / straight","120","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Heterosexual / straight","120","[c]","34820","32000"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Heterosexual / straight","90","[c]","43900","40050"
"Leaver Dept.","2023","Communications","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Unknown","60","[c]","39110","35410"
"Leaver Dept.","2023","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
