"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","30","[c]","57820","56550"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","850","[c]","27440","27570"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Female","Undeclared","95","[c]","26400","26590"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Female","Unknown","250","[c]","26670","23930"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","345","[c]","30870","28120"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Male","LGBO","30","[c]","28250","27570"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Male","Undeclared","40","[c]","31740","27570"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Male","Unknown","110","[c]","29120","27840"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","45","[c]","29360","27400"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Male","Unknown","60","[c]","27080","26780"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
