"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
