"Status","Year","Age","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Unknown","Unknown","245","[c]","45780","42860"
"Leaver CS","2023","60-64","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Counter Fraud","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Debt","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Finance","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Human Resources","35","[c]","34340","32860"
"Leaver CS","2023","60-64","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","625","[c]","29960","27570"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","40","[c]","46840","43360"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","115","[c]","29500","28120"
"Leaver CS","2023","60-64","Declared non-disabled","Debt","75","[c]","23980","21690"
"Leaver CS","2023","60-64","Declared non-disabled","Digital, Data & Technology","125","[c]","43780","40060"
"Leaver CS","2023","60-64","Declared non-disabled","Finance","95","[c]","47420","45250"
"Leaver CS","2023","60-64","Declared non-disabled","Grants Management","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Human Resources","165","[c]","34390","29710"
"Leaver CS","2023","60-64","Declared non-disabled","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Legal","75","[c]","56350","56450"
"Leaver CS","2023","60-64","Declared non-disabled","No function","2390","[c]","33520","28080"
"Leaver CS","2023","60-64","Declared non-disabled","Project Delivery","135","[c]","53130","46680"
"Leaver CS","2023","60-64","Declared non-disabled","Property","90","[c]","37450","35160"
"Leaver CS","2023","60-64","Declared non-disabled","Security","75","[c]","36790","34320"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","155","[c]","48180","47470"
"Leaver CS","2023","60-64","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Finance","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Human Resources","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","No function","280","[c]","32020","27650"
"Leaver CS","2023","60-64","Undeclared","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Analysis","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Counter Fraud","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Debt","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Finance","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Human Resources","35","[c]","35430","30420"
"Leaver CS","2023","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","No function","520","[c]","35740","28490"
"Leaver CS","2023","60-64","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Property","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Security","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","190","[c]","47860","42590"
"Leaver CS","2023","65+","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Counter Fraud","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Debt","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Finance","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Human Resources","30","[c]","30880","28120"
"Leaver CS","2023","65+","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","No function","605","[c]","26800","25620"
"Leaver CS","2023","65+","Declared disabled","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Counter Fraud","120","[c]","28580","28120"
"Leaver CS","2023","65+","Declared non-disabled","Debt","70","[c]","22550","21690"
"Leaver CS","2023","65+","Declared non-disabled","Digital, Data & Technology","80","[c]","38570","34170"
"Leaver CS","2023","65+","Declared non-disabled","Finance","70","[c]","37100","34300"
"Leaver CS","2023","65+","Declared non-disabled","Grants Management","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Human Resources","140","[c]","31120","27570"
"Leaver CS","2023","65+","Declared non-disabled","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Legal","40","[c]","51330","56450"
"Leaver CS","2023","65+","Declared non-disabled","No function","1990","[c]","29260","26400"
"Leaver CS","2023","65+","Declared non-disabled","Project Delivery","70","[c]","46370","43210"
"Leaver CS","2023","65+","Declared non-disabled","Property","75","[c]","34290","32440"
"Leaver CS","2023","65+","Declared non-disabled","Security","80","[c]","28400","23550"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","110","[c]","44180","38160"
"Leaver CS","2023","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Counter Fraud","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","No function","265","[c]","31690","26400"
"Leaver CS","2023","65+","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","No function","335","[c]","31760","25830"
"Leaver CS","2023","65+","Unknown","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Property","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","85","[c]","41300","34670"
"Leaver CS","2023","Unknown","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","No function","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","No function","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","No function","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Analysis","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Debt","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","No function","265","[c]","31520","29890"
"Leaver Dept.","2023","20-29","Declared disabled","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Analysis","145","[c]","37590","34140"
"Leaver Dept.","2023","20-29","Declared non-disabled","Commercial","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Communications","50","[c]","34260","33310"
"Leaver Dept.","2023","20-29","Declared non-disabled","Counter Fraud","60","[c]","29700","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","Debt","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Digital, Data & Technology","80","[c]","33840","33700"
"Leaver Dept.","2023","20-29","Declared non-disabled","Finance","50","[c]","34490","32900"
"Leaver Dept.","2023","20-29","Declared non-disabled","Grants Management","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Human Resources","135","[c]","31010","30130"
"Leaver Dept.","2023","20-29","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Legal","45","[c]","28710","27760"
"Leaver Dept.","2023","20-29","Declared non-disabled","No function","1775","[c]","32220","30360"
"Leaver Dept.","2023","20-29","Declared non-disabled","Project Delivery","65","[c]","34660","34170"
"Leaver Dept.","2023","20-29","Declared non-disabled","Property","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Security","40","[c]","30760","27500"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","100","[c]","33180","33390"
"Leaver Dept.","2023","20-29","Undeclared","Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Debt","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","No function","120","[c]","33850","32320"
"Leaver Dept.","2023","20-29","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Analysis","115","[c]","34210","33250"
"Leaver Dept.","2023","20-29","Unknown","Commercial","40","[c]","33770","31820"
"Leaver Dept.","2023","20-29","Unknown","Communications","60","[c]","32770","32000"
"Leaver Dept.","2023","20-29","Unknown","Counter Fraud","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Debt","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Digital, Data & Technology","80","[c]","34720","32000"
"Leaver Dept.","2023","20-29","Unknown","Finance","70","[c]","34090","33110"
"Leaver Dept.","2023","20-29","Unknown","Human Resources","45","[c]","31400","30650"
"Leaver Dept.","2023","20-29","Unknown","Legal","30","[c]","28360","26950"
"Leaver Dept.","2023","20-29","Unknown","No function","875","[c]","32800","31060"
"Leaver Dept.","2023","20-29","Unknown","Project Delivery","90","[c]","32480","32000"
"Leaver Dept.","2023","20-29","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Security","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","435","[c]","32330","32000"
"Leaver Dept.","2023","30-39","Declared disabled","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Counter Fraud","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Human Resources","35","[c]","42580","38120"
"Leaver Dept.","2023","30-39","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","No function","245","[c]","37170","32160"
"Leaver Dept.","2023","30-39","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Analysis","95","[c]","47090","44200"
"Leaver Dept.","2023","30-39","Declared non-disabled","Commercial","50","[c]","39090","39040"
"Leaver Dept.","2023","30-39","Declared non-disabled","Communications","70","[c]","43530","40600"
"Leaver Dept.","2023","30-39","Declared non-disabled","Counter Fraud","55","[c]","30060","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Debt","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Digital, Data & Technology","140","[c]","41680","38470"
"Leaver Dept.","2023","30-39","Declared non-disabled","Finance","80","[c]","44330","42900"
"Leaver Dept.","2023","30-39","Declared non-disabled","Grants Management","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Human Resources","165","[c]","37910","34000"
"Leaver Dept.","2023","30-39","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Legal","55","[c]","46250","50500"
"Leaver Dept.","2023","30-39","Declared non-disabled","No function","1805","[c]","38180","32520"
"Leaver Dept.","2023","30-39","Declared non-disabled","Project Delivery","100","[c]","42300","40580"
"Leaver Dept.","2023","30-39","Declared non-disabled","Property","35","[c]","37590","35160"
"Leaver Dept.","2023","30-39","Declared non-disabled","Security","40","[c]","35140","33020"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","100","[c]","41130","38160"
"Leaver Dept.","2023","30-39","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","No function","160","[c]","39060","34460"
"Leaver Dept.","2023","30-39","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Analysis","50","[c]","40470","39510"
"Leaver Dept.","2023","30-39","Unknown","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Communications","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Counter Fraud","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Debt","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Digital, Data & Technology","65","[c]","39710","37590"
"Leaver Dept.","2023","30-39","Unknown","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Human Resources","45","[c]","40300","36160"
"Leaver Dept.","2023","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Legal","30","[c]","45310","49050"
"Leaver Dept.","2023","30-39","Unknown","No function","625","[c]","40770","37620"
"Leaver Dept.","2023","30-39","Unknown","Project Delivery","60","[c]","39550","36840"
"Leaver Dept.","2023","30-39","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Security","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","295","[c]","40220","32960"
"Leaver Dept.","2023","40-49","Declared disabled","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Counter Fraud","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","No function","205","[c]","36410","28660"
"Leaver Dept.","2023","40-49","Declared disabled","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Analysis","40","[c]","50930","48250"
"Leaver Dept.","2023","40-49","Declared non-disabled","Commercial","35","[c]","43390","42060"
"Leaver Dept.","2023","40-49","Declared non-disabled","Communications","40","[c]","50270","44620"
"Leaver Dept.","2023","40-49","Declared non-disabled","Counter Fraud","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Debt","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Digital, Data & Technology","130","[c]","47870","44770"
"Leaver Dept.","2023","40-49","Declared non-disabled","Finance","70","[c]","49190","40330"
"Leaver Dept.","2023","40-49","Declared non-disabled","Grants Management","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Human Resources","110","[c]","42620","37770"
"Leaver Dept.","2023","40-49","Declared non-disabled","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Legal","40","[c]","53340","54300"
"Leaver Dept.","2023","40-49","Declared non-disabled","No function","1190","[c]","38950","31350"
"Leaver Dept.","2023","40-49","Declared non-disabled","Project Delivery","70","[c]","47780","41870"
"Leaver Dept.","2023","40-49","Declared non-disabled","Property","35","[c]","37420","33800"
"Leaver Dept.","2023","40-49","Declared non-disabled","Security","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","75","[c]","44280","38470"
"Leaver Dept.","2023","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","No function","85","[c]","35350","28120"
"Leaver Dept.","2023","40-49","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Property","5","[c]","[c]","[c]"
