"Status","Year","Age","Disability","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","Unknown","450","[c]","30930","26050"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Heterosexual / straight","40","[c]","48860","43510"
"Leaver CS","2023","40-49","Undeclared","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","Heterosexual / straight","125","[c]","35360","31860"
"Leaver CS","2023","40-49","Undeclared","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","Undeclared","70","[c]","34490","28950"
"Leaver CS","2023","40-49","Undeclared","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","Heterosexual / straight","110","[c]","55090","53390"
"Leaver CS","2023","40-49","Unknown","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","Unknown","300","[c]","55400","54580"
"Leaver CS","2023","40-49","Unknown","Outside London","Heterosexual / straight","235","[c]","38740","37060"
"Leaver CS","2023","40-49","Unknown","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Outside London","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Outside London","Unknown","915","[c]","36080","28120"
"Leaver CS","2023","40-49","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","Heterosexual / straight","110","[c]","46310","38000"
"Leaver CS","2023","50-59","Declared disabled","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Outside London","Heterosexual / straight","725","[c]","32060","28120"
"Leaver CS","2023","50-59","Declared disabled","Outside London","LGBO","50","[c]","29600","27570"
"Leaver CS","2023","50-59","Declared disabled","Outside London","Undeclared","70","[c]","29270","26380"
"Leaver CS","2023","50-59","Declared disabled","Outside London","Unknown","150","[c]","32060","28120"
"Leaver CS","2023","50-59","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","London","Heterosexual / straight","510","[c]","51270","43180"
"Leaver CS","2023","50-59","Declared non-disabled","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","London","Undeclared","55","[c]","42270","36300"
"Leaver CS","2023","50-59","Declared non-disabled","London","Unknown","110","[c]","47810","32520"
"Leaver CS","2023","50-59","Declared non-disabled","Outside London","Heterosexual / straight","2780","[c]","35100","28120"
"Leaver CS","2023","50-59","Declared non-disabled","Outside London","LGBO","85","[c]","37730","28120"
"Leaver CS","2023","50-59","Declared non-disabled","Outside London","Undeclared","285","[c]","33160","28120"
"Leaver CS","2023","50-59","Declared non-disabled","Outside London","Unknown","805","[c]","30200","26400"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outside London","Heterosexual / straight","200","[c]","32280","27570"
"Leaver CS","2023","50-59","Undeclared","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outside London","Undeclared","140","[c]","37450","33010"
"Leaver CS","2023","50-59","Undeclared","Outside London","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","London","Heterosexual / straight","100","[c]","53530","53550"
"Leaver CS","2023","50-59","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","London","Unknown","245","[c]","53150","41870"
"Leaver CS","2023","50-59","Unknown","Outside London","Heterosexual / straight","285","[c]","36160","34670"
"Leaver CS","2023","50-59","Unknown","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Outside London","Undeclared","45","[c]","38560","33910"
"Leaver CS","2023","50-59","Unknown","Outside London","Unknown","985","[c]","33990","27020"
"Leaver CS","2023","50-59","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Unknown","40","[c]","46330","42950"
"Leaver CS","2023","60-64","Declared disabled","London","Heterosexual / straight","60","[c]","45000","33370"
"Leaver CS","2023","60-64","Declared disabled","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Outside London","Heterosexual / straight","515","[c]","31230","28120"
"Leaver CS","2023","60-64","Declared disabled","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Outside London","Undeclared","90","[c]","32450","27650"
"Leaver CS","2023","60-64","Declared disabled","Outside London","Unknown","145","[c]","28330","28100"
"Leaver CS","2023","60-64","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","London","Heterosexual / straight","390","[c]","48810","39650"
"Leaver CS","2023","60-64","Declared non-disabled","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","London","Undeclared","40","[c]","44650","38920"
"Leaver CS","2023","60-64","Declared non-disabled","London","Unknown","100","[c]","40880","32520"
"Leaver CS","2023","60-64","Declared non-disabled","Outside London","Heterosexual / straight","2015","[c]","34780","28120"
"Leaver CS","2023","60-64","Declared non-disabled","Outside London","LGBO","45","[c]","40010","31510"
"Leaver CS","2023","60-64","Declared non-disabled","Outside London","Undeclared","245","[c]","33240","28120"
"Leaver CS","2023","60-64","Declared non-disabled","Outside London","Unknown","745","[c]","31160","27650"
"Leaver CS","2023","60-64","Declared non-disabled","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Outside London","Heterosexual / straight","130","[c]","30790","28120"
"Leaver CS","2023","60-64","Undeclared","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Outside London","Undeclared","115","[c]","35220","32020"
"Leaver CS","2023","60-64","Undeclared","Outside London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Unknown","100","[c]","51710","51490"
"Leaver CS","2023","60-64","Unknown","Outside London","Heterosexual / straight","175","[c]","38410","36860"
"Leaver CS","2023","60-64","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Outside London","Unknown","525","[c]","35700","28550"
"Leaver CS","2023","60-64","Unknown","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Unknown","35","[c]","46140","38420"
"Leaver CS","2023","65+","Declared disabled","London","Heterosexual / straight","65","[c]","35410","30040"
"Leaver CS","2023","65+","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Outside London","Heterosexual / straight","475","[c]","27270","25610"
"Leaver CS","2023","65+","Declared disabled","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Outside London","Undeclared","75","[c]","26530","26040"
"Leaver CS","2023","65+","Declared disabled","Outside London","Unknown","130","[c]","27950","26010"
"Leaver CS","2023","65+","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","London","Heterosexual / straight","245","[c]","42820","32520"
"Leaver CS","2023","65+","Declared non-disabled","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","London","Undeclared","40","[c]","33100","30480"
"Leaver CS","2023","65+","Declared non-disabled","London","Unknown","95","[c]","41380","31410"
"Leaver CS","2023","65+","Declared non-disabled","Outside London","Heterosexual / straight","1690","[c]","30150","26780"
"Leaver CS","2023","65+","Declared non-disabled","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Outside London","Undeclared","245","[c]","29490","26780"
"Leaver CS","2023","65+","Declared non-disabled","Outside London","Unknown","545","[c]","29280","26750"
"Leaver CS","2023","65+","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Outside London","Heterosexual / straight","125","[c]","30710","26660"
"Leaver CS","2023","65+","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Outside London","Undeclared","80","[c]","30970","27140"
"Leaver CS","2023","65+","Undeclared","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","Heterosexual / straight","105","[c]","32520","27470"
"Leaver CS","2023","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","Unknown","350","[c]","32550","27140"
"Leaver CS","2023","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
