"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","360","[c]","36000","32550"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Ministry of Defence","Wales","East Wales","Heterosexual / straight","50","[c]","29130","25190"
"Leaver CS","2023","Ministry of Defence","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wales","East Wales","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wales","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wales","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","55","[c]","29020","26350"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","115","[c]","33290","30040"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","90","[c]","32220","25630"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","235","[c]","24280","21780"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","110","[c]","23190","21780"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","270","[c]","24120","21780"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","125","[c]","21720","21780"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Lincolnshire","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Lincolnshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Lincolnshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","East Anglia","Heterosexual / straight","385","[c]","23290","21780"
"Leaver CS","2023","Ministry of Justice","East of England","East Anglia","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","East Anglia","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","East Anglia","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Inner London - East","Heterosexual / straight","255","[c]","38840","34710"
"Leaver CS","2023","Ministry of Justice","London","Inner London - East","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Inner London - East","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Inner London - East","Unknown","115","[c]","32790","28310"
"Leaver CS","2023","Ministry of Justice","London","Inner London - West","Heterosexual / straight","385","[c]","40690","35410"
"Leaver CS","2023","Ministry of Justice","London","Inner London - West","LGBO","50","[c]","45400","41750"
"Leaver CS","2023","Ministry of Justice","London","Inner London - West","Undeclared","65","[c]","41320","34260"
"Leaver CS","2023","Ministry of Justice","London","Inner London - West","Unknown","270","[c]","35210","29660"
"Leaver CS","2023","Ministry of Justice","London","Outer London - East and North East","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - East and North East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - East and North East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - East and North East","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - South","Heterosexual / straight","70","[c]","29850","27570"
"Leaver CS","2023","Ministry of Justice","London","Outer London - South","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - South","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - South","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - West and North West","Heterosexual / straight","135","[c]","27970","25480"
"Leaver CS","2023","Ministry of Justice","London","Outer London - West and North West","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - West and North West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Outer London - West and North West","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","80","[c]","27390","21780"
"Leaver CS","2023","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Tees Valley and Durham","Heterosexual / straight","235","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Tees Valley and Durham","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Tees Valley and Durham","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Tees Valley and Durham","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cumbria","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cumbria","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester","Heterosexual / straight","285","[c]","25150","21780"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester","Unknown","135","[c]","23200","21780"
"Leaver CS","2023","Ministry of Justice","North West (England)","Lancashire","Heterosexual / straight","195","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Lancashire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Lancashire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Lancashire","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Merseyside","Heterosexual / straight","100","[c]","30670","25830"
"Leaver CS","2023","Ministry of Justice","North West (England)","Merseyside","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Merseyside","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Merseyside","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","West Central Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Scotland","West Central Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","260","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","130","[c]","25820","21780"
"Leaver CS","2023","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Kent","Heterosexual / straight","240","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Kent","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Kent","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Kent","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","245","[c]","30190","25120"
"Leaver CS","2023","Ministry of Justice","South East (England)","Surrey, East and West Sussex","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Surrey, East and West Sussex","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South East (England)","Surrey, East and West Sussex","Unknown","120","[c]","22990","21780"
"Leaver CS","2023","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Devon","Heterosexual / straight","120","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Devon","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Devon","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Devon","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Dorset and Somerset","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Dorset and Somerset","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Dorset and Somerset","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Dorset and Somerset","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","200","[c]","26290","21780"
"Leaver CS","2023","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wales","East Wales","Heterosexual / straight","200","[c]","30230","25650"
"Leaver CS","2023","Ministry of Justice","Wales","East Wales","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wales","East Wales","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wales","East Wales","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wales","West Wales and The Valleys","Heterosexual / straight","70","[c]","27180","21780"
"Leaver CS","2023","Ministry of Justice","Wales","West Wales and The Valleys","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wales","West Wales and The Valleys","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wales","West Wales and The Valleys","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","255","[c]","24670","21780"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","West Midlands","Heterosexual / straight","250","[c]","27090","21780"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","West Midlands","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","West Midlands","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Midlands (England)","West Midlands","Unknown","145","[c]","24230","21780"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","140","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","140","[c]","29650","21780"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","270","[c]","29080","23350"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","Unknown","125","[c]","26150","21780"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Inner London - East","Heterosexual / straight","80","[c]","49550","42240"
"Leaver CS","2023","National Crime Agency","London","Inner London - East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Inner London - East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Inner London - East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North West (England)","Cheshire","Heterosexual / straight","55","[c]","37410","37340"
"Leaver CS","2023","National Crime Agency","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North West (England)","Cheshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North West (England)","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North West (England)","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
