"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Female","Heterosexual / straight","65","[c]","33560","28890"
"Leaver Dept.","2023","Crown Prosecution Service","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Male","Heterosexual / straight","35","[c]","43160","43250"
"Leaver Dept.","2023","Crown Prosecution Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Male","Unknown","30","[c]","43820","42110"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","180","[c]","44300","40220"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","160","[c]","43200","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","30","[c]","43490","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Heterosexual / straight","80","[c]","44660","36530"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Heterosexual / straight","75","[c]","47840","48370"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Female","Heterosexual / straight","205","[c]","42900","40370"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Female","Unknown","40","[c]","43910","40230"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Male","Heterosexual / straight","110","[c]","45350","38800"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","175","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Female","Heterosexual / straight","70","[c]","41480","38160"
"Leaver Dept.","2023","Department for International Trade","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Female","Unknown","30","[c]","42280","38200"
"Leaver Dept.","2023","Department for International Trade","Male","Heterosexual / straight","65","[c]","42480","38160"
"Leaver Dept.","2023","Department for International Trade","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Male","Unknown","35","[c]","45130","41300"
"Leaver Dept.","2023","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","190","[c]","41550","36340"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","30","[c]","43110","35940"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","135","[c]","43430","36340"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Female","Heterosexual / straight","70","[c]","42080","35760"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Female","Unknown","30","[c]","40830","35760"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Male","Heterosexual / straight","65","[c]","48670","42470"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Male","Unknown","35","[c]","44860","39040"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","1235","[c]","29650","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Female","LGBO","85","[c]","29380","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Female","Undeclared","90","[c]","28950","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Female","Unknown","225","[c]","31450","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","750","[c]","30300","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Male","LGBO","90","[c]","30990","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Male","Undeclared","65","[c]","30750","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Male","Unknown","150","[c]","31050","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Female","Undeclared","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Male","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","100","[c]","28420","27190"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","70","[c]","30330","27390"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","40","[c]","35590","31940"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
