"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","EO","Heterosexual / straight","75","[c]","30490","30490"
"Leaver Dept.","2023","Declared disabled","London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G7","Heterosexual / straight","70","[c]","55200","54730"
"Leaver Dept.","2023","Declared disabled","London","G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","HEO","Heterosexual / straight","95","[c]","35440","35410"
"Leaver Dept.","2023","Declared disabled","London","HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SEO","Heterosexual / straight","65","[c]","42230","41550"
"Leaver Dept.","2023","Declared disabled","London","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AO","Heterosexual / straight","155","[c]","21830","21690"
"Leaver Dept.","2023","Declared disabled","Outside London","AO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","EO","Heterosexual / straight","210","[c]","27530","27570"
"Leaver Dept.","2023","Declared disabled","Outside London","EO","LGBO","35","[c]","26890","27570"
"Leaver Dept.","2023","Declared disabled","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G7","Heterosexual / straight","45","[c]","54020","53210"
"Leaver Dept.","2023","Declared disabled","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","HEO","Heterosexual / straight","110","[c]","32760","32160"
"Leaver Dept.","2023","Declared disabled","Outside London","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SEO","Heterosexual / straight","65","[c]","39970","38690"
"Leaver Dept.","2023","Declared disabled","Outside London","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AO","Heterosexual / straight","115","[c]","25090","25480"
"Leaver Dept.","2023","Declared non-disabled","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","EO","Heterosexual / straight","480","[c]","29930","29890"
"Leaver Dept.","2023","Declared non-disabled","London","EO","LGBO","40","[c]","29100","28370"
"Leaver Dept.","2023","Declared non-disabled","London","EO","Undeclared","35","[c]","29630","29660"
"Leaver Dept.","2023","Declared non-disabled","London","EO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","G6","Heterosexual / straight","225","[c]","67870","66620"
"Leaver Dept.","2023","Declared non-disabled","London","G6","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","G6","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","G7","Heterosexual / straight","530","[c]","55960","55170"
"Leaver Dept.","2023","Declared non-disabled","London","G7","LGBO","60","[c]","56030","55070"
"Leaver Dept.","2023","Declared non-disabled","London","G7","Undeclared","45","[c]","55800","55150"
"Leaver Dept.","2023","Declared non-disabled","London","G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","HEO","Heterosexual / straight","695","[c]","34930","34710"
"Leaver Dept.","2023","Declared non-disabled","London","HEO","LGBO","80","[c]","34500","34310"
"Leaver Dept.","2023","Declared non-disabled","London","HEO","Undeclared","65","[c]","34980","34570"
"Leaver Dept.","2023","Declared non-disabled","London","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","SCS level","Heterosexual / straight","160","[c]","91300","82570"
"Leaver Dept.","2023","Declared non-disabled","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","SEO","Heterosexual / straight","470","[c]","42510","42030"
"Leaver Dept.","2023","Declared non-disabled","London","SEO","LGBO","60","[c]","42060","41810"
"Leaver Dept.","2023","Declared non-disabled","London","SEO","Undeclared","35","[c]","41870","42170"
"Leaver Dept.","2023","Declared non-disabled","London","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AA","Heterosexual / straight","65","[c]","21190","20750"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AA","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AO","Heterosexual / straight","880","[c]","21860","21690"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AO","LGBO","65","[c]","22130","21720"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AO","Undeclared","75","[c]","21910","21710"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AO","Unknown","385","[c]","21850","21690"
"Leaver Dept.","2023","Declared non-disabled","Outside London","EO","Heterosexual / straight","1270","[c]","27510","27570"
"Leaver Dept.","2023","Declared non-disabled","Outside London","EO","LGBO","95","[c]","27340","27570"
"Leaver Dept.","2023","Declared non-disabled","Outside London","EO","Undeclared","75","[c]","27310","27570"
"Leaver Dept.","2023","Declared non-disabled","Outside London","EO","Unknown","220","[c]","27670","28120"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G6","Heterosexual / straight","80","[c]","66740","65820"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G7","Heterosexual / straight","310","[c]","53150","51890"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G7","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","HEO","Heterosexual / straight","670","[c]","32910","32460"
"Leaver Dept.","2023","Declared non-disabled","Outside London","HEO","LGBO","50","[c]","33000","32160"
"Leaver Dept.","2023","Declared non-disabled","Outside London","HEO","Undeclared","40","[c]","32980","33080"
"Leaver Dept.","2023","Declared non-disabled","Outside London","HEO","Unknown","110","[c]","33180","33150"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SCS level","Heterosexual / straight","35","[c]","91240","81710"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SEO","Heterosexual / straight","535","[c]","40410","39800"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SEO","LGBO","40","[c]","40900","40690"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SEO","Undeclared","40","[c]","40910","39730"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SEO","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA","LGBO","[c]","[c]","[c]","[c]"
