"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Operational Delivery","35","[c]","29510","29660"
"Leaver Dept.","2023","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Counter Fraud","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Digital, Data and Technology","45","[c]","42780","39530"
"Leaver Dept.","2023","Declared disabled","White","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Human Resources","55","[c]","37810","33990"
"Leaver Dept.","2023","Declared disabled","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Operational Delivery","470","[c]","28190","27570"
"Leaver Dept.","2023","Declared disabled","White","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Other","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Policy","170","[c]","42320","38100"
"Leaver Dept.","2023","Declared disabled","White","Project Delivery","35","[c]","36320","33990"
"Leaver Dept.","2023","Declared disabled","White","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Tax","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","140","[c]","45820","40600"
"Leaver Dept.","2023","Declared disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Counter Fraud","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Digital, Data and Technology","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Economics","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Finance","40","[c]","43070","37590"
"Leaver Dept.","2023","Declared non-disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Operational Delivery","470","[c]","29580","28120"
"Leaver Dept.","2023","Declared non-disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Other","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Policy","145","[c]","42290","38030"
"Leaver Dept.","2023","Declared non-disabled","Asian","Project Delivery","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Tax","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","105","[c]","41320","35760"
"Leaver Dept.","2023","Declared non-disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Counter Fraud","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Operational Delivery","200","[c]","29030","28120"
"Leaver Dept.","2023","Declared non-disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Policy","60","[c]","38720","37330"
"Leaver Dept.","2023","Declared non-disabled","Black","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Tax","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","45","[c]","40940","36450"
"Leaver Dept.","2023","Declared non-disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Operational Delivery","105","[c]","28940","28120"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Policy","65","[c]","44460","40900"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","45","[c]","42110","39240"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
