"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Treasury","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","Heterosexual / straight","105","[c]","49900","43400"
"Leaver CS","2023","Home Office","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","Unknown","40","[c]","46630","43210"
"Leaver CS","2023","Home Office","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","Heterosexual / straight","35","[c]","50720","54260"
"Leaver CS","2023","Home Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","Heterosexual / straight","55","[c]","30280","28570"
"Leaver CS","2023","Home Office","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","Heterosexual / straight","960","[c]","28470","26180"
"Leaver CS","2023","Home Office","Operational Delivery","LGBO","55","[c]","27250","26180"
"Leaver CS","2023","Home Office","Operational Delivery","Undeclared","130","[c]","29690","27410"
"Leaver CS","2023","Home Office","Operational Delivery","Unknown","530","[c]","25390","25750"
"Leaver CS","2023","Home Office","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","Heterosexual / straight","65","[c]","32410","29370"
"Leaver CS","2023","Home Office","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","Heterosexual / straight","95","[c]","50250","43210"
"Leaver CS","2023","Home Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","Unknown","55","[c]","42700","43000"
"Leaver CS","2023","Home Office","Project Delivery","Heterosexual / straight","55","[c]","54900","54260"
"Leaver CS","2023","Home Office","Project Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Security","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Social Research","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Statistics","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Statistics","Unknown","35","[c]","24970","23500"
"Leaver CS","2023","Home Office","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Commercial","Heterosexual / straight","115","[c]","42120","38130"
"Leaver CS","2023","Ministry of Defence","Commercial","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Commercial","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Commercial","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Communications","Heterosexual / straight","30","[c]","44190","41020"
"Leaver CS","2023","Ministry of Defence","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Communications","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Digital, Data and Technology","Heterosexual / straight","140","[c]","37250","33990"
"Leaver CS","2023","Ministry of Defence","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Digital, Data and Technology","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Digital, Data and Technology","Unknown","35","[c]","37850","34370"
"Leaver CS","2023","Ministry of Defence","Finance","Heterosexual / straight","170","[c]","39820","34640"
"Leaver CS","2023","Ministry of Defence","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Finance","Undeclared","30","[c]","45310","41980"
"Leaver CS","2023","Ministry of Defence","Finance","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Geography","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Human Resources","Heterosexual / straight","590","[c]","29790","26670"
"Leaver CS","2023","Ministry of Defence","Human Resources","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Human Resources","Undeclared","65","[c]","33490","33000"
"Leaver CS","2023","Ministry of Defence","Human Resources","Unknown","135","[c]","37090","31880"
"Leaver CS","2023","Ministry of Defence","Intelligence Analysis","Heterosexual / straight","50","[c]","35660","34300"
"Leaver CS","2023","Ministry of Defence","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Intelligence Analysis","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Intelligence Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Knowledge and Information Management","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Medicine","Heterosexual / straight","180","[c]","45240","40590"
"Leaver CS","2023","Ministry of Defence","Medicine","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Medicine","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Medicine","Unknown","70","[c]","45300","36140"
"Leaver CS","2023","Ministry of Defence","Operational Delivery","Heterosexual / straight","395","[c]","29480","25060"
"Leaver CS","2023","Ministry of Defence","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Operational Delivery","Undeclared","40","[c]","29660","26700"
"Leaver CS","2023","Ministry of Defence","Operational Delivery","Unknown","75","[c]","27370","22220"
"Leaver CS","2023","Ministry of Defence","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Other","Heterosexual / straight","250","[c]","28050","21600"
"Leaver CS","2023","Ministry of Defence","Other","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Other","Undeclared","35","[c]","26980","21620"
"Leaver CS","2023","Ministry of Defence","Other","Unknown","285","[c]","36050","33360"
"Leaver CS","2023","Ministry of Defence","Policy","Heterosexual / straight","40","[c]","43210","41500"
"Leaver CS","2023","Ministry of Defence","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Project Delivery","Heterosexual / straight","355","[c]","43010","40580"
"Leaver CS","2023","Ministry of Defence","Project Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Project Delivery","Undeclared","40","[c]","45380","41800"
"Leaver CS","2023","Ministry of Defence","Project Delivery","Unknown","80","[c]","41170","40090"
"Leaver CS","2023","Ministry of Defence","Property","Heterosexual / straight","130","[c]","32650","33460"
"Leaver CS","2023","Ministry of Defence","Property","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Property","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Property","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Science and Engineering","Heterosexual / straight","415","[c]","37010","33990"
"Leaver CS","2023","Ministry of Defence","Science and Engineering","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Science and Engineering","Undeclared","60","[c]","38240","35420"
"Leaver CS","2023","Ministry of Defence","Science and Engineering","Unknown","275","[c]","34910","31360"
"Leaver CS","2023","Ministry of Defence","Security","Heterosexual / straight","465","[c]","31990","27500"
"Leaver CS","2023","Ministry of Defence","Security","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Security","Undeclared","50","[c]","37810","40880"
"Leaver CS","2023","Ministry of Defence","Security","Unknown","155","[c]","29520","27500"
"Leaver CS","2023","Ministry of Defence","Statistics","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Statistics","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Commercial","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Digital, Data and Technology","Heterosexual / straight","90","[c]","49430","50430"
"Leaver CS","2023","Ministry of Justice","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Digital, Data and Technology","Unknown","45","[c]","54110","54530"
"Leaver CS","2023","Ministry of Justice","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Finance","Heterosexual / straight","40","[c]","44370","43650"
"Leaver CS","2023","Ministry of Justice","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Human Resources","Heterosexual / straight","50","[c]","37360","33150"
"Leaver CS","2023","Ministry of Justice","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Human Resources","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Legal","Heterosexual / straight","80","[c]","42170","43080"
"Leaver CS","2023","Ministry of Justice","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Legal","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Legal","Unknown","40","[c]","39620","35410"
"Leaver CS","2023","Ministry of Justice","Operational Delivery","Heterosexual / straight","5130","[c]","26100","21780"
"Leaver CS","2023","Ministry of Justice","Operational Delivery","LGBO","515","[c]","25810","21780"
"Leaver CS","2023","Ministry of Justice","Operational Delivery","Undeclared","540","[c]","25440","21780"
"Leaver CS","2023","Ministry of Justice","Operational Delivery","Unknown","2450","[c]","23760","21780"
"Leaver CS","2023","Ministry of Justice","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Policy","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Policy","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Policy","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Property","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Psychology","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Psychology","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Psychology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Psychology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Security","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Heterosexual / straight","405","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Operational Delivery","Heterosexual / straight","225","[c]","41890","38640"
"Leaver CS","2023","National Crime Agency","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Operational Delivery","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Operational Delivery","Unknown","40","[c]","38560","38240"
"Leaver CS","2023","National Crime Agency","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Heterosexual / straight","120","[c]","67700","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
