"Status","Year","Age","Disability","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Female","45","[c]","38340","34310"
"Leaver Dept.","2023","20-29","Undeclared","London","Male","60","[c]","37010","34310"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","Female","45","[c]","27700","28120"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Female","705","[c]","34370","32000"
"Leaver Dept.","2023","20-29","Unknown","London","Male","490","[c]","35720","33250"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Female","385","[c]","28770","28120"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Male","305","[c]","28710","27650"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","London","Female","90","[c]","46660","41970"
"Leaver Dept.","2023","30-39","Declared disabled","London","Male","75","[c]","45640","41010"
"Leaver Dept.","2023","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Outside London","Female","135","[c]","32030","28120"
"Leaver Dept.","2023","30-39","Declared disabled","Outside London","Male","95","[c]","32360","28560"
"Leaver Dept.","2023","30-39","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Female","660","[c]","47820","44550"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Male","505","[c]","46940","44000"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Outside London","Female","920","[c]","32240","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Outside London","Male","740","[c]","32570","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","Female","40","[c]","47420","45170"
"Leaver Dept.","2023","30-39","Undeclared","London","Male","65","[c]","48430","47250"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","Female","75","[c]","30520","28120"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","Male","65","[c]","36090","34030"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Female","345","[c]","45690","43080"
"Leaver Dept.","2023","30-39","Unknown","London","Male","330","[c]","46490","43650"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Female","310","[c]","33550","31790"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Male","300","[c]","34100","31990"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","London","Female","60","[c]","45930","39840"
"Leaver Dept.","2023","40-49","Declared disabled","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Outside London","Female","145","[c]","32750","28120"
"Leaver Dept.","2023","40-49","Declared disabled","Outside London","Male","90","[c]","34750","30340"
"Leaver Dept.","2023","40-49","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","London","Female","320","[c]","54090","53950"
"Leaver Dept.","2023","40-49","Declared non-disabled","London","Male","250","[c]","57080","55150"
"Leaver Dept.","2023","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Outside London","Female","800","[c]","33610","28120"
"Leaver Dept.","2023","40-49","Declared non-disabled","Outside London","Male","550","[c]","36860","31990"
"Leaver Dept.","2023","40-49","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","Female","55","[c]","31300","28120"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","Male","55","[c]","33920","31020"
"Leaver Dept.","2023","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Female","135","[c]","55520","49530"
"Leaver Dept.","2023","40-49","Unknown","London","Male","115","[c]","56810","56430"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Female","215","[c]","36850","32110"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Male","160","[c]","39940","37590"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","Female","40","[c]","47040","43400"
"Leaver Dept.","2023","50-59","Declared disabled","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","Female","135","[c]","29610","28120"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","Male","70","[c]","35650","28120"
"Leaver Dept.","2023","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","Female","140","[c]","52540","51900"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","Male","140","[c]","64390","60720"
"Leaver Dept.","2023","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","Female","540","[c]","32270","28120"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","Male","385","[c]","37450","31990"
"Leaver Dept.","2023","50-59","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","Female","55","[c]","33550","28120"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","Female","75","[c]","51890","49400"
"Leaver Dept.","2023","50-59","Unknown","London","Male","70","[c]","52500","43210"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Female","125","[c]","39120","35900"
"Leaver Dept.","2023","50-59","Unknown","Outside London","Male","100","[c]","38330","32050"
"Leaver Dept.","2023","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","Female","60","[c]","32460","27570"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","Male","55","[c]","30790","28120"
"Leaver Dept.","2023","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","Female","255","[c]","23330","22520"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","Male","185","[c]","23980","22520"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","Female","35","[c]","26770","26400"
"New entrant CS","2023","16-19","Unknown","London","Male","40","[c]","26680","26400"
"New entrant CS","2023","16-19","Unknown","Outside London","Female","260","[c]","22880","22400"
"New entrant CS","2023","16-19","Unknown","Outside London","Male","295","[c]","22280","22400"
"New entrant CS","2023","16-19","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","Female","220","[c]","31300","29080"
"New entrant CS","2023","20-29","Declared disabled","London","Male","110","[c]","30640","29530"
"New entrant CS","2023","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Outside London","Female","725","[c]","25740","23640"
"New entrant CS","2023","20-29","Declared disabled","Outside London","Male","445","[c]","26240","24570"
"New entrant CS","2023","20-29","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","London","Female","1030","[c]","32050","29660"
"New entrant CS","2023","20-29","Declared non-disabled","London","Male","800","[c]","32960","32300"
"New entrant CS","2023","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","Female","4390","[c]","25590","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","Male","3115","[c]","26560","25310"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","Female","70","[c]","30980","29080"
"New entrant CS","2023","20-29","Undeclared","London","Male","70","[c]","32830","32310"
"New entrant CS","2023","20-29","Undeclared","Outside London","Female","175","[c]","25930","23640"
"New entrant CS","2023","20-29","Undeclared","Outside London","Male","150","[c]","26210","24070"
"New entrant CS","2023","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","Female","1620","[c]","30950","29530"
"New entrant CS","2023","20-29","Unknown","London","Male","1230","[c]","31610","29750"
