"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","AO","Female","75","[c]","21680","21690"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","AO","Male","40","[c]","22250","21690"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","EO","Female","90","[c]","27300","27570"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","EO","Male","60","[c]","27120","27570"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","AO","Female","50","[c]","21710","21780"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","EO","Female","90","[c]","27440","27810"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","EO","Male","45","[c]","27160","27570"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","HEO","Female","50","[c]","32350","31900"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","AO","Female","35","[c]","22290","22500"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","EO","Female","45","[c]","27250","27510"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","EO","Male","35","[c]","27410","27330"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","EO","Female","50","[c]","27610","28120"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","EO","Male","60","[c]","27520","27570"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","HEO","Female","40","[c]","32570","32050"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","SEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
