"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Outside London","Heterosexual / straight","110","[c]","37010","37060"
"Leaver CS","2023","Scottish Prison Service","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Outside London","Unknown","275","[c]","31930","31290"
"Leaver CS","2023","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","London","Heterosexual / straight","45","[c]","43900","40000"
"Leaver CS","2023","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Outside London","Heterosexual / straight","60","[c]","30920","29100"
"Leaver CS","2023","Social Security Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Outside London","Unknown","85","[c]","27610","23340"
"Leaver CS","2023","Standards and Testing Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Outside London","Heterosexual / straight","130","[c]","42110","38790"
"Leaver CS","2023","Submarine Delivery Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Outside London","Heterosexual / straight","35","[c]","32970","26940"
"Leaver CS","2023","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Outside London","Unknown","45","[c]","25580","22180"
"Leaver CS","2023","The National Archives","London","Heterosexual / straight","55","[c]","32860","29840"
"Leaver CS","2023","The National Archives","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Heterosexual / straight","55","[c]","55220","42000"
"Leaver CS","2023","UK Export Finance","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Heterosexual / straight","370","[c]","40890","35000"
"Leaver CS","2023","UK Health Security Agency","London","LGBO","55","[c]","44820","38570"
"Leaver CS","2023","UK Health Security Agency","London","Undeclared","60","[c]","40610","35890"
"Leaver CS","2023","UK Health Security Agency","London","Unknown","325","[c]","49270","41870"
"Leaver CS","2023","UK Health Security Agency","Outside London","Heterosexual / straight","660","[c]","36090","31460"
"Leaver CS","2023","UK Health Security Agency","Outside London","LGBO","75","[c]","33730","28590"
"Leaver CS","2023","UK Health Security Agency","Outside London","Undeclared","100","[c]","35130","31230"
"Leaver CS","2023","UK Health Security Agency","Outside London","Unknown","270","[c]","45130","38970"
"Leaver CS","2023","UK Health Security Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Outside London","Heterosexual / straight","55","[c]","33240","29580"
"Leaver CS","2023","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Heterosexual / straight","435","[c]","28860","21200"
"Leaver CS","2023","UK Statistics Authority","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Undeclared","30","[c]","28130","21200"
"Leaver CS","2023","UK Statistics Authority","Outside London","Unknown","165","[c]","30410","24840"
"Leaver CS","2023","UK Supreme Court","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","London","Heterosexual / straight","30","[c]","42680","39140"
"Leaver CS","2023","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","Outside London","Heterosexual / straight","120","[c]","35110","29530"
"Leaver CS","2023","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","Outside London","Unknown","75","[c]","29470","22520"
"Leaver CS","2023","Vehicle Certification Agency","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","165","[c]","42750","38160"
"Leaver CS","2023","Welsh Government (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Outside London","Heterosexual / straight","35","[c]","27040","25920"
"Leaver Dept.","2023","Animal and Plant Health Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","London","Heterosexual / straight","520","[c]","48410","41870"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","London","LGBO","70","[c]","44130","40040"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","London","Undeclared","75","[c]","46220","42880"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","London","Unknown","180","[c]","49410","44090"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","165","[c]","36990","33020"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Outside London","Unknown","30","[c]","32520","27110"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","London","Unknown","380","[c]","31850","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Outside London","Unknown","100","[c]","31810","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Unknown","Unknown","35","[c]","31080","32000"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Outside London","Heterosexual / straight","35","[c]","36640","31350"
"Leaver Dept.","2023","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","Heterosexual / straight","35","[c]","36940","28730"
"Leaver Dept.","2023","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Outside London","Heterosexual / straight","65","[c]","36870","31180"
"Leaver Dept.","2023","Crown Prosecution Service","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Outside London","Heterosexual / straight","40","[c]","38010","35050"
"Leaver Dept.","2023","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Outside London","Unknown","60","[c]","42360","39890"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","305","[c]","44530","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","50","[c]","44220","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","35","[c]","47620","53380"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","50","[c]","50820","42530"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","35","[c]","37140","32440"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Heterosexual / straight","155","[c]","46180","38280"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","Heterosexual / straight","100","[c]","50290","46600"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","Unknown","35","[c]","47830","41440"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","215","[c]","40730","37590"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","145","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","160","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","Heterosexual / straight","110","[c]","42480","38160"
"Leaver Dept.","2023","Department for International Trade","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","Unknown","60","[c]","43820","38940"
"Leaver Dept.","2023","Department for International Trade","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","210","[c]","44460","39600"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","35","[c]","41930","39600"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Unknown","50","[c]","44520","38830"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Heterosexual / straight","110","[c]","38340","36060"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Heterosexual / straight","105","[c]","46660","42470"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Unknown","55","[c]","44130","36070"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","30","[c]","40170","35080"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","300","[c]","36880","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","LGBO","30","[c]","39320","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Unknown","80","[c]","40320","36650"
