"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Mixed","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","475","[c]","22820","22400"
"Leaver Dept.","2023","Unknown","Unknown","EO","480","[c]","27890","27570"
"Leaver Dept.","2023","Unknown","Unknown","G6","145","[c]","67950","66780"
"Leaver Dept.","2023","Unknown","Unknown","G7","390","[c]","55750","55150"
"Leaver Dept.","2023","Unknown","Unknown","HEO","1125","[c]","32820","32000"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","90","[c]","87020","76380"
"Leaver Dept.","2023","Unknown","Unknown","SEO","380","[c]","41550","41550"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","AO","80","[c]","23420","22400"
"Leaver Dept.","2023","Unknown","White","EO","150","[c]","28260","27260"
"Leaver Dept.","2023","Unknown","White","G6","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","G7","135","[c]","53870","53960"
"Leaver Dept.","2023","Unknown","White","HEO","205","[c]","33580","32660"
"Leaver Dept.","2023","Unknown","White","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","SEO","175","[c]","40960","40130"
"Leaver Dept.","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","AO","115","[c]","22970","21780"
"New entrant CS","2023","Declared disabled","Asian","EO","55","[c]","27570","27820"
"New entrant CS","2023","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","HEO","45","[c]","32200","32190"
"New entrant CS","2023","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","AO","50","[c]","25400","22520"
"New entrant CS","2023","Declared disabled","Black","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","AO","45","[c]","24190","22400"
"New entrant CS","2023","Declared disabled","Mixed","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","HEO","35","[c]","32330","32720"
"New entrant CS","2023","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","45","[c]","24080","22790"
"New entrant CS","2023","Declared disabled","Unknown","EO","45","[c]","28090","27500"
"New entrant CS","2023","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","AA","205","[c]","22130","22180"
"New entrant CS","2023","Declared disabled","White","AO","1015","[c]","23340","22220"
"New entrant CS","2023","Declared disabled","White","EO","530","[c]","27400","28050"
"New entrant CS","2023","Declared disabled","White","G6","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","G7","150","[c]","54440","54100"
"New entrant CS","2023","Declared disabled","White","HEO","470","[c]","32880","32990"
"New entrant CS","2023","Declared disabled","White","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","SEO","195","[c]","40930","40260"
"New entrant CS","2023","Declared disabled","White","Unknown","395","[c]","23340","23640"
"New entrant CS","2023","Declared non-disabled","Asian","AA","80","[c]","22770","23230"
"New entrant CS","2023","Declared non-disabled","Asian","AO","1230","[c]","23450","22520"
"New entrant CS","2023","Declared non-disabled","Asian","EO","420","[c]","27800","27840"
"New entrant CS","2023","Declared non-disabled","Asian","G6","35","[c]","72370","69990"
"New entrant CS","2023","Declared non-disabled","Asian","G7","145","[c]","56130","54330"
"New entrant CS","2023","Declared non-disabled","Asian","HEO","300","[c]","34750","34300"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SEO","200","[c]","42350","41780"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","170","[c]","22920","23640"
"New entrant CS","2023","Declared non-disabled","Black","AA","65","[c]","24230","23230"
"New entrant CS","2023","Declared non-disabled","Black","AO","525","[c]","25910","24280"
"New entrant CS","2023","Declared non-disabled","Black","EO","170","[c]","27990","28120"
"New entrant CS","2023","Declared non-disabled","Black","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G7","75","[c]","56620","54630"
"New entrant CS","2023","Declared non-disabled","Black","HEO","165","[c]","34690","34400"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SEO","125","[c]","41830","41670"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","155","[c]","24750","23640"
"New entrant CS","2023","Declared non-disabled","Mixed","AA","45","[c]","22560","23230"
"New entrant CS","2023","Declared non-disabled","Mixed","AO","275","[c]","24950","22520"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","120","[c]","27550","27760"
"New entrant CS","2023","Declared non-disabled","Mixed","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G7","50","[c]","54970","55000"
"New entrant CS","2023","Declared non-disabled","Mixed","HEO","90","[c]","34070","33930"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO","55","[c]","41310","41550"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","115","[c]","24280","23640"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AO","70","[c]","24690","22520"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","35","[c]","27910","28120"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","HEO","30","[c]","34210","34000"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AO","90","[c]","24290","22150"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","40","[c]","28160","27970"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","40","[c]","21880","22080"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","160","[c]","22710","22180"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","65","[c]","26860","26620"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","35","[c]","60930","58650"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","50","[c]","33490","33000"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","60","[c]","41680","40900"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","AA","1230","[c]","22380","23230"
"New entrant CS","2023","Declared non-disabled","White","AO","6740","[c]","24740","22520"
"New entrant CS","2023","Declared non-disabled","White","EO","2485","[c]","27650","27820"
"New entrant CS","2023","Declared non-disabled","White","G6","275","[c]","70860","68540"
"New entrant CS","2023","Declared non-disabled","White","G7","1230","[c]","56260","54150"
"New entrant CS","2023","Declared non-disabled","White","HEO","2260","[c]","33750","33530"
"New entrant CS","2023","Declared non-disabled","White","SCS level","90","[c]","101890","95000"
"New entrant CS","2023","Declared non-disabled","White","SEO","1530","[c]","42110","41460"
"New entrant CS","2023","Declared non-disabled","White","Unknown","1935","[c]","23680","23640"
"New entrant CS","2023","Undeclared","Asian","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AO","40","[c]","22590","22500"
"New entrant CS","2023","Undeclared","Asian","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AO","80","[c]","24300","22500"
"New entrant CS","2023","Undeclared","Undeclared","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HEO","35","[c]","34610","34620"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","AA","60","[c]","22420","23230"
"New entrant CS","2023","Undeclared","White","AO","235","[c]","23740","22500"
"New entrant CS","2023","Undeclared","White","EO","110","[c]","27790","27790"
"New entrant CS","2023","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G7","35","[c]","54520","54170"
"New entrant CS","2023","Undeclared","White","HEO","100","[c]","33310","33400"
"New entrant CS","2023","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SEO","55","[c]","40750","39820"
"New entrant CS","2023","Undeclared","White","Unknown","95","[c]","22790","23640"
"New entrant CS","2023","Unknown","Asian","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AO","270","[c]","23390","22520"
"New entrant CS","2023","Unknown","Asian","EO","230","[c]","28470","28120"
"New entrant CS","2023","Unknown","Asian","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G7","50","[c]","56910","54460"
"New entrant CS","2023","Unknown","Asian","HEO","175","[c]","32430","32500"
"New entrant CS","2023","Unknown","Asian","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SEO","90","[c]","41690","41210"
"New entrant CS","2023","Unknown","Asian","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AO","100","[c]","24200","22520"
"New entrant CS","2023","Unknown","Black","EO","100","[c]","27940","28200"
"New entrant CS","2023","Unknown","Black","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","HEO","80","[c]","33590","33830"
"New entrant CS","2023","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SEO","35","[c]","41160","40940"
"New entrant CS","2023","Unknown","Black","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AO","65","[c]","23380","22400"
"New entrant CS","2023","Unknown","Mixed","EO","70","[c]","28270","27600"
"New entrant CS","2023","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","HEO","75","[c]","31870","30330"
"New entrant CS","2023","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AO","30","[c]","23220","22520"
"New entrant CS","2023","Unknown","Undeclared","EO","40","[c]","29010","27820"
"New entrant CS","2023","Unknown","Undeclared","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA","2135","[c]","22580","22180"
"New entrant CS","2023","Unknown","Unknown","AO","8800","[c]","24210","22520"
"New entrant CS","2023","Unknown","Unknown","EO","4635","[c]","27590","26780"
"New entrant CS","2023","Unknown","Unknown","G6","185","[c]","73710","70540"
"New entrant CS","2023","Unknown","Unknown","G7","635","[c]","55080","54440"
"New entrant CS","2023","Unknown","Unknown","HEO","1955","[c]","34120","33830"
"New entrant CS","2023","Unknown","Unknown","SCS level","105","[c]","108110","97920"
"New entrant CS","2023","Unknown","Unknown","SEO","990","[c]","42100","41640"
"New entrant CS","2023","Unknown","Unknown","Unknown","1320","[c]","23300","23640"
"New entrant CS","2023","Unknown","White","AA","335","[c]","22460","21380"
"New entrant CS","2023","Unknown","White","AO","1545","[c]","22860","22400"
"New entrant CS","2023","Unknown","White","EO","1525","[c]","28160","27080"
"New entrant CS","2023","Unknown","White","G6","105","[c]","69830","67530"
"New entrant CS","2023","Unknown","White","G7","365","[c]","53680","53000"
"New entrant CS","2023","Unknown","White","HEO","1355","[c]","32470","32160"
"New entrant CS","2023","Unknown","White","SCS level","55","[c]","98340","90000"
"New entrant CS","2023","Unknown","White","SEO","640","[c]","41750","41000"
"New entrant CS","2023","Unknown","White","Unknown","110","[c]","29140","23640"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
