"Status","Year","Parent_department","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Justice","Oxfordshire CC","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Oxfordshire CC","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Peterborough","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Peterborough","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Peterborough","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Plymouth","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Plymouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Portsmouth","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Powys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Redbridge and Waltham Forest","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Redbridge and Waltham Forest","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Redbridge and Waltham Forest","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sandwell","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sefton","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sheffield","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sheffield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sheffield","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Shropshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Shropshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Shropshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Somerset CC","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Somerset CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Hampshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Hampshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Nottinghamshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Teesside","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South Teesside","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West Wales","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South and West Derbyshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South and West Derbyshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","South and West Derbyshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Southampton","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Southampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Southampton","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Southend-on-Sea","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Southend-on-Sea","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Southend-on-Sea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Staffordshire CC","Outside London","Heterosexual / straight","180","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Staffordshire CC","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Staffordshire CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Staffordshire CC","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Stoke-on-Trent","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Stoke-on-Trent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Stoke-on-Trent","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Suffolk CC","Outside London","Heterosexual / straight","150","[c]","23460","21370"
"Leaver CS","2023","Ministry of Justice","Suffolk CC","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Suffolk CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Suffolk CC","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sunderland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swansea","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swansea","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swansea","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swindon","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swindon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Telford and Wrekin","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Torbay","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Tower Hamlets","London","Heterosexual / straight","90","[c]","42330","38370"
"Leaver CS","2023","Ministry of Justice","Tower Hamlets","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Tower Hamlets","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Tower Hamlets","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Tyneside","Outside London","Heterosexual / straight","70","[c]","27340","21780"
"Leaver CS","2023","Ministry of Justice","Tyneside","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Tyneside","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Tyneside","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wakefield","Outside London","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wakefield","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wakefield","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wakefield","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Walsall","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wandsworth","London","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wandsworth","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wandsworth","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wandsworth","London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warrington","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warrington","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warrington","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warwickshire CC","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warwickshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warwickshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Cumbria","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Cumbria","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Northamptonshire","Outside London","Heterosexual / straight","90","[c]","23880","21780"
"Leaver CS","2023","Ministry of Justice","West Northamptonshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Northamptonshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Northamptonshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Surrey","Outside London","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Surrey","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Surrey","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Surrey","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (North East)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (North East)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (South West)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (South West)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Westminster","London","Heterosexual / straight","240","[c]","43070","41750"
"Leaver CS","2023","Ministry of Justice","Westminster","London","LGBO","35","[c]","46690","43170"
"Leaver CS","2023","Ministry of Justice","Westminster","London","Undeclared","45","[c]","43530","41750"
"Leaver CS","2023","Ministry of Justice","Westminster","London","Unknown","155","[c]","38480","34260"
"Leaver CS","2023","Ministry of Justice","Wiltshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wiltshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wiltshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wirral","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wirral","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wolverhampton","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wolverhampton","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Worcestershire CC","Outside London","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Worcestershire CC","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Worcestershire CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Worcestershire CC","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","York","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","York","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","York","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Belfast","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Central Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Chorley and West Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Coventry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Devon CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Heart of Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Hertfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lambeth","London","Heterosexual / straight","80","[c]","49550","42240"
"Leaver CS","2023","National Crime Agency","Lambeth","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lambeth","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lambeth","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lincolnshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North Yorkshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Nottingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sheffield","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
