"Status","Year","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","Scotland","55","[c]","25580","27570"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","South West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","West Midlands (England)","45","[c]","26210","27840"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","35","[c]","32390","28120"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","North West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","London","35","[c]","42370","36180"
"Leaver Dept.","2023","Declared disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","London","65","[c]","35310","34260"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","North West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","South East (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Government","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Statistics Authority","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Statistics Authority","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","London","110","[c]","48070","50500"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","London","550","[c]","47540","41870"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","North East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","North West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","Scotland","40","[c]","36250","33020"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","South West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","45","[c]","37470","34250"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","305","[c]","44870","40180"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","60","[c]","38160","31350"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","175","[c]","45690","38200"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","London","80","[c]","54210","55020"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","North West (England)","50","[c]","41180","38070"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","West Midlands (England)","35","[c]","44470","37590"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Yorkshire and The Humber","40","[c]","44160","43560"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","155","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","North East (England)","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","North West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","South West (England)","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","London","80","[c]","44130","38160"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","200","[c]","44530","39600"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","South West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","London","110","[c]","46770","42470"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","South West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Wales","170","[c]","30200","27450"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","East Midlands (England)","75","[c]","27500","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","East of England","60","[c]","29000","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","London","310","[c]","37750","32520"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","North East (England)","210","[c]","30800","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","North West (England)","330","[c]","29990","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Scotland","355","[c]","25970","27570"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","South East (England)","80","[c]","29000","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","South West (England)","85","[c]","29060","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Wales","85","[c]","28870","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","West Midlands (England)","195","[c]","27550","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Yorkshire and The Humber","205","[c]","32490","28120"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","London","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Yorkshire and The Humber","20","[c]","[c]","[c]"
