"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","AO","Male","Heterosexual / straight","170","[c]","22460","21690"
"Leaver Dept.","2023","20-29","AO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AO","Male","Unknown","165","[c]","22550","22150"
"Leaver Dept.","2023","20-29","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","EO","Female","Heterosexual / straight","515","[c]","28320","28120"
"Leaver Dept.","2023","20-29","EO","Female","LGBO","60","[c]","27880","28120"
"Leaver Dept.","2023","20-29","EO","Female","Undeclared","45","[c]","28300","28120"
"Leaver Dept.","2023","20-29","EO","Female","Unknown","165","[c]","28260","28120"
"Leaver Dept.","2023","20-29","EO","Male","Heterosexual / straight","325","[c]","28190","28120"
"Leaver Dept.","2023","20-29","EO","Male","LGBO","45","[c]","27930","27780"
"Leaver Dept.","2023","20-29","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","EO","Male","Unknown","140","[c]","27590","27570"
"Leaver Dept.","2023","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G7","Female","Heterosexual / straight","105","[c]","54800","54700"
"Leaver Dept.","2023","20-29","G7","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G7","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G7","Male","Heterosexual / straight","75","[c]","54720","54120"
"Leaver Dept.","2023","20-29","G7","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G7","Male","Unknown","50","[c]","55430","54700"
"Leaver Dept.","2023","20-29","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HEO","Female","Heterosexual / straight","475","[c]","33860","34030"
"Leaver Dept.","2023","20-29","HEO","Female","LGBO","75","[c]","33800","33570"
"Leaver Dept.","2023","20-29","HEO","Female","Undeclared","75","[c]","34090","34030"
"Leaver Dept.","2023","20-29","HEO","Female","Unknown","480","[c]","32440","32000"
"Leaver Dept.","2023","20-29","HEO","Male","Heterosexual / straight","320","[c]","34160","34030"
"Leaver Dept.","2023","20-29","HEO","Male","LGBO","60","[c]","34110","34260"
"Leaver Dept.","2023","20-29","HEO","Male","Undeclared","50","[c]","34160","33970"
"Leaver Dept.","2023","20-29","HEO","Male","Unknown","340","[c]","32830","32000"
"Leaver Dept.","2023","20-29","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SEO","Female","Heterosexual / straight","180","[c]","41190","41310"
"Leaver Dept.","2023","20-29","SEO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SEO","Female","Unknown","80","[c]","41110","41540"
"Leaver Dept.","2023","20-29","SEO","Male","Heterosexual / straight","135","[c]","40910","41180"
"Leaver Dept.","2023","20-29","SEO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SEO","Male","Unknown","80","[c]","41310","41870"
"Leaver Dept.","2023","20-29","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AO","Female","Heterosexual / straight","190","[c]","22040","21780"
"Leaver Dept.","2023","30-39","AO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AO","Female","Unknown","115","[c]","22700","22400"
"Leaver Dept.","2023","30-39","AO","Male","Heterosexual / straight","150","[c]","22620","21750"
"Leaver Dept.","2023","30-39","AO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AO","Male","Unknown","135","[c]","22460","22400"
"Leaver Dept.","2023","30-39","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","EO","Female","Heterosexual / straight","370","[c]","28080","28120"
"Leaver Dept.","2023","30-39","EO","Female","LGBO","35","[c]","27500","27570"
"Leaver Dept.","2023","30-39","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","EO","Female","Unknown","105","[c]","27830","27940"
"Leaver Dept.","2023","30-39","EO","Male","Heterosexual / straight","285","[c]","28370","28120"
"Leaver Dept.","2023","30-39","EO","Male","LGBO","35","[c]","27790","27570"
"Leaver Dept.","2023","30-39","EO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","EO","Male","Unknown","100","[c]","27890","27570"
"Leaver Dept.","2023","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6","Female","Heterosexual / straight","95","[c]","66610","65540"
"Leaver Dept.","2023","30-39","G6","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6","Female","Unknown","40","[c]","66430","64700"
"Leaver Dept.","2023","30-39","G6","Male","Heterosexual / straight","65","[c]","67530","66530"
"Leaver Dept.","2023","30-39","G6","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G7","Female","Heterosexual / straight","290","[c]","54830","54700"
"Leaver Dept.","2023","30-39","G7","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G7","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G7","Female","Unknown","90","[c]","54130","54700"
"Leaver Dept.","2023","30-39","G7","Male","Heterosexual / straight","220","[c]","54590","54700"
"Leaver Dept.","2023","30-39","G7","Male","LGBO","40","[c]","54690","54780"
"Leaver Dept.","2023","30-39","G7","Male","Undeclared","40","[c]","54600","54540"
"Leaver Dept.","2023","30-39","G7","Male","Unknown","110","[c]","55100","55120"
"Leaver Dept.","2023","30-39","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HEO","Female","Heterosexual / straight","320","[c]","33900","33610"
"Leaver Dept.","2023","30-39","HEO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HEO","Female","Unknown","160","[c]","33380","32000"
"Leaver Dept.","2023","30-39","HEO","Male","Heterosexual / straight","250","[c]","34060","33990"
"Leaver Dept.","2023","30-39","HEO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HEO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HEO","Male","Unknown","150","[c]","33620","33250"
"Leaver Dept.","2023","30-39","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SEO","Female","Heterosexual / straight","305","[c]","41450","41550"
"Leaver Dept.","2023","30-39","SEO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SEO","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SEO","Female","Unknown","110","[c]","41750","41470"
"Leaver Dept.","2023","30-39","SEO","Male","Heterosexual / straight","200","[c]","41070","40600"
"Leaver Dept.","2023","30-39","SEO","Male","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SEO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SEO","Male","Unknown","95","[c]","41290","40810"
"Leaver Dept.","2023","30-39","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AO","Female","Heterosexual / straight","165","[c]","22020","21690"
"Leaver Dept.","2023","40-49","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AO","Female","Unknown","100","[c]","22310","21690"
"Leaver Dept.","2023","40-49","AO","Male","Heterosexual / straight","105","[c]","22280","21690"
"Leaver Dept.","2023","40-49","AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Female","Heterosexual / straight","285","[c]","28150","28120"
"Leaver Dept.","2023","40-49","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Female","Unknown","85","[c]","28140","28120"
"Leaver Dept.","2023","40-49","EO","Male","Heterosexual / straight","170","[c]","27910","27800"
"Leaver Dept.","2023","40-49","EO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Male","Unknown","65","[c]","28550","28120"
"Leaver Dept.","2023","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6","Female","Heterosexual / straight","100","[c]","68120","67600"
"Leaver Dept.","2023","40-49","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6","Male","Heterosexual / straight","50","[c]","67080","66230"
"Leaver Dept.","2023","40-49","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G7","Female","Heterosexual / straight","145","[c]","54350","54000"
"Leaver Dept.","2023","40-49","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G7","Female","Unknown","55","[c]","54810","54100"
"Leaver Dept.","2023","40-49","G7","Male","Heterosexual / straight","145","[c]","56040","55240"
"Leaver Dept.","2023","40-49","G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G7","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HEO","Female","Heterosexual / straight","200","[c]","33560","33640"
"Leaver Dept.","2023","40-49","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HEO","Female","Unknown","65","[c]","33500","32030"
"Leaver Dept.","2023","40-49","HEO","Male","Heterosexual / straight","115","[c]","34320","34170"
"Leaver Dept.","2023","40-49","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HEO","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Female","Heterosexual / straight","70","[c]","85940","78930"
"Leaver Dept.","2023","40-49","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Male","Heterosexual / straight","50","[c]","92700","83860"
"Leaver Dept.","2023","40-49","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO","Female","Heterosexual / straight","195","[c]","41120","40780"
"Leaver Dept.","2023","40-49","SEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO","Female","Unknown","65","[c]","41310","40060"
"Leaver Dept.","2023","40-49","SEO","Male","Heterosexual / straight","140","[c]","41960","41510"
"Leaver Dept.","2023","40-49","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO","Male","Unknown","55","[c]","41090","40600"
"Leaver Dept.","2023","40-49","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AO","Female","Heterosexual / straight","140","[c]","22110","21690"
"Leaver Dept.","2023","50-59","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AO","Female","Unknown","70","[c]","22230","21690"
"Leaver Dept.","2023","50-59","AO","Male","Heterosexual / straight","80","[c]","22230","21690"
"Leaver Dept.","2023","50-59","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Female","Heterosexual / straight","200","[c]","28000","28120"
"Leaver Dept.","2023","50-59","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Female","Unknown","65","[c]","27450","27710"
"Leaver Dept.","2023","50-59","EO","Male","Heterosexual / straight","125","[c]","28240","28120"
"Leaver Dept.","2023","50-59","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Male","Unknown","40","[c]","27660","27570"
"Leaver Dept.","2023","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6","Female","Heterosexual / straight","35","[c]","68040","68700"
"Leaver Dept.","2023","50-59","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6","Male","Heterosexual / straight","35","[c]","70520","70020"
"Leaver Dept.","2023","50-59","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G7","Female","Heterosexual / straight","85","[c]","54610","54850"
"Leaver Dept.","2023","50-59","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G7","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G7","Male","Heterosexual / straight","75","[c]","55290","55110"
"Leaver Dept.","2023","50-59","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","G7","Male","Undeclared","10","[c]","[c]","[c]"
