"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Female","Heterosexual / straight","95","[c]","38020","37320"
"Leaver CS","2023","Mixed","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Male","Heterosexual / straight","75","[c]","38480","37690"
"Leaver CS","2023","Mixed","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Female","Heterosexual / straight","35","[c]","28140","28120"
"Leaver CS","2023","Other ethnicity","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA/AO","Female","Heterosexual / straight","40","[c]","22380","21780"
"Leaver CS","2023","Undeclared","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA/AO","Female","Undeclared","110","[c]","21880","21690"
"Leaver CS","2023","Undeclared","AA/AO","Female","Unknown","90","[c]","22190","21590"
"Leaver CS","2023","Undeclared","AA/AO","Male","Heterosexual / straight","50","[c]","23280","22450"
"Leaver CS","2023","Undeclared","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA/AO","Male","Undeclared","145","[c]","23510","21780"
"Leaver CS","2023","Undeclared","AA/AO","Male","Unknown","55","[c]","23420","21810"
"Leaver CS","2023","Undeclared","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Female","Heterosexual / straight","35","[c]","28620","28120"
"Leaver CS","2023","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Female","Undeclared","70","[c]","28380","28080"
"Leaver CS","2023","Undeclared","EO","Female","Unknown","45","[c]","29280","28120"
"Leaver CS","2023","Undeclared","EO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Male","Undeclared","145","[c]","29190","27650"
"Leaver CS","2023","Undeclared","EO","Male","Unknown","45","[c]","30710","29060"
"Leaver CS","2023","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6/G7","Female","Undeclared","45","[c]","58980","57890"
"Leaver CS","2023","Undeclared","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6/G7","Male","Undeclared","85","[c]","61900","60250"
"Leaver CS","2023","Undeclared","G6/G7","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO/HEO","Female","Undeclared","90","[c]","39360","39420"
"Leaver CS","2023","Undeclared","SEO/HEO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO/HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO/HEO","Male","Undeclared","165","[c]","40490","40580"
"Leaver CS","2023","Undeclared","SEO/HEO","Male","Unknown","70","[c]","38520","39730"
"Leaver CS","2023","Undeclared","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Heterosexual / straight","70","[c]","21850","21690"
"Leaver CS","2023","Unknown","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Unknown","2155","[c]","22450","21840"
"Leaver CS","2023","Unknown","AA/AO","Male","Heterosexual / straight","60","[c]","22290","21690"
"Leaver CS","2023","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Male","Unknown","1975","[c]","23080","22180"
"Leaver CS","2023","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Unknown","725","[c]","28260","28120"
"Leaver CS","2023","Unknown","EO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Unknown","885","[c]","28330","27570"
"Leaver CS","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Unknown","385","[c]","61010","59290"
"Leaver CS","2023","Unknown","G6/G7","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","Unknown","455","[c]","61400","59620"
"Leaver CS","2023","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Unknown","45","[c]","96070","87700"
"Leaver CS","2023","Unknown","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Unknown","60","[c]","112090","95000"
"Leaver CS","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Heterosexual / straight","55","[c]","38730","38640"
"Leaver CS","2023","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Unknown","765","[c]","37000","36330"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Unknown","800","[c]","37480","37410"
"Leaver CS","2023","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Unknown","390","[c]","30130","29100"
"Leaver CS","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Unknown","350","[c]","37680","34180"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","AA/AO","Female","Heterosexual / straight","4030","[c]","22030","21690"
"Leaver CS","2023","White","AA/AO","Female","LGBO","390","[c]","22030","21690"
"Leaver CS","2023","White","AA/AO","Female","Undeclared","420","[c]","22020","21690"
"Leaver CS","2023","White","AA/AO","Female","Unknown","1145","[c]","22110","21690"
"Leaver CS","2023","White","AA/AO","Male","Heterosexual / straight","3360","[c]","23100","21690"
"Leaver CS","2023","White","AA/AO","Male","LGBO","255","[c]","22520","21690"
"Leaver CS","2023","White","AA/AO","Male","Undeclared","245","[c]","23730","21690"
"Leaver CS","2023","White","AA/AO","Male","Unknown","780","[c]","23590","21690"
"Leaver CS","2023","White","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","EO","Female","Heterosexual / straight","2715","[c]","28150","27910"
"Leaver CS","2023","White","EO","Female","LGBO","225","[c]","28080","27570"
"Leaver CS","2023","White","EO","Female","Undeclared","225","[c]","27940","28100"
"Leaver CS","2023","White","EO","Female","Unknown","575","[c]","28000","28120"
"Leaver CS","2023","White","EO","Male","Heterosexual / straight","2030","[c]","28760","27740"
"Leaver CS","2023","White","EO","Male","LGBO","195","[c]","28250","27660"
"Leaver CS","2023","White","EO","Male","Undeclared","200","[c]","29040","28120"
"Leaver CS","2023","White","EO","Male","Unknown","400","[c]","28810","28120"
"Leaver CS","2023","White","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","G6/G7","Female","Heterosexual / straight","1185","[c]","60250","57300"
"Leaver CS","2023","White","G6/G7","Female","LGBO","95","[c]","59130","55720"
"Leaver CS","2023","White","G6/G7","Female","Undeclared","80","[c]","62600","59590"
"Leaver CS","2023","White","G6/G7","Female","Unknown","215","[c]","59290","57220"
"Leaver CS","2023","White","G6/G7","Male","Heterosexual / straight","1280","[c]","61740","59590"
"Leaver CS","2023","White","G6/G7","Male","LGBO","145","[c]","59500","57920"
"Leaver CS","2023","White","G6/G7","Male","Undeclared","90","[c]","62990","59810"
"Leaver CS","2023","White","G6/G7","Male","Unknown","295","[c]","59970","56640"
"Leaver CS","2023","White","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Female","Heterosexual / straight","175","[c]","96370","91090"
"Leaver CS","2023","White","SCS level","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Male","Heterosexual / straight","205","[c]","102960","95290"
"Leaver CS","2023","White","SCS level","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","SEO/HEO","Female","Heterosexual / straight","2245","[c]","37740","37140"
"Leaver CS","2023","White","SEO/HEO","Female","LGBO","230","[c]","36350","35500"
"Leaver CS","2023","White","SEO/HEO","Female","Undeclared","205","[c]","38140","37990"
"Leaver CS","2023","White","SEO/HEO","Female","Unknown","465","[c]","38060","37840"
"Leaver CS","2023","White","SEO/HEO","Male","Heterosexual / straight","2330","[c]","39050","38470"
"Leaver CS","2023","White","SEO/HEO","Male","LGBO","205","[c]","37580","37590"
"Leaver CS","2023","White","SEO/HEO","Male","Undeclared","220","[c]","39150","38470"
"Leaver CS","2023","White","SEO/HEO","Male","Unknown","555","[c]","38560","38810"
"Leaver CS","2023","White","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
