"Status","Year","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Transport","North East (England)","20","[c]","26000","22500"
"Leaver Dept.","2023","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","South East (England)","35","[c]","32380","27450"
"Leaver Dept.","2023","Department for Transport","South West (England)","35","[c]","37430","32630"
"Leaver Dept.","2023","Department for Transport","Wales","230","[c]","29590","27260"
"Leaver Dept.","2023","Department for Transport","West Midlands (England)","35","[c]","32550","31510"
"Leaver Dept.","2023","Department for Transport","Yorkshire and The Humber","20","[c]","32510","27320"
"Leaver Dept.","2023","Department for Work and Pensions","East Midlands (England)","100","[c]","27860","28120"
"Leaver Dept.","2023","Department for Work and Pensions","East of England","75","[c]","29130","28120"
"Leaver Dept.","2023","Department for Work and Pensions","London","435","[c]","37780","32520"
"Leaver Dept.","2023","Department for Work and Pensions","North East (England)","290","[c]","30380","28120"
"Leaver Dept.","2023","Department for Work and Pensions","North West (England)","435","[c]","29670","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Scotland","445","[c]","25860","27570"
"Leaver Dept.","2023","Department for Work and Pensions","South East (England)","115","[c]","29250","28120"
"Leaver Dept.","2023","Department for Work and Pensions","South West (England)","125","[c]","28040","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","40","[c]","31830","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Wales","120","[c]","28490","28120"
"Leaver Dept.","2023","Department for Work and Pensions","West Midlands (England)","270","[c]","27270","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Yorkshire and The Humber","285","[c]","32110","28120"
"Leaver Dept.","2023","Department of Health and Social Care","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","395","[c]","46790","40860"
"Leaver Dept.","2023","Department of Health and Social Care","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","North West (England)","20","[c]","39860","29370"
"Leaver Dept.","2023","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","South West (England)","20","[c]","49940","50080"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Yorkshire and The Humber","120","[c]","40430","36820"
"Leaver Dept.","2023","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","25","[c]","39520","40650"
"Leaver Dept.","2023","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Wales","10","[c]","33030","30960"
"Leaver Dept.","2023","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","160","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Scotland","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East Midlands (England)","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","265","[c]","40200","38600"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","230","[c]","24620","22520"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","315","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Northern Ireland","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","160","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South West (England)","50","[c]","25380","22520"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","75","[c]","38730","41610"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","100","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","100","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","London","250","[c]","48030","39050"
"Leaver Dept.","2023","HM Treasury","North East (England)","15","[c]","47890","51000"
"Leaver Dept.","2023","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East of England","30","[c]","27730","26460"
"Leaver Dept.","2023","Home Office","London","650","[c]","45680","42170"
"Leaver Dept.","2023","Home Office","North East (England)","35","[c]","28580","25880"
"Leaver Dept.","2023","Home Office","North West (England)","215","[c]","31090","26750"
"Leaver Dept.","2023","Home Office","Northern Ireland","15","[c]","25870","26700"
"Leaver Dept.","2023","Home Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Scotland","55","[c]","27570","25880"
"Leaver Dept.","2023","Home Office","South East (England)","25","[c]","27990","26750"
"Leaver Dept.","2023","Home Office","South West (England)","10","[c]","38010","33030"
"Leaver Dept.","2023","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Wales","20","[c]","32300","26920"
"Leaver Dept.","2023","Home Office","West Midlands (England)","35","[c]","31140","26180"
"Leaver Dept.","2023","Home Office","Yorkshire and The Humber","105","[c]","31490","26750"
"Leaver Dept.","2023","Ministry of Defence","East Midlands (England)","20","[c]","24410","22220"
"Leaver Dept.","2023","Ministry of Defence","East of England","60","[c]","35420","35020"
"Leaver Dept.","2023","Ministry of Defence","London","150","[c]","46550","45750"
"Leaver Dept.","2023","Ministry of Defence","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North West (England)","55","[c]","28300","22220"
"Leaver Dept.","2023","Ministry of Defence","Northern Ireland","10","[c]","24900","22130"
"Leaver Dept.","2023","Ministry of Defence","Overseas","10","[c]","42010","39360"
"Leaver Dept.","2023","Ministry of Defence","Scotland","40","[c]","28590","24070"
"Leaver Dept.","2023","Ministry of Defence","South East (England)","115","[c]","38340","38070"
"Leaver Dept.","2023","Ministry of Defence","South West (England)","190","[c]","39490","39680"
"Leaver Dept.","2023","Ministry of Defence","Unknown","10","[c]","36980","33360"
"Leaver Dept.","2023","Ministry of Defence","Wales","10","[c]","25710","25000"
"Leaver Dept.","2023","Ministry of Defence","West Midlands (England)","30","[c]","32740","34300"
"Leaver Dept.","2023","Ministry of Defence","Yorkshire and The Humber","15","[c]","25570","22220"
"Leaver Dept.","2023","Ministry of Justice","East Midlands (England)","110","[c]","28500","25120"
"Leaver Dept.","2023","Ministry of Justice","East of England","70","[c]","28590","25650"
"Leaver Dept.","2023","Ministry of Justice","London","630","[c]","41010","35410"
"Leaver Dept.","2023","Ministry of Justice","North East (England)","70","[c]","29660","25830"
"Leaver Dept.","2023","Ministry of Justice","North West (England)","205","[c]","29070","21780"
"Leaver Dept.","2023","Ministry of Justice","Scotland","60","[c]","24300","21780"
"Leaver Dept.","2023","Ministry of Justice","South East (England)","190","[c]","28930","21780"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","85","[c]","30490","27040"
"Leaver Dept.","2023","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wales","80","[c]","28620","25830"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","180","[c]","28170","21780"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","130","[c]","34720","36050"
"Leaver Dept.","2023","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","45","[c]","48850","42070"
"Leaver Dept.","2023","National Crime Agency","North West (England)","15","[c]","38690","36740"
"Leaver Dept.","2023","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South West (England)","10","[c]","38330","37640"
"Leaver Dept.","2023","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","15","[c]","44440","44250"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","15","[c]","40790","32890"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","10","[c]","51030","59220"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","45","[c]","41410","34900"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","35","[c]","31150","30950"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","15","[c]","48070","39140"
"Leaver Dept.","2023","Office of Rail and Road","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","175","[c]","40160","35050"
"Leaver Dept.","2023","The National Archives","London","10","[c]","35020","35040"
"Leaver Dept.","2023","UK Export Finance","London","15","[c]","39230","34000"
"Leaver Dept.","2023","UK Statistics Authority","London","40","[c]","40830","34560"
"Leaver Dept.","2023","UK Statistics Authority","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","80","[c]","29900","29410"
"Leaver Dept.","2023","UK Statistics Authority","Wales","115","[c]","35920","31560"
"Leaver Dept.","2023","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","West Midlands (England)","10","[c]","50220","51630"
"Leaver Dept.","2023","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","70","[c]","43990","38160"
"Leaver Dept.","2023","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","75","[c]","25430","22870"
"New entrant CS","2023","Attorney General's Departments","East of England","65","[c]","29890","24480"
"New entrant CS","2023","Attorney General's Departments","London","540","[c]","36780","30160"
"New entrant CS","2023","Attorney General's Departments","North East (England)","55","[c]","27800","22870"
"New entrant CS","2023","Attorney General's Departments","North West (England)","115","[c]","31320","26900"
"New entrant CS","2023","Attorney General's Departments","South East (England)","110","[c]","29170","24480"
"New entrant CS","2023","Attorney General's Departments","South West (England)","60","[c]","30100","24430"
"New entrant CS","2023","Attorney General's Departments","Wales","50","[c]","31970","26900"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","70","[c]","29700","25670"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","125","[c]","33200","26900"
"New entrant CS","2023","Cabinet Office","East Midlands (England)","10","[c]","43310","38620"
"New entrant CS","2023","Cabinet Office","East of England","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","London","625","[c]","36110","28840"
"New entrant CS","2023","Cabinet Office","North East (England)","15","[c]","36610","28840"
"New entrant CS","2023","Cabinet Office","North West (England)","110","[c]","42080","32640"
"New entrant CS","2023","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Scotland","175","[c]","32780","28840"
"New entrant CS","2023","Cabinet Office","South East (England)","15","[c]","40460","28840"
"New entrant CS","2023","Cabinet Office","South West (England)","45","[c]","45510","38050"
"New entrant CS","2023","Cabinet Office","Unknown","50","[c]","37140","24330"
"New entrant CS","2023","Cabinet Office","Wales","30","[c]","33330","31640"
"New entrant CS","2023","Cabinet Office","West Midlands (England)","65","[c]","50640","38200"
"New entrant CS","2023","Cabinet Office","Yorkshire and The Humber","115","[c]","40220","28840"
"New entrant CS","2023","Chancellor's other departments","London","50","[c]","44710","34270"
"New entrant CS","2023","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","10","[c]","38760","38800"
"New entrant CS","2023","Charity Commission","North West (England)","70","[c]","30880","30170"
"New entrant CS","2023","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","London","130","[c]","44880","34110"
"New entrant CS","2023","Competition and Markets Authority","North West (England)","10","[c]","42530","27550"
"New entrant CS","2023","Competition and Markets Authority","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Scotland","15","[c]","41930","34110"
"New entrant CS","2023","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","20","[c]","31040","32110"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","265","[c]","37870","34440"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","35","[c]","35130","31350"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","105","[c]","33840","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","10","[c]","30870","29170"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","60","[c]","31290","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","20","[c]","32290","31620"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","260","[c]","30490","26650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Wales","375","[c]","33260","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","80","[c]","32000","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","10","[c]","32120","31620"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","145","[c]","36530","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","North West (England)","35","[c]","33330","31880"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","10","[c]","29390","31880"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East Midlands (England)","25","[c]","32840","30330"
"New entrant CS","2023","Department for Education","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","135","[c]","35300","34030"
"New entrant CS","2023","Department for Education","North East (England)","55","[c]","38180","37710"
"New entrant CS","2023","Department for Education","North West (England)","90","[c]","34780","30330"
"New entrant CS","2023","Department for Education","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","South West (England)","30","[c]","40630","37590"
"New entrant CS","2023","Department for Education","West Midlands (England)","75","[c]","33400","30330"
"New entrant CS","2023","Department for Education","Yorkshire and The Humber","80","[c]","33100","30330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","35","[c]","31160","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East of England","80","[c]","29570","26190"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","420","[c]","41790","39510"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","145","[c]","29830","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","290","[c]","26010","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Scotland","40","[c]","30530","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","210","[c]","31240","29080"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","315","[c]","31480","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Wales","60","[c]","27840","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","West Midlands (England)","110","[c]","28630","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","280","[c]","31410","25920"
"New entrant CS","2023","Department for International Trade","East Midlands (England)","30","[c]","48560","46460"
"New entrant CS","2023","Department for International Trade","East of England","35","[c]","44230","45190"
"New entrant CS","2023","Department for International Trade","London","350","[c]","37530","35010"
"New entrant CS","2023","Department for International Trade","North East (England)","105","[c]","36630","31450"
"New entrant CS","2023","Department for International Trade","North West (England)","55","[c]","40940","39460"
"New entrant CS","2023","Department for International Trade","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Scotland","15","[c]","42990","38050"
"New entrant CS","2023","Department for International Trade","South East (England)","25","[c]","42440","42780"
"New entrant CS","2023","Department for International Trade","South West (England)","45","[c]","39420","42370"
"New entrant CS","2023","Department for International Trade","Wales","20","[c]","42810","37500"
"New entrant CS","2023","Department for International Trade","West Midlands (England)","55","[c]","39900","38580"
"New entrant CS","2023","Department for International Trade","Yorkshire and The Humber","45","[c]","43430","43540"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","East Midlands (England)","15","[c]","48030","41840"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","East of England","15","[c]","29160","18300"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","160","[c]","38060","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","North East (England)","25","[c]","43760","43470"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","North West (England)","25","[c]","38660","41840"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","South East (England)","10","[c]","42060","41840"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","South West (England)","70","[c]","31670","26590"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","45","[c]","35240","31290"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","15","[c]","45230","41840"
"New entrant CS","2023","Department for Transport","East Midlands (England)","65","[c]","27300","26960"
"New entrant CS","2023","Department for Transport","East of England","45","[c]","27690","26780"
"New entrant CS","2023","Department for Transport","London","260","[c]","36660","35400"
"New entrant CS","2023","Department for Transport","North East (England)","65","[c]","25050","26780"
"New entrant CS","2023","Department for Transport","North West (England)","75","[c]","26770","26780"
"New entrant CS","2023","Department for Transport","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Scotland","85","[c]","27450","26780"
"New entrant CS","2023","Department for Transport","South East (England)","155","[c]","30570","26780"
"New entrant CS","2023","Department for Transport","South West (England)","80","[c]","28540","27240"
"New entrant CS","2023","Department for Transport","Wales","640","[c]","23510","22500"
"New entrant CS","2023","Department for Transport","West Midlands (England)","195","[c]","26710","22500"
"New entrant CS","2023","Department for Transport","Yorkshire and The Humber","145","[c]","35070","27490"
"New entrant CS","2023","Department for Work and Pensions","East Midlands (England)","100","[c]","28090","28120"
"New entrant CS","2023","Department for Work and Pensions","East of England","45","[c]","30750","28120"
"New entrant CS","2023","Department for Work and Pensions","London","250","[c]","37480","39150"
"New entrant CS","2023","Department for Work and Pensions","North East (England)","425","[c]","31650","28120"
"New entrant CS","2023","Department for Work and Pensions","North West (England)","915","[c]","28350","21690"
"New entrant CS","2023","Department for Work and Pensions","Scotland","400","[c]","25150","21690"
"New entrant CS","2023","Department for Work and Pensions","South East (England)","195","[c]","28660","25610"
"New entrant CS","2023","Department for Work and Pensions","South West (England)","70","[c]","27580","28120"
"New entrant CS","2023","Department for Work and Pensions","Unknown","25","[c]","27910","28120"
"New entrant CS","2023","Department for Work and Pensions","Wales","305","[c]","25480","21690"
"New entrant CS","2023","Department for Work and Pensions","West Midlands (England)","440","[c]","24740","21690"
"New entrant CS","2023","Department for Work and Pensions","Yorkshire and The Humber","525","[c]","30090","28120"
"New entrant CS","2023","Department of Health and Social Care","East Midlands (England)","40","[c]","42840","37060"
"New entrant CS","2023","Department of Health and Social Care","East of England","75","[c]","41680","35390"
"New entrant CS","2023","Department of Health and Social Care","London","745","[c]","41720","34190"
"New entrant CS","2023","Department of Health and Social Care","North East (England)","35","[c]","50790","38120"
"New entrant CS","2023","Department of Health and Social Care","North West (England)","100","[c]","36630","29160"
"New entrant CS","2023","Department of Health and Social Care","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Scotland","25","[c]","39010","37060"
"New entrant CS","2023","Department of Health and Social Care","South East (England)","90","[c]","48070","40590"
"New entrant CS","2023","Department of Health and Social Care","South West (England)","160","[c]","32960","29160"
"New entrant CS","2023","Department of Health and Social Care","Wales","10","[c]","34450","35610"
"New entrant CS","2023","Department of Health and Social Care","West Midlands (England)","60","[c]","43080","37690"
"New entrant CS","2023","Department of Health and Social Care","Yorkshire and The Humber","120","[c]","35960","30370"
"New entrant CS","2023","Estyn","Wales","20","[c]","44630","30610"
"New entrant CS","2023","Food Standards Agency","East Midlands (England)","10","[c]","34380","37720"
"New entrant CS","2023","Food Standards Agency","East of England","10","[c]","31800","29960"
"New entrant CS","2023","Food Standards Agency","London","20","[c]","34490","33000"
"New entrant CS","2023","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North West (England)","10","[c]","32090","28940"
"New entrant CS","2023","Food Standards Agency","Northern Ireland","15","[c]","32810","30960"
"New entrant CS","2023","Food Standards Agency","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","South East (England)","10","[c]","36840","35360"
"New entrant CS","2023","Food Standards Agency","South West (England)","20","[c]","31590","31110"
"New entrant CS","2023","Food Standards Agency","Wales","20","[c]","30140","30960"
"New entrant CS","2023","Food Standards Agency","West Midlands (England)","10","[c]","32960","31110"
"New entrant CS","2023","Food Standards Agency","Yorkshire and The Humber","25","[c]","30870","30960"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","South East (England)","15","[c]","29930","25030"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","35","[c]","30520","23390"
"New entrant CS","2023","HM Land Registry","East of England","25","[c]","24650","23390"
"New entrant CS","2023","HM Land Registry","London","30","[c]","36120","31680"
"New entrant CS","2023","HM Land Registry","North East (England)","40","[c]","24990","23390"
"New entrant CS","2023","HM Land Registry","North West (England)","55","[c]","29760","23390"
"New entrant CS","2023","HM Land Registry","South West (England)","85","[c]","28080","23390"
"New entrant CS","2023","HM Land Registry","Wales","35","[c]","29250","23390"
"New entrant CS","2023","HM Land Registry","West Midlands (England)","40","[c]","26460","23390"
"New entrant CS","2023","HM Land Registry","Yorkshire and The Humber","20","[c]","24810","23390"
"New entrant CS","2023","HM Revenue and Customs","East Midlands (England)","535","[c]","25200","22520"
"New entrant CS","2023","HM Revenue and Customs","East of England","20","[c]","24900","22520"
"New entrant CS","2023","HM Revenue and Customs","London","520","[c]","34880","31980"
"New entrant CS","2023","HM Revenue and Customs","North East (England)","870","[c]","26160","22520"
"New entrant CS","2023","HM Revenue and Customs","North West (England)","825","[c]","27830","22520"
"New entrant CS","2023","HM Revenue and Customs","Northern Ireland","175","[c]","26420","22520"
"New entrant CS","2023","HM Revenue and Customs","Scotland","650","[c]","24580","22520"
"New entrant CS","2023","HM Revenue and Customs","South East (England)","225","[c]","28260","22520"
"New entrant CS","2023","HM Revenue and Customs","South West (England)","175","[c]","30410","24270"
"New entrant CS","2023","HM Revenue and Customs","Wales","295","[c]","25130","22520"
"New entrant CS","2023","HM Revenue and Customs","West Midlands (England)","465","[c]","32590","27650"
"New entrant CS","2023","HM Revenue and Customs","Yorkshire and The Humber","415","[c]","27320","22520"
