"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Finance","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","London","10","[c]","49290","48520"
"Leaver CS","2023","Finance","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","East Midlands (England)","15","[c]","23610","22150"
"Leaver CS","2023","Grants Management","Operational Delivery","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","North East (England)","20","[c]","24110","22150"
"Leaver CS","2023","Grants Management","Operational Delivery","North West (England)","65","[c]","23560","22150"
"Leaver CS","2023","Grants Management","Operational Delivery","South East (England)","10","[c]","24910","24920"
"Leaver CS","2023","Grants Management","Operational Delivery","South West (England)","30","[c]","23480","22150"
"Leaver CS","2023","Grants Management","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","West Midlands (England)","15","[c]","22590","21720"
"Leaver CS","2023","Grants Management","Operational Delivery","Yorkshire and The Humber","30","[c]","23850","22150"
"Leaver CS","2023","Grants Management","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Human Resources","East Midlands (England)","70","[c]","27580","27140"
"Leaver CS","2023","Human Resources","Human Resources","East of England","65","[c]","27910","23550"
"Leaver CS","2023","Human Resources","Human Resources","London","215","[c]","47090","42580"
"Leaver CS","2023","Human Resources","Human Resources","North East (England)","20","[c]","29270","31180"
"Leaver CS","2023","Human Resources","Human Resources","North West (England)","105","[c]","30650","26610"
"Leaver CS","2023","Human Resources","Human Resources","Northern Ireland","15","[c]","28050","22970"
"Leaver CS","2023","Human Resources","Human Resources","Overseas","55","[c]","50410","48580"
"Leaver CS","2023","Human Resources","Human Resources","Scotland","65","[c]","30230","22750"
"Leaver CS","2023","Human Resources","Human Resources","South East (England)","210","[c]","31590","27470"
"Leaver CS","2023","Human Resources","Human Resources","South West (England)","220","[c]","32690","27450"
"Leaver CS","2023","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Human Resources","Wales","70","[c]","34340","31270"
"Leaver CS","2023","Human Resources","Human Resources","West Midlands (England)","100","[c]","31630","29670"
"Leaver CS","2023","Human Resources","Human Resources","Yorkshire and The Humber","80","[c]","30990","27470"
"Leaver CS","2023","Human Resources","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Operational Delivery","London","10","[c]","32710","30100"
"Leaver CS","2023","Human Resources","Operational Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Operational Delivery","North West (England)","10","[c]","31420","28120"
"Leaver CS","2023","Human Resources","Operational Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Operational Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","London","45","[c]","54700","47590"
"Leaver CS","2023","Human Resources","Unknown","North East (England)","30","[c]","24670","21720"
"Leaver CS","2023","Human Resources","Unknown","North West (England)","10","[c]","41290","37300"
"Leaver CS","2023","Human Resources","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","London","25","[c]","58400","51290"
"Leaver CS","2023","Internal Audit","Internal Audit","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","South East (England)","10","[c]","34030","33990"
"Leaver CS","2023","Internal Audit","Internal Audit","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","East Midlands (England)","30","[c]","50890","55200"
"Leaver CS","2023","Legal","Legal","East of England","15","[c]","56380","58820"
"Leaver CS","2023","Legal","Legal","London","320","[c]","57410","55000"
"Leaver CS","2023","Legal","Legal","North East (England)","15","[c]","52080","55290"
"Leaver CS","2023","Legal","Legal","North West (England)","35","[c]","51390","55890"
"Leaver CS","2023","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","Scotland","25","[c]","61710","55990"
"Leaver CS","2023","Legal","Legal","South East (England)","25","[c]","54820","55000"
"Leaver CS","2023","Legal","Legal","South West (England)","35","[c]","45090","43680"
"Leaver CS","2023","Legal","Legal","Wales","20","[c]","50950","55290"
"Leaver CS","2023","Legal","Legal","West Midlands (England)","30","[c]","52110","54800"
"Leaver CS","2023","Legal","Legal","Yorkshire and The Humber","25","[c]","56000","54130"
"Leaver CS","2023","Legal","Operational Delivery","East Midlands (England)","20","[c]","24430","22870"
"Leaver CS","2023","Legal","Operational Delivery","East of England","20","[c]","26800","24480"
"Leaver CS","2023","Legal","Operational Delivery","London","95","[c]","26960","25600"
"Leaver CS","2023","Legal","Operational Delivery","North East (England)","10","[c]","25680","22870"
"Leaver CS","2023","Legal","Operational Delivery","North West (England)","20","[c]","23830","22870"
"Leaver CS","2023","Legal","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","South East (England)","30","[c]","25130","24480"
"Leaver CS","2023","Legal","Operational Delivery","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","Wales","15","[c]","24980","22870"
"Leaver CS","2023","Legal","Operational Delivery","West Midlands (England)","20","[c]","24260","23650"
"Leaver CS","2023","Legal","Operational Delivery","Yorkshire and The Humber","25","[c]","25250","24430"
"Leaver CS","2023","Legal","Other","London","10","[c]","29960","26950"
"Leaver CS","2023","Legal","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","London","15","[c]","47900","44220"
"Leaver CS","2023","No function","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","London","45","[c]","53090","57430"
"Leaver CS","2023","No function","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","London","20","[c]","46060","47130"
"Leaver CS","2023","No function","Economics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","East of England","15","[c]","71730","77470"
"Leaver CS","2023","No function","Inspector of Education and Training","London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","North West (England)","20","[c]","66770","72470"
"Leaver CS","2023","No function","Inspector of Education and Training","South East (England)","20","[c]","68340","77470"
"Leaver CS","2023","No function","Inspector of Education and Training","South West (England)","15","[c]","74170","77470"
"Leaver CS","2023","No function","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","West Midlands (England)","20","[c]","68170","77470"
"Leaver CS","2023","No function","Inspector of Education and Training","Yorkshire and The Humber","20","[c]","66020","77470"
"Leaver CS","2023","No function","Intelligence Analysis","East Midlands (England)","15","[c]","29730","30140"
"Leaver CS","2023","No function","Intelligence Analysis","East of England","20","[c]","33040","34300"
"Leaver CS","2023","No function","Intelligence Analysis","London","70","[c]","36440","37000"
"Leaver CS","2023","No function","Intelligence Analysis","North West (England)","15","[c]","28250","26750"
"Leaver CS","2023","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","South East (England)","15","[c]","27160","27550"
"Leaver CS","2023","No function","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","London","75","[c]","48270","51710"
"Leaver CS","2023","No function","International Trade","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","London","45","[c]","43380","35410"
"Leaver CS","2023","No function","Legal","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","North West (England)","20","[c]","39340","41250"
"Leaver CS","2023","No function","Legal","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","South West (England)","10","[c]","45380","44020"
"Leaver CS","2023","No function","Legal","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","West Midlands (England)","10","[c]","43760","44780"
"Leaver CS","2023","No function","Legal","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","East Midlands (England)","30","[c]","45130","40590"
"Leaver CS","2023","No function","Medicine","East of England","40","[c]","62650","48530"
"Leaver CS","2023","No function","Medicine","London","30","[c]","77680","58550"
"Leaver CS","2023","No function","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","North West (England)","15","[c]","49690","35700"
"Leaver CS","2023","No function","Medicine","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","South East (England)","85","[c]","49250","40590"
"Leaver CS","2023","No function","Medicine","South West (England)","60","[c]","40580","35570"
"Leaver CS","2023","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Wales","10","[c]","62840","47970"
"Leaver CS","2023","No function","Medicine","West Midlands (England)","25","[c]","46430","40590"
"Leaver CS","2023","No function","Medicine","Yorkshire and The Humber","20","[c]","61960","40590"
"Leaver CS","2023","No function","Operational Delivery","East Midlands (England)","1540","[c]","26280","25830"
"Leaver CS","2023","No function","Operational Delivery","East of England","1640","[c]","28190","27570"
"Leaver CS","2023","No function","Operational Delivery","London","3650","[c]","35180","31060"
"Leaver CS","2023","No function","Operational Delivery","North East (England)","1575","[c]","25660","22220"
"Leaver CS","2023","No function","Operational Delivery","North West (England)","3420","[c]","25900","22400"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","130","[c]","27280","23180"
"Leaver CS","2023","No function","Operational Delivery","Overseas","15","[c]","55140","52610"
"Leaver CS","2023","No function","Operational Delivery","Scotland","1730","[c]","27800","25540"
"Leaver CS","2023","No function","Operational Delivery","South East (England)","2975","[c]","27320","26130"
"Leaver CS","2023","No function","Operational Delivery","South West (England)","1725","[c]","27910","27570"
"Leaver CS","2023","No function","Operational Delivery","Unknown","90","[c]","28630","27570"
"Leaver CS","2023","No function","Operational Delivery","Wales","1685","[c]","24760","22150"
"Leaver CS","2023","No function","Operational Delivery","West Midlands (England)","1975","[c]","26750","24830"
"Leaver CS","2023","No function","Operational Delivery","Yorkshire and The Humber","1965","[c]","29650","27570"
"Leaver CS","2023","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Midlands (England)","15","[c]","23990","21910"
"Leaver CS","2023","No function","Other","East of England","35","[c]","22320","20970"
"Leaver CS","2023","No function","Other","London","140","[c]","39760","33740"
"Leaver CS","2023","No function","Other","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","North West (England)","15","[c]","26860","25880"
"Leaver CS","2023","No function","Other","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Scotland","50","[c]","28540","22920"
"Leaver CS","2023","No function","Other","South East (England)","45","[c]","27820","21740"
"Leaver CS","2023","No function","Other","South West (England)","155","[c]","32870","25190"
"Leaver CS","2023","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Wales","25","[c]","28750","23240"
"Leaver CS","2023","No function","Other","West Midlands (England)","25","[c]","23780","21920"
"Leaver CS","2023","No function","Other","Yorkshire and The Humber","30","[c]","23470","21600"
"Leaver CS","2023","No function","Planning","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","East Midlands (England)","15","[c]","30530","30360"
"Leaver CS","2023","No function","Policy","East of England","20","[c]","30970","27190"
"Leaver CS","2023","No function","Policy","London","1330","[c]","48180","43650"
"Leaver CS","2023","No function","Policy","North East (England)","35","[c]","42820","36000"
"Leaver CS","2023","No function","Policy","North West (England)","60","[c]","41430","36740"
"Leaver CS","2023","No function","Policy","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Scotland","25","[c]","40010","36060"
"Leaver CS","2023","No function","Policy","South East (England)","35","[c]","41870","40890"
"Leaver CS","2023","No function","Policy","South West (England)","70","[c]","39590","37570"
"Leaver CS","2023","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Wales","25","[c]","31310","31060"
"Leaver CS","2023","No function","Policy","West Midlands (England)","55","[c]","41250","36740"
"Leaver CS","2023","No function","Policy","Yorkshire and The Humber","65","[c]","36310","31690"
"Leaver CS","2023","No function","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","London","70","[c]","54100","53380"
"Leaver CS","2023","No function","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","East Midlands (England)","15","[c]","[c]","[c]"
