"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government (excl. agencies)","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Building Digital UK","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","London","110","[c]","50070","41870"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","London","80","[c]","30780","30130"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Companies House","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Companies House","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Commercial Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Equipment and Support","South West (England)","70","[c]","32740","32550"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South West (England)","30","[c]","30290","27100"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","55","[c]","45100","40050"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","London","85","[c]","36640","32120"
"Leaver CS","2023","Unknown","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","London","35","[c]","45170","37270"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport (excl. agencies)","London","40","[c]","44130","43750"
"Leaver CS","2023","Unknown","Department for Transport (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","East of England","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","London","140","[c]","35730","32520"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","North East (England)","70","[c]","29590","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","125","[c]","27930","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Scotland","70","[c]","24220","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","South East (England)","60","[c]","27170","27570"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","40","[c]","24690","24630"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Wales","55","[c]","23800","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands (England)","65","[c]","24310","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","75","[c]","29590","27570"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","London","145","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Disclosure Scotland","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Licensing Agency","Wales","105","[c]","21730","21840"
"Leaver CS","2023","Unknown","Driver and Vehicle Licensing Agency","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","East of England","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","Wales","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Driver and Vehicle Standards Agency","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education Scotland","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education and Skills Funding Agency","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Scotland","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","135","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Actuary's Department","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","London","75","[c]","74440","69360"
"Leaver CS","2023","Unknown","Government Commercial Organisation","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Commercial Organisation","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Legal Department","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","East Midlands (England)","75","[c]","21670","21780"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","East of England","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","London","180","[c]","27510","25480"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","North West (England)","70","[c]","22160","21780"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","South East (England)","55","[c]","22560","21780"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","West Midlands (England)","80","[c]","22610","21780"
"Leaver CS","2023","Unknown","HM Courts and Tribunals Service","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","South West (England)","40","[c]","34260","31220"
"Leaver CS","2023","Unknown","HM Land Registry","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","East Midlands (England)","150","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","East of England","175","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","London","245","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","North East (England)","85","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","North West (England)","240","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","South East (England)","285","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","South West (England)","115","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","Wales","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","West Midlands (England)","145","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Prison and Probation Service","Yorkshire and The Humber","170","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","East of England","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","London","120","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","170","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","230","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","155","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Wales","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","85","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","80","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","East of England","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","London","250","[c]","34300","29750"
"Leaver CS","2023","Unknown","Home Office","North East (England)","35","[c]","24540","22400"
"Leaver CS","2023","Unknown","Home Office","North West (England)","165","[c]","25570","25750"
"Leaver CS","2023","Unknown","Home Office","Northern Ireland","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","South East (England)","60","[c]","26530","25880"
"Leaver CS","2023","Unknown","Home Office","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Wales","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Yorkshire and The Humber","60","[c]","24830","22400"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","London","5","[c]","[c]","[c]"
