"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Policy","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Policy","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","Female","50","[c]","38210","33400"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","Male","75","[c]","46780","38500"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Operational Delivery","Female","260","[c]","29020","25060"
"Leaver CS","2023","Scottish Government","Operational Delivery","Male","310","[c]","32720","34730"
"Leaver CS","2023","Scottish Government","Other","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Other","Male","45","[c]","34560","28490"
"Leaver CS","2023","Scottish Government","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Psychology","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Unknown","Female","510","[c]","38120","33520"
"Leaver CS","2023","Scottish Government","Unknown","Male","470","[c]","39440","33520"
"Leaver CS","2023","The National Archives","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Digital, Data and Technology","Male","60","[c]","41440","37690"
"Leaver CS","2023","UK Statistics Authority","Economics","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Economics","Male","35","[c]","23400","19860"
"Leaver CS","2023","UK Statistics Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Operational Delivery","Female","235","[c]","24830","21200"
"Leaver CS","2023","UK Statistics Authority","Operational Delivery","Male","190","[c]","25290","21200"
"Leaver CS","2023","UK Statistics Authority","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Policy","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Social Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Social Research","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Statistics","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Statistics","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Policy","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Medicine","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Operational Delivery","Female","30","[c]","30650","24630"
"Leaver CS","2023","Welsh Government","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Other","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Policy","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Policy","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Legal","Female","60","[c]","57260","52880"
"Leaver Dept.","2023","Attorney General's Departments","Legal","Male","50","[c]","58700","54900"
"Leaver Dept.","2023","Attorney General's Departments","Operational Delivery","Female","70","[c]","30360","27760"
"Leaver Dept.","2023","Attorney General's Departments","Operational Delivery","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Digital, Data and Technology","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Finance","Male","35","[c]","36050","33250"
"Leaver Dept.","2023","Cabinet Office","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
