"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Communications","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Female","Heterosexual / straight","35","[c]","34470","33820"
"Leaver Dept.","2023","Communications","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","EO","Female","Heterosexual / straight","40","[c]","29130","28120"
"Leaver Dept.","2023","Counter Fraud","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","EO","Male","Heterosexual / straight","35","[c]","28770","28120"
"Leaver Dept.","2023","Counter Fraud","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Male","Heterosexual / straight","40","[c]","27690","27170"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Female","Heterosexual / straight","35","[c]","54030","52550"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Male","Heterosexual / straight","40","[c]","55570","54540"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Female","Heterosexual / straight","45","[c]","32670","31990"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Male","Heterosexual / straight","50","[c]","34220","34170"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Male","Unknown","45","[c]","32590","32480"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Female","Heterosexual / straight","55","[c]","41000","40090"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Male","Heterosexual / straight","50","[c]","42030","41320"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Male","Undeclared","5","[c]","[c]","[c]"
