"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Policy","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","EO","Heterosexual / straight","120","[c]","28260","28640"
"New entrant CS","2023","Policy","London","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","EO","Unknown","105","[c]","28810","29530"
"New entrant CS","2023","Policy","London","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","G7","Heterosexual / straight","75","[c]","56430","55000"
"New entrant CS","2023","Policy","London","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","G7","Unknown","40","[c]","55830","55120"
"New entrant CS","2023","Policy","London","HEO","Heterosexual / straight","260","[c]","34200","34310"
"New entrant CS","2023","Policy","London","HEO","LGBO","60","[c]","34260","34410"
"New entrant CS","2023","Policy","London","HEO","Undeclared","45","[c]","34290","34000"
"New entrant CS","2023","Policy","London","HEO","Unknown","105","[c]","35060","35030"
"New entrant CS","2023","Policy","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SEO","Heterosexual / straight","95","[c]","42450","41440"
"New entrant CS","2023","Policy","London","SEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SEO","Unknown","65","[c]","42730","42540"
"New entrant CS","2023","Policy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","HEO","Heterosexual / straight","30","[c]","30170","30320"
"New entrant CS","2023","Policy","North East (England)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","HEO","Heterosexual / straight","45","[c]","31630","31120"
"New entrant CS","2023","Policy","North West (England)","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","HEO","Heterosexual / straight","30","[c]","31230","30330"
"New entrant CS","2023","Policy","Yorkshire and The Humber","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
