"Status","Year","Age","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","SEO/HEO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","SEO/HEO","Female","Undeclared","60","[c]","38900","38560"
"Leaver CS","2023","40-49","SEO/HEO","Female","Unknown","170","[c]","39580","39490"
"Leaver CS","2023","40-49","SEO/HEO","Male","Heterosexual / straight","390","[c]","39200","38780"
"Leaver CS","2023","40-49","SEO/HEO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","SEO/HEO","Male","Undeclared","55","[c]","40020","39650"
"Leaver CS","2023","40-49","SEO/HEO","Male","Unknown","185","[c]","39370","39440"
"Leaver CS","2023","40-49","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","Heterosexual / straight","145","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","AA/AO","Female","Heterosexual / straight","830","[c]","22080","21690"
"Leaver CS","2023","50-59","AA/AO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","AA/AO","Female","Undeclared","120","[c]","22370","21690"
"Leaver CS","2023","50-59","AA/AO","Female","Unknown","565","[c]","22220","21690"
"Leaver CS","2023","50-59","AA/AO","Male","Heterosexual / straight","600","[c]","23820","21690"
"Leaver CS","2023","50-59","AA/AO","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","AA/AO","Male","Undeclared","85","[c]","25080","21780"
"Leaver CS","2023","50-59","AA/AO","Male","Unknown","410","[c]","23420","22180"
"Leaver CS","2023","50-59","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","EO","Female","Heterosexual / straight","725","[c]","28270","28120"
"Leaver CS","2023","50-59","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","EO","Female","Undeclared","75","[c]","28210","28120"
"Leaver CS","2023","50-59","EO","Female","Unknown","275","[c]","28260","28080"
"Leaver CS","2023","50-59","EO","Male","Heterosexual / straight","520","[c]","29140","28080"
"Leaver CS","2023","50-59","EO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","EO","Male","Undeclared","85","[c]","29960","28120"
"Leaver CS","2023","50-59","EO","Male","Unknown","310","[c]","29210","27570"
"Leaver CS","2023","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","G6/G7","Female","Heterosexual / straight","310","[c]","62380","60810"
"Leaver CS","2023","50-59","G6/G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","G6/G7","Female","Undeclared","45","[c]","59810","57440"
"Leaver CS","2023","50-59","G6/G7","Female","Unknown","165","[c]","61330","60800"
"Leaver CS","2023","50-59","G6/G7","Male","Heterosexual / straight","315","[c]","62390","59650"
"Leaver CS","2023","50-59","G6/G7","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","G6/G7","Male","Undeclared","45","[c]","64460","61170"
"Leaver CS","2023","50-59","G6/G7","Male","Unknown","160","[c]","62870","62070"
"Leaver CS","2023","50-59","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SCS level","Female","Heterosexual / straight","65","[c]","100700","97090"
"Leaver CS","2023","50-59","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SCS level","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SCS level","Male","Heterosexual / straight","80","[c]","109080","99750"
"Leaver CS","2023","50-59","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SCS level","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SEO/HEO","Female","Heterosexual / straight","545","[c]","38970","38470"
"Leaver CS","2023","50-59","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SEO/HEO","Female","Undeclared","80","[c]","39080","38880"
"Leaver CS","2023","50-59","SEO/HEO","Female","Unknown","225","[c]","39900","40200"
"Leaver CS","2023","50-59","SEO/HEO","Male","Heterosexual / straight","550","[c]","40390","39660"
"Leaver CS","2023","50-59","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SEO/HEO","Male","Undeclared","90","[c]","40140","39620"
"Leaver CS","2023","50-59","SEO/HEO","Male","Unknown","240","[c]","40530","40310"
"Leaver CS","2023","50-59","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Female","Heterosexual / straight","155","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Male","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","AA/AO","Female","Heterosexual / straight","620","[c]","21980","21690"
"Leaver CS","2023","60-64","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","AA/AO","Female","Undeclared","110","[c]","21530","21690"
"Leaver CS","2023","60-64","AA/AO","Female","Unknown","380","[c]","21980","21500"
"Leaver CS","2023","60-64","AA/AO","Male","Heterosexual / straight","430","[c]","23730","21690"
"Leaver CS","2023","60-64","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","AA/AO","Male","Undeclared","60","[c]","24590","21780"
"Leaver CS","2023","60-64","AA/AO","Male","Unknown","255","[c]","23600","22130"
"Leaver CS","2023","60-64","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","EO","Female","Heterosexual / straight","500","[c]","28340","28120"
"Leaver CS","2023","60-64","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","EO","Female","Undeclared","65","[c]","28290","28100"
"Leaver CS","2023","60-64","EO","Female","Unknown","210","[c]","28570","28120"
"Leaver CS","2023","60-64","EO","Male","Heterosexual / straight","335","[c]","29470","28120"
"Leaver CS","2023","60-64","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","EO","Male","Undeclared","70","[c]","30540","28120"
"Leaver CS","2023","60-64","EO","Male","Unknown","170","[c]","30530","28360"
"Leaver CS","2023","60-64","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","G6/G7","Female","Heterosexual / straight","200","[c]","62770","59740"
"Leaver CS","2023","60-64","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","G6/G7","Female","Unknown","80","[c]","61360","62400"
"Leaver CS","2023","60-64","G6/G7","Male","Heterosexual / straight","250","[c]","64610","63350"
"Leaver CS","2023","60-64","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","G6/G7","Male","Undeclared","50","[c]","65510","61440"
"Leaver CS","2023","60-64","G6/G7","Male","Unknown","140","[c]","63470","61190"
"Leaver CS","2023","60-64","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Male","Heterosexual / straight","55","[c]","111690","101110"
"Leaver CS","2023","60-64","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SEO/HEO","Female","Heterosexual / straight","365","[c]","38140","37560"
"Leaver CS","2023","60-64","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SEO/HEO","Female","Undeclared","50","[c]","39900","38870"
"Leaver CS","2023","60-64","SEO/HEO","Female","Unknown","215","[c]","39110","37770"
"Leaver CS","2023","60-64","SEO/HEO","Male","Heterosexual / straight","450","[c]","40750","40000"
"Leaver CS","2023","60-64","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SEO/HEO","Male","Undeclared","90","[c]","40540","39780"
"Leaver CS","2023","60-64","SEO/HEO","Male","Unknown","210","[c]","41700","41290"
"Leaver CS","2023","60-64","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Female","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Male","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Male","Unknown","50","[c]","47510","39040"
"Leaver CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","AA/AO","Female","Heterosexual / straight","650","[c]","22180","21690"
"Leaver CS","2023","65+","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","AA/AO","Female","Undeclared","125","[c]","21730","21690"
"Leaver CS","2023","65+","AA/AO","Female","Unknown","380","[c]","22610","21780"
"Leaver CS","2023","65+","AA/AO","Male","Heterosexual / straight","570","[c]","22360","21690"
"Leaver CS","2023","65+","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","AA/AO","Male","Undeclared","80","[c]","23450","22220"
"Leaver CS","2023","65+","AA/AO","Male","Unknown","275","[c]","23750","22120"
"Leaver CS","2023","65+","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","EO","Female","Heterosexual / straight","375","[c]","28440","28120"
"Leaver CS","2023","65+","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","EO","Female","Undeclared","65","[c]","28330","28120"
"Leaver CS","2023","65+","EO","Female","Unknown","170","[c]","28590","28120"
"Leaver CS","2023","65+","EO","Male","Heterosexual / straight","330","[c]","29340","28120"
"Leaver CS","2023","65+","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","EO","Male","Undeclared","85","[c]","28910","28120"
"Leaver CS","2023","65+","EO","Male","Unknown","115","[c]","29210","28060"
"Leaver CS","2023","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","G6/G7","Female","Heterosexual / straight","70","[c]","63850","61650"
"Leaver CS","2023","65+","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","G6/G7","Male","Heterosexual / straight","115","[c]","64440","61540"
"Leaver CS","2023","65+","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","G6/G7","Male","Unknown","65","[c]","60720","59340"
"Leaver CS","2023","65+","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SEO/HEO","Female","Heterosexual / straight","170","[c]","37860","35600"
"Leaver CS","2023","65+","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SEO/HEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","SEO/HEO","Female","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","65+","SEO/HEO","Male","Heterosexual / straight","295","[c]","40330","39570"
"Leaver CS","2023","65+","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","SEO/HEO","Male","Undeclared","65","[c]","40810","40030"
"Leaver CS","2023","65+","SEO/HEO","Male","Unknown","135","[c]","39040","39000"
"Leaver CS","2023","65+","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Female","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Male","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AA/AO","Female","Heterosexual / straight","285","[c]","22430","21780"
"Leaver Dept.","2023","20-29","AA/AO","Female","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AA/AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AA/AO","Female","Unknown","260","[c]","22720","22180"
"Leaver Dept.","2023","20-29","AA/AO","Male","Heterosexual / straight","180","[c]","22440","21690"
"Leaver Dept.","2023","20-29","AA/AO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AA/AO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AA/AO","Male","Unknown","170","[c]","22550","22150"
"Leaver Dept.","2023","20-29","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","EO","Female","Heterosexual / straight","515","[c]","28320","28120"
"Leaver Dept.","2023","20-29","EO","Female","LGBO","60","[c]","27880","28120"
"Leaver Dept.","2023","20-29","EO","Female","Undeclared","45","[c]","28300","28120"
"Leaver Dept.","2023","20-29","EO","Female","Unknown","165","[c]","28260","28120"
"Leaver Dept.","2023","20-29","EO","Male","Heterosexual / straight","325","[c]","28190","28120"
"Leaver Dept.","2023","20-29","EO","Male","LGBO","45","[c]","27930","27780"
"Leaver Dept.","2023","20-29","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","EO","Male","Unknown","140","[c]","27590","27570"
"Leaver Dept.","2023","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6/G7","Female","Heterosexual / straight","110","[c]","55010","54700"
"Leaver Dept.","2023","20-29","G6/G7","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6/G7","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6/G7","Male","Heterosexual / straight","75","[c]","55080","54130"
"Leaver Dept.","2023","20-29","G6/G7","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6/G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6/G7","Male","Unknown","50","[c]","55560","54700"
"Leaver Dept.","2023","20-29","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
