"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","London","Male","50","[c]","52050","40540"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Commercial","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Digital, Data and Technology","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Finance","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Legal","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Legal","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Operational Delivery","Outside London","Female","260","[c]","29020","25060"
"Leaver CS","2023","Scottish Government","Operational Delivery","Outside London","Male","310","[c]","32720","34730"
"Leaver CS","2023","Scottish Government","Other","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Other","Outside London","Male","45","[c]","34560","28490"
"Leaver CS","2023","Scottish Government","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Psychology","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Unknown","Outside London","Female","510","[c]","38130","33520"
"Leaver CS","2023","Scottish Government","Unknown","Outside London","Male","470","[c]","39420","33520"
"Leaver CS","2023","Scottish Government","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Digital, Data and Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Operational Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Other","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Other","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Digital, Data and Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Operational Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Operational Delivery","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Digital, Data and Technology","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Digital, Data and Technology","Outside London","Male","60","[c]","41270","37690"
"Leaver CS","2023","UK Statistics Authority","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Economics","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Economics","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Human Resources","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Operational Delivery","Outside London","Female","235","[c]","24800","21200"
"Leaver CS","2023","UK Statistics Authority","Operational Delivery","Outside London","Male","185","[c]","25290","21200"
"Leaver CS","2023","UK Statistics Authority","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Project Delivery","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Social Research","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Social Research","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Statistics","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Statistics","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Statistics","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Legal","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Policy","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Finance","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Finance","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Inspector of Education and Training","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Legal","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Medicine","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Operational Delivery","Outside London","Female","30","[c]","30650","24630"
"Leaver CS","2023","Welsh Government","Operational Delivery","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Other","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Policy","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Policy","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Project Delivery","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Social Research","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Communications","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
