"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","SEO/HEO","10","[c]","31310","31350"
"Leaver Dept.","2023","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","AA/AO","10","[c]","25110","25610"
"Leaver Dept.","2023","Counter Fraud","London","EO","25","[c]","31490","32520"
"Leaver Dept.","2023","Counter Fraud","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","EO","10","[c]","28030","28120"
"Leaver Dept.","2023","Counter Fraud","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","EO","15","[c]","28400","28120"
"Leaver Dept.","2023","Counter Fraud","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","EO","10","[c]","27750","28120"
"Leaver Dept.","2023","Counter Fraud","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","EO","10","[c]","30540","31280"
"Leaver Dept.","2023","Counter Fraud","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","EO","20","[c]","29020","28650"
"Leaver Dept.","2023","Digital, Data and Technology","London","G6/G7","50","[c]","61860","59770"
"Leaver Dept.","2023","Digital, Data and Technology","London","SCS level","15","[c]","95040","92500"
"Leaver Dept.","2023","Digital, Data and Technology","London","SEO/HEO","105","[c]","39050","39390"
"Leaver Dept.","2023","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North East (England)","G6/G7","15","[c]","54630","51360"
"Leaver Dept.","2023","Digital, Data and Technology","North East (England)","SEO/HEO","40","[c]","34550","34170"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","EO","10","[c]","27520","27610"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","G6/G7","20","[c]","53720","51640"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","North West (England)","SEO/HEO","60","[c]","36590","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South East (England)","SEO/HEO","15","[c]","34930","35800"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","G6/G7","15","[c]","57580","55310"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","SEO/HEO","35","[c]","38510","37590"
"Leaver Dept.","2023","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","EO","10","[c]","26700","26960"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","G6/G7","15","[c]","56630","52150"
"Leaver Dept.","2023","Digital, Data and Technology","Wales","SEO/HEO","30","[c]","37950","37690"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands (England)","SEO/HEO","25","[c]","36930","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","15","[c]","60910","60760"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","35","[c]","35830","37000"
"Leaver Dept.","2023","Economics","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","G6/G7","45","[c]","57610","55370"
"Leaver Dept.","2023","Economics","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","SEO/HEO","90","[c]","35540","34640"
"Leaver Dept.","2023","Economics","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","EO","20","[c]","30190","31060"
"Leaver Dept.","2023","Finance","London","G6/G7","45","[c]","63590","62760"
"Leaver Dept.","2023","Finance","London","SCS level","10","[c]","105990","103120"
"Leaver Dept.","2023","Finance","London","SEO/HEO","95","[c]","37040","35400"
"Leaver Dept.","2023","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","SEO/HEO","20","[c]","34690","34170"
"Leaver Dept.","2023","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","G6/G7","15","[c]","56630","52110"
"Leaver Dept.","2023","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","SEO/HEO","35","[c]","35630","35310"
"Leaver Dept.","2023","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","SEO/HEO","10","[c]","40870","41450"
"Leaver Dept.","2023","Finance","Unknown","SEO/HEO","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","SEO/HEO","10","[c]","35160","31830"
"Leaver Dept.","2023","Finance","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","SEO/HEO","15","[c]","36850","35920"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","SEO/HEO","15","[c]","35280","34170"
"Leaver Dept.","2023","Geography","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","EO","20","[c]","28310","28390"
"Leaver Dept.","2023","Human Resources","London","G6/G7","40","[c]","61770","60220"
"Leaver Dept.","2023","Human Resources","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","SEO/HEO","90","[c]","37390","36540"
"Leaver Dept.","2023","Human Resources","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North West (England)","AA/AO","15","[c]","22160","22220"
"Leaver Dept.","2023","Human Resources","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North West (England)","SEO/HEO","30","[c]","36120","34140"
"Leaver Dept.","2023","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South East (England)","SEO/HEO","15","[c]","35460","33000"
"Leaver Dept.","2023","Human Resources","South West (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South West (England)","SEO/HEO","25","[c]","36310","35190"
"Leaver Dept.","2023","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Wales","AA/AO","10","[c]","22040","22500"
"Leaver Dept.","2023","Human Resources","Wales","EO","15","[c]","26600","26960"
"Leaver Dept.","2023","Human Resources","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Wales","SEO/HEO","55","[c]","34380","32090"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","SEO/HEO","15","[c]","36520","37680"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","G6/G7","15","[c]","55150","54360"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","SEO/HEO","25","[c]","35170","33990"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","SEO/HEO","20","[c]","41070","41400"
"Leaver Dept.","2023","Intelligence Analysis","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G6/G7","15","[c]","56530","54700"
"Leaver Dept.","2023","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SEO/HEO","45","[c]","35920","35010"
"Leaver Dept.","2023","International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","SEO/HEO","10","[c]","37670","35530"
"Leaver Dept.","2023","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
