"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Female","45","[c]","42260","39260"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Male","90","[c]","48830","44540"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","Male","40","[c]","48620","45170"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","South West (England)","Male","45","[c]","38770","39460"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","East of England","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","North East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","Female","35","[c]","49130","43960"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","Male","65","[c]","47050","43210"
"Leaver CS","2023","Digital, Data & Technology","Home Office","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","North West (England)","Male","35","[c]","41500","39190"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","South West (England)","Female","35","[c]","35070","34960"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","South West (England)","Male","95","[c]","40970","37300"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","Female","35","[c]","53470","55280"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","Male","60","[c]","55440","55770"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scottish Government","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scottish Government","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Wales","Male","40","[c]","42810","37720"
"Leaver CS","2023","Digital, Data & Technology","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
