"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Water Services Regulation Authority","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Medicine","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Operational Delivery","Female","30","[c]","30650","24630"
"Leaver CS","2023","Welsh Government (excl. agencies)","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Other","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Policy","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Policy","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Policy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Unknown","Female","600","[c]","44500","40600"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Unknown","Male","485","[c]","46310","40600"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Finance","Male","30","[c]","32970","33250"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Project Delivery","Female","40","[c]","31670","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Project Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Statistics","Female","30","[c]","31870","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Statistics","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Unknown","Female","165","[c]","31670","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Unknown","Male","100","[c]","31960","32000"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Legal","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Operational Delivery","Female","50","[c]","29050","26900"
"Leaver Dept.","2023","Crown Prosecution Service","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Project Delivery","Female","[c]","[c]","[c]","[c]"
