"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","AA","Heterosexual / straight","45","[c]","23430","23340"
"Leaver CS","2023","Declared non-disabled","Scottish Government","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","AA","Unknown","30","[c]","23000","22080"
"Leaver CS","2023","Declared non-disabled","Scottish Government","AO","Heterosexual / straight","100","[c]","25340","24490"
"Leaver CS","2023","Declared non-disabled","Scottish Government","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","AO","Unknown","45","[c]","26440","26220"
"Leaver CS","2023","Declared non-disabled","Scottish Government","EO","Heterosexual / straight","70","[c]","30910","30810"
"Leaver CS","2023","Declared non-disabled","Scottish Government","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","G7","Heterosexual / straight","45","[c]","60270","65280"
"Leaver CS","2023","Declared non-disabled","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","HEO","Heterosexual / straight","70","[c]","36850","37940"
"Leaver CS","2023","Declared non-disabled","Scottish Government","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","SEO","Heterosexual / straight","65","[c]","47120","49370"
"Leaver CS","2023","Declared non-disabled","Scottish Government","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","AO","Heterosexual / straight","130","[c]","20640","20350"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","HEO","Heterosexual / straight","30","[c]","31850","31310"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","G7","Undeclared","[c]","[c]","[c]","[c]"
